,TIME,NB,SB,EB,WB,date
120,06:00:00,60,25,0,0,2019-06-05
121,06:15:00,67,25,0,0,2019-06-05
122,06:30:00,77,26,0,0,2019-06-05
123,06:45:00,115,42,0,0,2019-06-05
124,07:00:00,100,50,0,0,2019-06-05
125,07:15:00,161,64,0,0,2019-06-05
126,07:30:00,154,86,0,0,2019-06-05
127,07:45:00,233,111,0,0,2019-06-05
128,08:00:00,234,127,0,0,2019-06-05
129,08:15:00,255,145,0,0,2019-06-05
130,08:30:00,262,110,0,0,2019-06-05
131,08:45:00,254,85,0,0,2019-06-05
132,09:00:00,246,64,0,0,2019-06-05
133,09:15:00,186,76,0,0,2019-06-05
134,09:30:00,162,74,0,0,2019-06-05
135,09:45:00,154,82,0,0,2019-06-05
136,10:00:00,144,96,0,0,2019-06-05
137,10:15:00,123,62,0,0,2019-06-05
138,10:30:00,104,81,0,0,2019-06-05
139,10:45:00,103,72,0,0,2019-06-05
140,11:00:00,90,89,0,0,2019-06-05
141,11:15:00,96,81,0,0,2019-06-05
142,11:30:00,119,80,0,0,2019-06-05
143,11:45:00,94,92,0,0,2019-06-05
144,12:00:00,102,74,0,0,2019-06-05
145,12:15:00,89,77,0,0,2019-06-05
146,12:30:00,100,77,0,0,2019-06-05
147,12:45:00,75,68,0,0,2019-06-05
148,13:00:00,104,76,0,0,2019-06-05
149,13:15:00,128,87,0,0,2019-06-05
150,13:30:00,144,99,0,0,2019-06-05
151,13:45:00,109,96,0,0,2019-06-05
152,14:00:00,92,147,0,0,2019-06-05
153,14:15:00,78,176,0,0,2019-06-05
154,14:30:00,87,165,0,0,2019-06-05
155,14:45:00,99,172,0,0,2019-06-05
156,15:00:00,109,193,0,0,2019-06-05
157,15:15:00,117,197,0,0,2019-06-05
158,15:30:00,112,227,0,0,2019-06-05
159,15:45:00,127,203,0,0,2019-06-05
160,16:00:00,113,200,0,0,2019-06-05
161,16:15:00,120,196,0,0,2019-06-05
162,16:30:00,120,265,0,0,2019-06-05
163,16:45:00,119,204,0,0,2019-06-05
164,17:00:00,122,229,0,0,2019-06-05
165,17:15:00,145,222,0,0,2019-06-05
166,17:30:00,136,251,0,0,2019-06-05
167,17:45:00,121,246,0,0,2019-06-05
168,18:00:00,107,241,0,0,2019-06-05
169,18:15:00,115,216,0,0,2019-06-05
170,18:30:00,84,227,0,0,2019-06-05
171,18:45:00,86,184,0,0,2019-06-05
172,19:00:00,83,235,0,0,2019-06-05
173,19:15:00,90,217,0,0,2019-06-05
174,19:30:00,73,145,0,0,2019-06-05
175,19:45:00,62,136,0,0,2019-06-05
176,20:00:00,68,119,0,0,2019-06-05
177,20:15:00,75,86,0,0,2019-06-05
178,20:30:00,57,94,0,0,2019-06-05
179,20:45:00,53,81,0,0,2019-06-05
180,21:00:00,50,83,0,0,2019-06-05
181,21:15:00,45,53,0,0,2019-06-05
182,21:30:00,35,53,0,0,2019-06-05
183,21:45:00,30,56,0,0,2019-06-05
184,22:00:00,19,41,0,0,2019-06-05
185,22:15:00,24,29,0,0,2019-06-05
186,22:30:00,15,23,0,0,2019-06-05
187,22:45:00,15,20,0,0,2019-06-05
188,23:00:00,8,18,0,0,2019-06-05
189,23:15:00,10,18,0,0,2019-06-05
190,23:30:00,10,6,0,0,2019-06-05
191,23:45:00,3,9,0,0,2019-06-05
192,00:00:00,7,12,0,0,2019-06-06
193,00:15:00,8,12,0,0,2019-06-06
194,00:30:00,8,2,0,0,2019-06-06
195,00:45:00,1,3,0,0,2019-06-06
196,01:00:00,2,6,0,0,2019-06-06
197,01:15:00,3,3,0,0,2019-06-06
198,01:30:00,2,0,0,0,2019-06-06
199,01:45:00,0,0,0,0,2019-06-06
200,02:00:00,2,2,0,0,2019-06-06
201,02:15:00,3,1,0,0,2019-06-06
202,02:30:00,1,4,0,0,2019-06-06
203,02:45:00,3,5,0,0,2019-06-06
204,03:00:00,2,0,0,0,2019-06-06
205,03:15:00,0,2,0,0,2019-06-06
206,03:30:00,2,0,0,0,2019-06-06
207,03:45:00,2,5,0,0,2019-06-06
208,04:00:00,6,2,0,0,2019-06-06
209,04:15:00,9,1,0,0,2019-06-06
210,04:30:00,10,2,0,0,2019-06-06
211,04:45:00,16,7,0,0,2019-06-06
212,05:00:00,18,7,0,0,2019-06-06
213,05:15:00,21,14,0,0,2019-06-06
214,05:30:00,32,13,0,0,2019-06-06
215,05:45:00,62,10,0,0,2019-06-06
216,06:00:00,60,17,0,0,2019-06-06
217,06:15:00,71,26,0,0,2019-06-06
218,06:30:00,81,24,0,0,2019-06-06
219,06:45:00,112,39,0,0,2019-06-06
220,07:00:00,105,48,0,0,2019-06-06
221,07:15:00,176,54,0,0,2019-06-06
222,07:30:00,178,67,0,0,2019-06-06
223,07:45:00,246,116,0,0,2019-06-06
224,08:00:00,288,121,0,0,2019-06-06
225,08:15:00,283,118,0,0,2019-06-06
226,08:30:00,253,91,0,0,2019-06-06
227,08:45:00,216,141,0,0,2019-06-06
228,09:00:00,212,53,0,0,2019-06-06
229,09:15:00,200,70,0,0,2019-06-06
230,09:30:00,156,61,0,0,2019-06-06
231,09:45:00,126,76,0,0,2019-06-06
232,10:00:00,123,65,0,0,2019-06-06
233,10:15:00,123,74,0,0,2019-06-06
234,10:30:00,109,58,0,0,2019-06-06
235,10:45:00,87,64,0,0,2019-06-06
236,11:00:00,92,60,0,0,2019-06-06
237,11:15:00,106,76,0,0,2019-06-06
238,11:30:00,120,103,0,0,2019-06-06
239,11:45:00,111,87,0,0,2019-06-06
240,12:00:00,98,74,0,0,2019-06-06
241,12:15:00,73,84,0,0,2019-06-06
242,12:30:00,88,84,0,0,2019-06-06
243,12:45:00,106,97,0,0,2019-06-06
244,13:00:00,81,92,0,0,2019-06-06
245,13:15:00,90,100,0,0,2019-06-06
246,13:30:00,80,119,0,0,2019-06-06
247,13:45:00,96,87,0,0,2019-06-06
248,14:00:00,125,129,0,0,2019-06-06
249,14:15:00,107,130,0,0,2019-06-06
250,14:30:00,130,200,0,0,2019-06-06
251,14:45:00,134,224,0,0,2019-06-06
252,15:00:00,141,204,0,0,2019-06-06
253,15:15:00,133,194,0,0,2019-06-06
254,15:30:00,147,191,0,0,2019-06-06
255,15:45:00,137,171,0,0,2019-06-06
256,16:00:00,107,171,0,0,2019-06-06
257,16:15:00,122,246,0,0,2019-06-06
258,16:30:00,97,216,0,0,2019-06-06
259,16:45:00,120,202,0,0,2019-06-06
260,17:00:00,138,239,0,0,2019-06-06
261,17:15:00,171,215,0,0,2019-06-06
262,17:30:00,150,262,0,0,2019-06-06
263,17:45:00,142,251,0,0,2019-06-06
264,18:00:00,119,263,0,0,2019-06-06
265,18:15:00,113,222,0,0,2019-06-06
266,18:30:00,130,253,0,0,2019-06-06
267,18:45:00,100,196,0,0,2019-06-06
268,19:00:00,103,207,0,0,2019-06-06
269,19:15:00,118,174,0,0,2019-06-06
270,19:30:00,79,173,0,0,2019-06-06
271,19:45:00,70,141,0,0,2019-06-06
272,20:00:00,93,123,0,0,2019-06-06
273,20:15:00,62,101,0,0,2019-06-06
274,20:30:00,72,80,0,0,2019-06-06
275,20:45:00,50,81,0,0,2019-06-06
276,21:00:00,43,68,0,0,2019-06-06
277,21:15:00,39,69,0,0,2019-06-06
278,21:30:00,36,62,0,0,2019-06-06
279,21:45:00,30,44,0,0,2019-06-06
280,22:00:00,22,39,0,0,2019-06-06
281,22:15:00,24,39,0,0,2019-06-06
282,22:30:00,19,45,0,0,2019-06-06
283,22:45:00,19,26,0,0,2019-06-06
284,23:00:00,10,26,0,0,2019-06-06
285,23:15:00,8,22,0,0,2019-06-06
286,23:30:00,12,15,0,0,2019-06-06
287,23:45:00,4,6,0,0,2019-06-06
