,TIME,NB,SB,EB,WB,date
120,06:00:00,0,0,15,14,2019-06-05
121,06:15:00,0,0,16,13,2019-06-05
122,06:30:00,0,0,19,18,2019-06-05
123,06:45:00,0,0,26,31,2019-06-05
124,07:00:00,0,0,38,32,2019-06-05
125,07:15:00,0,0,35,35,2019-06-05
126,07:30:00,0,0,69,55,2019-06-05
127,07:45:00,0,0,115,99,2019-06-05
128,08:00:00,0,0,132,133,2019-06-05
129,08:15:00,0,0,155,111,2019-06-05
130,08:30:00,0,0,98,121,2019-06-05
131,08:45:00,0,0,136,94,2019-06-05
132,09:00:00,0,0,75,76,2019-06-05
133,09:15:00,0,0,73,56,2019-06-05
134,09:30:00,0,0,57,60,2019-06-05
135,09:45:00,0,0,71,47,2019-06-05
136,10:00:00,0,0,57,48,2019-06-05
137,10:15:00,0,0,54,48,2019-06-05
138,10:30:00,0,0,45,46,2019-06-05
139,10:45:00,0,0,57,56,2019-06-05
140,11:00:00,0,0,55,63,2019-06-05
141,11:15:00,0,0,49,51,2019-06-05
142,11:30:00,0,0,61,67,2019-06-05
143,11:45:00,0,0,68,67,2019-06-05
144,12:00:00,0,0,56,61,2019-06-05
145,12:15:00,0,0,51,46,2019-06-05
146,12:30:00,0,0,48,65,2019-06-05
147,12:45:00,0,0,60,56,2019-06-05
148,13:00:00,0,0,68,77,2019-06-05
149,13:15:00,0,0,100,86,2019-06-05
150,13:30:00,0,0,75,47,2019-06-05
151,13:45:00,0,0,73,63,2019-06-05
152,14:00:00,0,0,56,69,2019-06-05
153,14:15:00,0,0,100,66,2019-06-05
154,14:30:00,0,0,89,64,2019-06-05
155,14:45:00,0,0,85,104,2019-06-05
156,15:00:00,0,0,91,133,2019-06-05
157,15:15:00,0,0,107,143,2019-06-05
158,15:30:00,0,0,93,131,2019-06-05
159,15:45:00,0,0,99,128,2019-06-05
160,16:00:00,0,0,78,119,2019-06-05
161,16:15:00,0,0,93,100,2019-06-05
162,16:30:00,0,0,87,116,2019-06-05
163,16:45:00,0,0,121,121,2019-06-05
164,17:00:00,0,0,94,143,2019-06-05
165,17:15:00,0,0,105,174,2019-06-05
166,17:30:00,0,0,122,192,2019-06-05
167,17:45:00,0,0,88,148,2019-06-05
168,18:00:00,0,0,82,146,2019-06-05
169,18:15:00,0,0,69,104,2019-06-05
170,18:30:00,0,0,99,84,2019-06-05
171,18:45:00,0,0,75,98,2019-06-05
172,19:00:00,0,0,87,87,2019-06-05
173,19:15:00,0,0,76,66,2019-06-05
174,19:30:00,0,0,52,72,2019-06-05
175,19:45:00,0,0,61,51,2019-06-05
176,20:00:00,0,0,57,51,2019-06-05
177,20:15:00,0,0,49,58,2019-06-05
178,20:30:00,0,0,62,39,2019-06-05
179,20:45:00,0,0,47,57,2019-06-05
180,21:00:00,0,0,44,47,2019-06-05
181,21:15:00,0,0,29,38,2019-06-05
182,21:30:00,0,0,29,37,2019-06-05
183,21:45:00,0,0,34,31,2019-06-05
184,22:00:00,0,0,24,29,2019-06-05
185,22:15:00,0,0,28,29,2019-06-05
186,22:30:00,0,0,10,23,2019-06-05
187,22:45:00,0,0,7,20,2019-06-05
188,23:00:00,0,0,18,20,2019-06-05
189,23:15:00,0,0,9,17,2019-06-05
190,23:30:00,0,0,4,9,2019-06-05
191,23:45:00,0,0,7,10,2019-06-05
192,00:00:00,0,0,3,7,2019-06-06
193,00:15:00,0,0,7,2,2019-06-06
194,00:30:00,0,0,4,7,2019-06-06
195,00:45:00,0,0,1,8,2019-06-06
196,01:00:00,0,0,2,7,2019-06-06
197,01:15:00,0,0,4,4,2019-06-06
198,01:30:00,0,0,1,3,2019-06-06
199,01:45:00,0,0,4,1,2019-06-06
200,02:00:00,0,0,1,1,2019-06-06
201,02:15:00,0,0,1,4,2019-06-06
202,02:30:00,0,0,1,0,2019-06-06
203,02:45:00,0,0,2,5,2019-06-06
204,03:00:00,0,0,0,1,2019-06-06
205,03:15:00,0,0,1,0,2019-06-06
206,03:30:00,0,0,1,1,2019-06-06
207,03:45:00,0,0,3,2,2019-06-06
208,04:00:00,0,0,2,2,2019-06-06
209,04:15:00,0,0,0,0,2019-06-06
210,04:30:00,0,0,1,3,2019-06-06
211,04:45:00,0,0,5,6,2019-06-06
212,05:00:00,0,0,5,7,2019-06-06
213,05:15:00,0,0,9,8,2019-06-06
214,05:30:00,0,0,7,9,2019-06-06
215,05:45:00,0,0,13,13,2019-06-06
216,06:00:00,0,0,16,13,2019-06-06
217,06:15:00,0,0,18,14,2019-06-06
218,06:30:00,0,0,23,15,2019-06-06
219,06:45:00,0,0,30,18,2019-06-06
220,07:00:00,0,0,32,37,2019-06-06
221,07:15:00,0,0,45,36,2019-06-06
222,07:30:00,0,0,62,85,2019-06-06
223,07:45:00,0,0,147,117,2019-06-06
224,08:00:00,0,0,139,121,2019-06-06
225,08:15:00,0,0,169,123,2019-06-06
226,08:30:00,0,0,99,112,2019-06-06
227,08:45:00,0,0,88,71,2019-06-06
228,09:00:00,0,0,73,74,2019-06-06
229,09:15:00,0,0,77,76,2019-06-06
230,09:30:00,0,0,61,51,2019-06-06
231,09:45:00,0,0,64,76,2019-06-06
232,10:00:00,0,0,59,47,2019-06-06
233,10:15:00,0,0,39,44,2019-06-06
234,10:30:00,0,0,51,44,2019-06-06
235,10:45:00,0,0,50,40,2019-06-06
236,11:00:00,0,0,56,44,2019-06-06
237,11:15:00,0,0,57,50,2019-06-06
238,11:30:00,0,0,41,55,2019-06-06
239,11:45:00,0,0,63,65,2019-06-06
240,12:00:00,0,0,61,51,2019-06-06
241,12:15:00,0,0,46,57,2019-06-06
242,12:30:00,0,0,67,56,2019-06-06
243,12:45:00,0,0,68,50,2019-06-06
244,13:00:00,0,0,42,59,2019-06-06
245,13:15:00,0,0,63,48,2019-06-06
246,13:30:00,0,0,55,46,2019-06-06
247,13:45:00,0,0,49,50,2019-06-06
248,14:00:00,0,0,89,55,2019-06-06
249,14:15:00,0,0,74,71,2019-06-06
250,14:30:00,0,0,105,115,2019-06-06
251,14:45:00,0,0,90,149,2019-06-06
252,15:00:00,0,0,149,186,2019-06-06
253,15:15:00,0,0,128,188,2019-06-06
254,15:30:00,0,0,95,122,2019-06-06
255,15:45:00,0,0,118,106,2019-06-06
256,16:00:00,0,0,91,139,2019-06-06
257,16:15:00,0,0,98,117,2019-06-06
258,16:30:00,0,0,91,118,2019-06-06
259,16:45:00,0,0,97,136,2019-06-06
260,17:00:00,0,0,95,152,2019-06-06
261,17:15:00,0,0,91,152,2019-06-06
262,17:30:00,0,0,106,179,2019-06-06
263,17:45:00,0,0,124,150,2019-06-06
264,18:00:00,0,0,97,124,2019-06-06
265,18:15:00,0,0,91,96,2019-06-06
266,18:30:00,0,0,89,73,2019-06-06
267,18:45:00,0,0,59,81,2019-06-06
268,19:00:00,0,0,71,94,2019-06-06
269,19:15:00,0,0,72,85,2019-06-06
270,19:30:00,0,0,65,69,2019-06-06
271,19:45:00,0,0,50,65,2019-06-06
272,20:00:00,0,0,54,66,2019-06-06
273,20:15:00,0,0,46,43,2019-06-06
274,20:30:00,0,0,55,54,2019-06-06
275,20:45:00,0,0,57,39,2019-06-06
276,21:00:00,0,0,38,61,2019-06-06
277,21:15:00,0,0,42,43,2019-06-06
278,21:30:00,0,0,32,27,2019-06-06
279,21:45:00,0,0,30,24,2019-06-06
280,22:00:00,0,0,27,32,2019-06-06
281,22:15:00,0,0,20,21,2019-06-06
282,22:30:00,0,0,22,18,2019-06-06
283,22:45:00,0,0,16,26,2019-06-06
284,23:00:00,0,0,9,18,2019-06-06
285,23:15:00,0,0,16,12,2019-06-06
286,23:30:00,0,0,14,10,2019-06-06
287,23:45:00,0,0,7,9,2019-06-06
