,TIME,NB,SB,EB,WB,date
120,06:00:00,17,10,0,0,2019-06-05
121,06:15:00,18,13,0,0,2019-06-05
122,06:30:00,25,18,0,0,2019-06-05
123,06:45:00,33,31,0,0,2019-06-05
124,07:00:00,19,26,0,0,2019-06-05
125,07:15:00,46,50,0,0,2019-06-05
126,07:30:00,64,54,0,0,2019-06-05
127,07:45:00,43,72,0,0,2019-06-05
128,08:00:00,78,122,0,0,2019-06-05
129,08:15:00,71,132,0,0,2019-06-05
130,08:30:00,39,68,0,0,2019-06-05
131,08:45:00,40,85,0,0,2019-06-05
132,09:00:00,25,79,0,0,2019-06-05
133,09:15:00,28,93,0,0,2019-06-05
134,09:30:00,32,72,0,0,2019-06-05
135,09:45:00,34,61,0,0,2019-06-05
136,10:00:00,14,77,0,0,2019-06-05
137,10:15:00,25,45,0,0,2019-06-05
138,10:30:00,23,48,0,0,2019-06-05
139,10:45:00,23,42,0,0,2019-06-05
140,11:00:00,23,48,0,0,2019-06-05
141,11:15:00,30,55,0,0,2019-06-05
142,11:30:00,28,39,0,0,2019-06-05
143,11:45:00,24,29,0,0,2019-06-05
144,12:00:00,25,44,0,0,2019-06-05
145,12:15:00,24,33,0,0,2019-06-05
146,12:30:00,40,46,0,0,2019-06-05
147,12:45:00,34,31,0,0,2019-06-05
148,13:00:00,43,37,0,0,2019-06-05
149,13:15:00,28,50,0,0,2019-06-05
150,13:30:00,43,50,0,0,2019-06-05
151,13:45:00,86,49,0,0,2019-06-05
152,14:00:00,95,47,0,0,2019-06-05
153,14:15:00,128,29,0,0,2019-06-05
154,14:30:00,126,41,0,0,2019-06-05
155,14:45:00,128,46,0,0,2019-06-05
156,15:00:00,151,68,0,0,2019-06-05
157,15:15:00,107,72,0,0,2019-06-05
158,15:30:00,139,62,0,0,2019-06-05
159,15:45:00,133,65,0,0,2019-06-05
160,16:00:00,128,46,0,0,2019-06-05
161,16:15:00,107,41,0,0,2019-06-05
162,16:30:00,118,42,0,0,2019-06-05
163,16:45:00,132,32,0,0,2019-06-05
164,17:00:00,127,43,0,0,2019-06-05
165,17:15:00,146,44,0,0,2019-06-05
166,17:30:00,142,43,0,0,2019-06-05
167,17:45:00,130,59,0,0,2019-06-05
168,18:00:00,119,48,0,0,2019-06-05
169,18:15:00,143,42,0,0,2019-06-05
170,18:30:00,140,45,0,0,2019-06-05
171,18:45:00,121,34,0,0,2019-06-05
172,19:00:00,101,29,0,0,2019-06-05
173,19:15:00,62,21,0,0,2019-06-05
174,19:30:00,53,37,0,0,2019-06-05
