,TIME,NB,SB,EB,WB,date
120,06:00:00,88,63,0,0,2019-06-05
121,06:15:00,67,75,0,0,2019-06-05
122,06:30:00,80,99,0,0,2019-06-05
123,06:45:00,81,100,0,0,2019-06-05
124,07:00:00,88,120,0,0,2019-06-05
125,07:15:00,96,127,0,0,2019-06-05
126,07:30:00,179,144,0,0,2019-06-05
127,07:45:00,158,198,0,0,2019-06-05
128,08:00:00,95,259,0,0,2019-06-05
129,08:15:00,108,281,0,0,2019-06-05
130,08:30:00,86,211,0,0,2019-06-05
131,08:45:00,101,241,0,0,2019-06-05
132,09:00:00,79,220,0,0,2019-06-05
133,09:15:00,83,208,0,0,2019-06-05
134,09:30:00,108,140,0,0,2019-06-05
135,09:45:00,77,165,0,0,2019-06-05
136,10:00:00,92,176,0,0,2019-06-05
137,10:15:00,96,172,0,0,2019-06-05
138,10:30:00,107,129,0,0,2019-06-05
139,10:45:00,99,158,0,0,2019-06-05
140,11:00:00,110,123,0,0,2019-06-05
141,11:15:00,119,153,0,0,2019-06-05
142,11:30:00,140,132,0,0,2019-06-05
143,11:45:00,117,135,0,0,2019-06-05
144,12:00:00,159,159,0,0,2019-06-05
145,12:15:00,143,137,0,0,2019-06-05
146,12:30:00,150,124,0,0,2019-06-05
147,12:45:00,129,128,0,0,2019-06-05
148,13:00:00,146,128,0,0,2019-06-05
149,13:15:00,161,131,0,0,2019-06-05
150,13:30:00,192,106,0,0,2019-06-05
151,13:45:00,209,125,0,0,2019-06-05
152,14:00:00,317,116,0,0,2019-06-05
153,14:15:00,274,150,0,0,2019-06-05
154,14:30:00,364,164,0,0,2019-06-05
155,14:45:00,362,158,0,0,2019-06-05
156,15:00:00,294,133,0,0,2019-06-05
157,15:15:00,311,192,0,0,2019-06-05
158,15:30:00,355,213,0,0,2019-06-05
159,15:45:00,367,186,0,0,2019-06-05
160,16:00:00,455,188,0,0,2019-06-05
161,16:15:00,363,151,0,0,2019-06-05
162,16:30:00,362,205,0,0,2019-06-05
163,16:45:00,424,219,0,0,2019-06-05
164,17:00:00,423,188,0,0,2019-06-05
165,17:15:00,465,183,0,0,2019-06-05
166,17:30:00,416,167,0,0,2019-06-05
167,17:45:00,408,177,0,0,2019-06-05
168,18:00:00,392,180,0,0,2019-06-05
169,18:15:00,439,147,0,0,2019-06-05
170,18:30:00,381,167,0,0,2019-06-05
171,18:45:00,376,115,0,0,2019-06-05
172,19:00:00,318,101,0,0,2019-06-05
173,19:15:00,214,125,0,0,2019-06-05
174,19:30:00,221,86,0,0,2019-06-05
175,19:45:00,161,99,0,0,2019-06-05
176,20:00:00,160,99,0,0,2019-06-05
177,20:15:00,117,89,0,0,2019-06-05
178,20:30:00,111,76,0,0,2019-06-05
179,20:45:00,111,60,0,0,2019-06-05
180,21:00:00,95,62,0,0,2019-06-05
181,21:15:00,88,42,0,0,2019-06-05
182,21:30:00,63,40,0,0,2019-06-05
183,21:45:00,53,43,0,0,2019-06-05
184,22:00:00,57,27,0,0,2019-06-05
185,22:15:00,46,38,0,0,2019-06-05
186,22:30:00,59,21,0,0,2019-06-05
187,22:45:00,38,17,0,0,2019-06-05
188,23:00:00,46,15,0,0,2019-06-05
189,23:15:00,34,10,0,0,2019-06-05
190,23:30:00,23,6,0,0,2019-06-05
191,23:45:00,28,12,0,0,2019-06-05
192,00:00:00,20,0,0,0,2019-06-06
193,00:15:00,15,1,0,0,2019-06-06
194,00:30:00,16,1,0,0,2019-06-06
195,00:45:00,11,8,0,0,2019-06-06
196,01:00:00,14,9,0,0,2019-06-06
197,01:15:00,3,1,0,0,2019-06-06
198,01:30:00,3,4,0,0,2019-06-06
199,01:45:00,3,1,0,0,2019-06-06
200,02:00:00,6,0,0,0,2019-06-06
201,02:15:00,7,2,0,0,2019-06-06
202,02:30:00,3,6,0,0,2019-06-06
203,02:45:00,6,5,0,0,2019-06-06
204,03:00:00,12,0,0,0,2019-06-06
205,03:15:00,3,6,0,0,2019-06-06
206,03:30:00,4,1,0,0,2019-06-06
207,03:45:00,12,1,0,0,2019-06-06
208,04:00:00,11,3,0,0,2019-06-06
209,04:15:00,8,13,0,0,2019-06-06
210,04:30:00,14,16,0,0,2019-06-06
211,04:45:00,43,36,0,0,2019-06-06
212,05:00:00,38,40,0,0,2019-06-06
213,05:15:00,54,43,0,0,2019-06-06
214,05:30:00,48,67,0,0,2019-06-06
215,05:45:00,52,53,0,0,2019-06-06
216,06:00:00,72,65,0,0,2019-06-06
217,06:15:00,57,71,0,0,2019-06-06
218,06:30:00,75,95,0,0,2019-06-06
219,06:45:00,77,97,0,0,2019-06-06
220,07:00:00,84,111,0,0,2019-06-06
221,07:15:00,99,136,0,0,2019-06-06
222,07:30:00,137,191,0,0,2019-06-06
223,07:45:00,154,228,0,0,2019-06-06
224,08:00:00,102,271,0,0,2019-06-06
225,08:15:00,96,269,0,0,2019-06-06
226,08:30:00,108,249,0,0,2019-06-06
227,08:45:00,114,232,0,0,2019-06-06
228,09:00:00,86,197,0,0,2019-06-06
229,09:15:00,93,216,0,0,2019-06-06
230,09:30:00,88,160,0,0,2019-06-06
231,09:45:00,84,180,0,0,2019-06-06
232,10:00:00,102,141,0,0,2019-06-06
233,10:15:00,95,138,0,0,2019-06-06
234,10:30:00,107,147,0,0,2019-06-06
235,10:45:00,116,168,0,0,2019-06-06
236,11:00:00,100,127,0,0,2019-06-06
237,11:15:00,122,124,0,0,2019-06-06
238,11:30:00,134,132,0,0,2019-06-06
239,11:45:00,114,136,0,0,2019-06-06
240,12:00:00,153,144,0,0,2019-06-06
241,12:15:00,129,153,0,0,2019-06-06
242,12:30:00,131,148,0,0,2019-06-06
243,12:45:00,159,125,0,0,2019-06-06
244,13:00:00,139,116,0,0,2019-06-06
245,13:15:00,181,135,0,0,2019-06-06
246,13:30:00,188,121,0,0,2019-06-06
247,13:45:00,265,120,0,0,2019-06-06
248,14:00:00,281,134,0,0,2019-06-06
249,14:15:00,277,191,0,0,2019-06-06
250,14:30:00,324,156,0,0,2019-06-06
251,14:45:00,385,200,0,0,2019-06-06
252,15:00:00,343,168,0,0,2019-06-06
253,15:15:00,318,147,0,0,2019-06-06
254,15:30:00,319,174,0,0,2019-06-06
255,15:45:00,327,205,0,0,2019-06-06
256,16:00:00,289,168,0,0,2019-06-06
257,16:15:00,297,134,0,0,2019-06-06
258,16:30:00,400,159,0,0,2019-06-06
259,16:45:00,330,185,0,0,2019-06-06
260,17:00:00,415,195,0,0,2019-06-06
261,17:15:00,364,200,0,0,2019-06-06
262,17:30:00,418,200,0,0,2019-06-06
263,17:45:00,387,168,0,0,2019-06-06
264,18:00:00,368,161,0,0,2019-06-06
265,18:15:00,402,186,0,0,2019-06-06
266,18:30:00,390,153,0,0,2019-06-06
267,18:45:00,308,146,0,0,2019-06-06
268,19:00:00,261,112,0,0,2019-06-06
269,19:15:00,218,114,0,0,2019-06-06
270,19:30:00,177,106,0,0,2019-06-06
271,19:45:00,160,95,0,0,2019-06-06
272,20:00:00,157,89,0,0,2019-06-06
273,20:15:00,122,86,0,0,2019-06-06
274,20:30:00,119,81,0,0,2019-06-06
275,20:45:00,108,58,0,0,2019-06-06
276,21:00:00,104,61,0,0,2019-06-06
277,21:15:00,75,54,0,0,2019-06-06
278,21:30:00,72,46,0,0,2019-06-06
279,21:45:00,46,46,0,0,2019-06-06
280,22:00:00,56,39,0,0,2019-06-06
281,22:15:00,63,28,0,0,2019-06-06
282,22:30:00,51,18,0,0,2019-06-06
283,22:45:00,50,29,0,0,2019-06-06
284,23:00:00,37,21,0,0,2019-06-06
285,23:15:00,40,20,0,0,2019-06-06
286,23:30:00,23,3,0,0,2019-06-06
287,23:45:00,23,9,0,0,2019-06-06
