,TIME,NB,SB,EB,WB,date
120,06:00:00,99,49,0,0,2019-06-05
121,06:15:00,71,49,0,0,2019-06-05
122,06:30:00,82,74,0,0,2019-06-05
123,06:45:00,73,98,0,0,2019-06-05
124,07:00:00,97,82,0,0,2019-06-05
125,07:15:00,116,95,0,0,2019-06-05
126,07:30:00,206,80,0,0,2019-06-05
127,07:45:00,185,153,0,0,2019-06-05
128,08:00:00,179,157,0,0,2019-06-05
129,08:15:00,193,137,0,0,2019-06-05
130,08:30:00,158,144,0,0,2019-06-05
131,08:45:00,168,134,0,0,2019-06-05
132,09:00:00,145,153,0,0,2019-06-05
133,09:15:00,123,140,0,0,2019-06-05
134,09:30:00,136,134,0,0,2019-06-05
135,09:45:00,108,131,0,0,2019-06-05
136,10:00:00,131,154,0,0,2019-06-05
137,10:15:00,122,137,0,0,2019-06-05
138,10:30:00,126,117,0,0,2019-06-05
139,10:45:00,137,127,0,0,2019-06-05
140,11:00:00,146,136,0,0,2019-06-05
141,11:15:00,157,132,0,0,2019-06-05
142,11:30:00,187,150,0,0,2019-06-05
143,11:45:00,221,152,0,0,2019-06-05
144,12:00:00,219,150,0,0,2019-06-05
145,12:15:00,263,192,0,0,2019-06-05
146,12:30:00,211,172,0,0,2019-06-05
147,12:45:00,205,214,0,0,2019-06-05
148,13:00:00,214,185,0,0,2019-06-05
149,13:15:00,223,225,0,0,2019-06-05
150,13:30:00,242,202,0,0,2019-06-05
151,13:45:00,241,217,0,0,2019-06-05
152,14:00:00,240,154,0,0,2019-06-05
153,14:15:00,238,141,0,0,2019-06-05
154,14:30:00,324,146,0,0,2019-06-05
155,14:45:00,231,164,0,0,2019-06-05
156,15:00:00,263,173,0,0,2019-06-05
157,15:15:00,250,146,0,0,2019-06-05
158,15:30:00,263,174,0,0,2019-06-05
159,15:45:00,253,161,0,0,2019-06-05
160,16:00:00,258,132,0,0,2019-06-05
161,16:15:00,269,164,0,0,2019-06-05
162,16:30:00,258,151,0,0,2019-06-05
163,16:45:00,309,153,0,0,2019-06-05
164,17:00:00,255,184,0,0,2019-06-05
165,17:15:00,266,179,0,0,2019-06-05
166,17:30:00,232,178,0,0,2019-06-05
167,17:45:00,168,161,0,0,2019-06-05
168,18:00:00,221,163,0,0,2019-06-05
169,18:15:00,247,180,0,0,2019-06-05
170,18:30:00,247,161,0,0,2019-06-05
171,18:45:00,212,162,0,0,2019-06-05
172,19:00:00,235,144,0,0,2019-06-05
173,19:15:00,175,139,0,0,2019-06-05
174,19:30:00,193,140,0,0,2019-06-05
175,19:45:00,152,146,0,0,2019-06-05
176,20:00:00,151,128,0,0,2019-06-05
177,20:15:00,123,99,0,0,2019-06-05
178,20:30:00,102,123,0,0,2019-06-05
179,20:45:00,79,81,0,0,2019-06-05
180,21:00:00,80,111,0,0,2019-06-05
181,21:15:00,77,74,0,0,2019-06-05
182,21:30:00,63,89,0,0,2019-06-05
183,21:45:00,50,80,0,0,2019-06-05
184,22:00:00,71,48,0,0,2019-06-05
185,22:15:00,44,43,0,0,2019-06-05
186,22:30:00,44,35,0,0,2019-06-05
187,22:45:00,45,30,0,0,2019-06-05
188,23:00:00,47,31,0,0,2019-06-05
189,23:15:00,39,28,0,0,2019-06-05
190,23:30:00,28,26,0,0,2019-06-05
191,23:45:00,17,16,0,0,2019-06-05
192,00:00:00,16,21,0,0,2019-06-06
193,00:15:00,18,8,0,0,2019-06-06
194,00:30:00,12,3,0,0,2019-06-06
195,00:45:00,5,6,0,0,2019-06-06
196,01:00:00,12,6,0,0,2019-06-06
197,01:15:00,9,10,0,0,2019-06-06
198,01:30:00,6,7,0,0,2019-06-06
199,01:45:00,8,2,0,0,2019-06-06
200,02:00:00,8,6,0,0,2019-06-06
201,02:15:00,4,7,0,0,2019-06-06
202,02:30:00,5,2,0,0,2019-06-06
203,02:45:00,4,5,0,0,2019-06-06
204,03:00:00,4,9,0,0,2019-06-06
205,03:15:00,6,8,0,0,2019-06-06
206,03:30:00,6,7,0,0,2019-06-06
207,03:45:00,4,20,0,0,2019-06-06
208,04:00:00,4,8,0,0,2019-06-06
209,04:15:00,9,12,0,0,2019-06-06
210,04:30:00,20,26,0,0,2019-06-06
211,04:45:00,30,37,0,0,2019-06-06
212,05:00:00,33,35,0,0,2019-06-06
213,05:15:00,40,25,0,0,2019-06-06
214,05:30:00,35,40,0,0,2019-06-06
215,05:45:00,34,64,0,0,2019-06-06
216,06:00:00,50,48,0,0,2019-06-06
217,06:15:00,64,53,0,0,2019-06-06
218,06:30:00,72,75,0,0,2019-06-06
219,06:45:00,68,76,0,0,2019-06-06
220,07:00:00,85,64,0,0,2019-06-06
221,07:15:00,123,82,0,0,2019-06-06
222,07:30:00,203,106,0,0,2019-06-06
223,07:45:00,174,142,0,0,2019-06-06
224,08:00:00,177,169,0,0,2019-06-06
225,08:15:00,167,123,0,0,2019-06-06
226,08:30:00,179,146,0,0,2019-06-06
227,08:45:00,189,161,0,0,2019-06-06
228,09:00:00,132,144,0,0,2019-06-06
229,09:15:00,140,161,0,0,2019-06-06
230,09:30:00,107,141,0,0,2019-06-06
231,09:45:00,130,139,0,0,2019-06-06
232,10:00:00,129,134,0,0,2019-06-06
233,10:15:00,141,124,0,0,2019-06-06
234,10:30:00,138,104,0,0,2019-06-06
235,10:45:00,133,130,0,0,2019-06-06
236,11:00:00,151,169,0,0,2019-06-06
237,11:15:00,184,145,0,0,2019-06-06
238,11:30:00,195,138,0,0,2019-06-06
239,11:45:00,218,152,0,0,2019-06-06
240,12:00:00,249,171,0,0,2019-06-06
241,12:15:00,245,201,0,0,2019-06-06
242,12:30:00,227,188,0,0,2019-06-06
243,12:45:00,242,212,0,0,2019-06-06
244,13:00:00,210,167,0,0,2019-06-06
245,13:15:00,207,187,0,0,2019-06-06
246,13:30:00,212,178,0,0,2019-06-06
247,13:45:00,239,205,0,0,2019-06-06
248,14:00:00,218,165,0,0,2019-06-06
249,14:15:00,225,187,0,0,2019-06-06
250,14:30:00,316,158,0,0,2019-06-06
251,14:45:00,295,182,0,0,2019-06-06
252,15:00:00,277,175,0,0,2019-06-06
