,TIME,NB,SB,EB,WB,date
68,17:00:00,162,128,0,0,2019-06-04
69,17:15:00,148,149,0,0,2019-06-04
70,17:30:00,160,126,0,0,2019-06-04
71,17:45:00,156,131,0,0,2019-06-04
72,18:00:00,150,149,0,0,2019-06-04
73,18:15:00,123,137,0,0,2019-06-04
74,18:30:00,167,118,0,0,2019-06-04
75,18:45:00,149,103,0,0,2019-06-04
76,19:00:00,150,110,0,0,2019-06-04
77,19:15:00,112,72,0,0,2019-06-04
78,19:30:00,100,100,0,0,2019-06-04
79,19:45:00,91,71,0,0,2019-06-04
80,20:00:00,79,75,0,0,2019-06-04
81,20:15:00,49,76,0,0,2019-06-04
82,20:30:00,67,81,0,0,2019-06-04
83,20:45:00,55,62,0,0,2019-06-04
84,21:00:00,41,53,0,0,2019-06-04
85,21:15:00,59,62,0,0,2019-06-04
86,21:30:00,30,46,0,0,2019-06-04
87,21:45:00,22,33,0,0,2019-06-04
88,22:00:00,23,33,0,0,2019-06-04
89,22:15:00,23,26,0,0,2019-06-04
90,22:30:00,14,28,0,0,2019-06-04
91,22:45:00,14,18,0,0,2019-06-04
92,23:00:00,9,14,0,0,2019-06-04
93,23:15:00,8,17,0,0,2019-06-04
94,23:30:00,21,6,0,0,2019-06-04
95,23:45:00,2,14,0,0,2019-06-04
96,00:00:00,8,12,0,0,2019-06-05
97,00:15:00,4,13,0,0,2019-06-05
98,00:30:00,8,3,0,0,2019-06-05
99,00:45:00,2,2,0,0,2019-06-05
100,01:00:00,2,7,0,0,2019-06-05
101,01:15:00,1,7,0,0,2019-06-05
102,01:30:00,3,3,0,0,2019-06-05
103,01:45:00,1,2,0,0,2019-06-05
104,02:00:00,1,4,0,0,2019-06-05
105,02:15:00,0,3,0,0,2019-06-05
106,02:30:00,0,2,0,0,2019-06-05
107,02:45:00,2,2,0,0,2019-06-05
108,03:00:00,3,2,0,0,2019-06-05
109,03:15:00,1,1,0,0,2019-06-05
110,03:30:00,2,2,0,0,2019-06-05
111,03:45:00,4,4,0,0,2019-06-05
112,04:00:00,2,3,0,0,2019-06-05
113,04:15:00,1,4,0,0,2019-06-05
114,04:30:00,3,1,0,0,2019-06-05
115,04:45:00,7,2,0,0,2019-06-05
116,05:00:00,7,10,0,0,2019-06-05
117,05:15:00,7,9,0,0,2019-06-05
118,05:30:00,14,7,0,0,2019-06-05
119,05:45:00,15,14,0,0,2019-06-05
120,06:00:00,25,24,0,0,2019-06-05
121,06:15:00,33,20,0,0,2019-06-05
122,06:30:00,42,35,0,0,2019-06-05
123,06:45:00,50,42,0,0,2019-06-05
124,07:00:00,46,62,0,0,2019-06-05
125,07:15:00,84,71,0,0,2019-06-05
126,07:30:00,87,103,0,0,2019-06-05
127,07:45:00,103,122,0,0,2019-06-05
128,08:00:00,102,110,0,0,2019-06-05
129,08:15:00,125,142,0,0,2019-06-05
130,08:30:00,152,205,0,0,2019-06-05
131,08:45:00,186,194,0,0,2019-06-05
132,09:00:00,126,189,0,0,2019-06-05
133,09:15:00,123,172,0,0,2019-06-05
134,09:30:00,102,183,0,0,2019-06-05
135,09:45:00,92,131,0,0,2019-06-05
136,10:00:00,83,88,0,0,2019-06-05
137,10:15:00,85,77,0,0,2019-06-05
138,10:30:00,91,81,0,0,2019-06-05
139,10:45:00,90,74,0,0,2019-06-05
140,11:00:00,80,96,0,0,2019-06-05
141,11:15:00,79,85,0,0,2019-06-05
142,11:30:00,77,83,0,0,2019-06-05
143,11:45:00,68,102,0,0,2019-06-05
144,12:00:00,74,97,0,0,2019-06-05
145,12:15:00,97,90,0,0,2019-06-05
146,12:30:00,96,128,0,0,2019-06-05
147,12:45:00,62,104,0,0,2019-06-05
148,13:00:00,88,108,0,0,2019-06-05
149,13:15:00,77,96,0,0,2019-06-05
150,13:30:00,66,62,0,0,2019-06-05
151,13:45:00,80,97,0,0,2019-06-05
152,14:00:00,119,124,0,0,2019-06-05
153,14:15:00,125,122,0,0,2019-06-05
154,14:30:00,106,135,0,0,2019-06-05
155,14:45:00,142,130,0,0,2019-06-05
156,15:00:00,147,130,0,0,2019-06-05
157,15:15:00,137,142,0,0,2019-06-05
158,15:30:00,135,116,0,0,2019-06-05
159,15:45:00,168,154,0,0,2019-06-05
160,16:00:00,149,110,0,0,2019-06-05
161,16:15:00,149,131,0,0,2019-06-05
162,16:30:00,153,134,0,0,2019-06-05
163,16:45:00,153,126,0,0,2019-06-05
164,17:00:00,160,124,0,0,2019-06-05
165,17:15:00,169,141,0,0,2019-06-05
166,17:30:00,187,141,0,0,2019-06-05
167,17:45:00,163,162,0,0,2019-06-05
168,18:00:00,182,127,0,0,2019-06-05
169,18:15:00,123,134,0,0,2019-06-05
170,18:30:00,177,101,0,0,2019-06-05
171,18:45:00,142,108,0,0,2019-06-05
172,19:00:00,131,97,0,0,2019-06-05
173,19:15:00,97,74,0,0,2019-06-05
174,19:30:00,69,97,0,0,2019-06-05
175,19:45:00,75,80,0,0,2019-06-05
176,20:00:00,63,79,0,0,2019-06-05
177,20:15:00,69,78,0,0,2019-06-05
178,20:30:00,58,66,0,0,2019-06-05
179,20:45:00,45,67,0,0,2019-06-05
180,21:00:00,39,47,0,0,2019-06-05
181,21:15:00,49,49,0,0,2019-06-05
182,21:30:00,36,33,0,0,2019-06-05
183,21:45:00,21,39,0,0,2019-06-05
184,22:00:00,26,28,0,0,2019-06-05
185,22:15:00,29,21,0,0,2019-06-05
186,22:30:00,22,21,0,0,2019-06-05
187,22:45:00,19,15,0,0,2019-06-05
188,23:00:00,10,17,0,0,2019-06-05
189,23:15:00,10,11,0,0,2019-06-05
190,23:30:00,4,11,0,0,2019-06-05
191,23:45:00,4,7,0,0,2019-06-05
192,00:00:00,7,10,0,0,2019-06-06
193,00:15:00,4,12,0,0,2019-06-06
194,00:30:00,3,4,0,0,2019-06-06
195,00:45:00,4,7,0,0,2019-06-06
196,01:00:00,1,1,0,0,2019-06-06
197,01:15:00,2,1,0,0,2019-06-06
198,01:30:00,1,4,0,0,2019-06-06
199,01:45:00,0,3,0,0,2019-06-06
200,02:00:00,1,5,0,0,2019-06-06
201,02:15:00,1,5,0,0,2019-06-06
202,02:30:00,7,1,0,0,2019-06-06
203,02:45:00,0,3,0,0,2019-06-06
204,03:00:00,3,1,0,0,2019-06-06
205,03:15:00,1,0,0,0,2019-06-06
206,03:30:00,3,1,0,0,2019-06-06
207,03:45:00,2,2,0,0,2019-06-06
208,04:00:00,0,1,0,0,2019-06-06
209,04:15:00,2,7,0,0,2019-06-06
210,04:30:00,4,2,0,0,2019-06-06
211,04:45:00,3,4,0,0,2019-06-06
212,05:00:00,3,14,0,0,2019-06-06
213,05:15:00,2,10,0,0,2019-06-06
214,05:30:00,9,10,0,0,2019-06-06
215,05:45:00,13,9,0,0,2019-06-06
216,06:00:00,18,18,0,0,2019-06-06
217,06:15:00,25,22,0,0,2019-06-06
218,06:30:00,29,39,0,0,2019-06-06
219,06:45:00,48,46,0,0,2019-06-06
220,07:00:00,64,60,0,0,2019-06-06
221,07:15:00,65,65,0,0,2019-06-06
222,07:30:00,80,104,0,0,2019-06-06
223,07:45:00,102,141,0,0,2019-06-06
224,08:00:00,116,147,0,0,2019-06-06
225,08:15:00,131,150,0,0,2019-06-06
226,08:30:00,148,181,0,0,2019-06-06
227,08:45:00,185,208,0,0,2019-06-06
228,09:00:00,140,168,0,0,2019-06-06
229,09:15:00,100,140,0,0,2019-06-06
230,09:30:00,100,140,0,0,2019-06-06
231,09:45:00,102,118,0,0,2019-06-06
232,10:00:00,67,78,0,0,2019-06-06
233,10:15:00,77,80,0,0,2019-06-06
234,10:30:00,76,88,0,0,2019-06-06
235,10:45:00,81,72,0,0,2019-06-06
236,11:00:00,66,90,0,0,2019-06-06
237,11:15:00,59,84,0,0,2019-06-06
238,11:30:00,53,76,0,0,2019-06-06
239,11:45:00,91,80,0,0,2019-06-06
240,12:00:00,79,93,0,0,2019-06-06
241,12:15:00,78,101,0,0,2019-06-06
242,12:30:00,64,79,0,0,2019-06-06
243,12:45:00,68,126,0,0,2019-06-06
244,13:00:00,108,79,0,0,2019-06-06
245,13:15:00,91,88,0,0,2019-06-06
246,13:30:00,84,80,0,0,2019-06-06
247,13:45:00,92,85,0,0,2019-06-06
248,14:00:00,93,91,0,0,2019-06-06
249,14:15:00,122,103,0,0,2019-06-06
250,14:30:00,118,99,0,0,2019-06-06
251,14:45:00,126,158,0,0,2019-06-06
252,15:00:00,141,168,0,0,2019-06-06
253,15:15:00,154,139,0,0,2019-06-06
254,15:30:00,125,116,0,0,2019-06-06
255,15:45:00,142,122,0,0,2019-06-06
256,16:00:00,148,135,0,0,2019-06-06
257,16:15:00,154,145,0,0,2019-06-06
258,16:30:00,147,130,0,0,2019-06-06
259,16:45:00,147,142,0,0,2019-06-06
260,17:00:00,163,147,0,0,2019-06-06
261,17:15:00,200,135,0,0,2019-06-06
262,17:30:00,174,154,0,0,2019-06-06
263,17:45:00,186,165,0,0,2019-06-06
264,18:00:00,173,162,0,0,2019-06-06
265,18:15:00,152,150,0,0,2019-06-06
266,18:30:00,145,119,0,0,2019-06-06
267,18:45:00,131,114,0,0,2019-06-06
268,19:00:00,124,93,0,0,2019-06-06
269,19:15:00,118,88,0,0,2019-06-06
270,19:30:00,99,74,0,0,2019-06-06
271,19:45:00,103,67,0,0,2019-06-06
272,20:00:00,62,72,0,0,2019-06-06
273,20:15:00,60,67,0,0,2019-06-06
274,20:30:00,74,48,0,0,2019-06-06
275,20:45:00,45,53,0,0,2019-06-06
276,21:00:00,45,50,0,0,2019-06-06
277,21:15:00,39,58,0,0,2019-06-06
278,21:30:00,50,35,0,0,2019-06-06
279,21:45:00,26,39,0,0,2019-06-06
280,22:00:00,29,36,0,0,2019-06-06
281,22:15:00,25,21,0,0,2019-06-06
282,22:30:00,15,26,0,0,2019-06-06
283,22:45:00,11,21,0,0,2019-06-06
284,23:00:00,13,15,0,0,2019-06-06
285,23:15:00,12,12,0,0,2019-06-06
286,23:30:00,8,8,0,0,2019-06-06
287,23:45:00,7,12,0,0,2019-06-06
