,TIME,NB,SB,EB,WB,date
120,06:00:00,184,69,0,0,2019-06-05
121,06:15:00,149,98,0,0,2019-06-05
122,06:30:00,194,128,0,0,2019-06-05
123,06:45:00,188,125,0,0,2019-06-05
124,07:00:00,216,128,0,0,2019-06-05
125,07:15:00,258,129,0,0,2019-06-05
126,07:30:00,301,169,0,0,2019-06-05
127,07:45:00,301,204,0,0,2019-06-05
128,08:00:00,248,247,0,0,2019-06-05
129,08:15:00,276,266,0,0,2019-06-05
130,08:30:00,225,249,0,0,2019-06-05
131,08:45:00,198,221,0,0,2019-06-05
132,09:00:00,173,218,0,0,2019-06-05
133,09:15:00,166,200,0,0,2019-06-05
134,09:30:00,165,169,0,0,2019-06-05
135,09:45:00,143,163,0,0,2019-06-05
136,10:00:00,139,180,0,0,2019-06-05
137,10:15:00,140,184,0,0,2019-06-05
138,10:30:00,145,159,0,0,2019-06-05
139,10:45:00,130,141,0,0,2019-06-05
140,11:00:00,162,166,0,0,2019-06-05
141,11:15:00,176,164,0,0,2019-06-05
142,11:30:00,161,175,0,0,2019-06-05
143,11:45:00,190,173,0,0,2019-06-05
144,12:00:00,186,191,0,0,2019-06-05
145,12:15:00,169,174,0,0,2019-06-05
146,12:30:00,175,184,0,0,2019-06-05
147,12:45:00,183,207,0,0,2019-06-05
148,13:00:00,198,183,0,0,2019-06-05
149,13:15:00,189,182,0,0,2019-06-05
150,13:30:00,216,170,0,0,2019-06-05
151,13:45:00,224,205,0,0,2019-06-05
152,14:00:00,297,184,0,0,2019-06-05
153,14:15:00,257,159,0,0,2019-06-05
154,14:30:00,313,210,0,0,2019-06-05
155,14:45:00,290,210,0,0,2019-06-05
156,15:00:00,295,236,0,0,2019-06-05
157,15:15:00,312,200,0,0,2019-06-05
158,15:30:00,339,243,0,0,2019-06-05
159,15:45:00,363,220,0,0,2019-06-05
160,16:00:00,319,221,0,0,2019-06-05
161,16:15:00,342,211,0,0,2019-06-05
162,16:30:00,330,305,0,0,2019-06-05
163,16:45:00,422,267,0,0,2019-06-05
164,17:00:00,417,303,0,0,2019-06-05
165,17:15:00,401,317,0,0,2019-06-05
166,17:30:00,397,355,0,0,2019-06-05
167,17:45:00,408,291,0,0,2019-06-05
168,18:00:00,407,364,0,0,2019-06-05
169,18:15:00,372,278,0,0,2019-06-05
170,18:30:00,366,312,0,0,2019-06-05
171,18:45:00,330,267,0,0,2019-06-05
172,19:00:00,320,219,0,0,2019-06-05
173,19:15:00,203,207,0,0,2019-06-05
174,19:30:00,247,215,0,0,2019-06-05
175,19:45:00,163,183,0,0,2019-06-05
176,20:00:00,177,173,0,0,2019-06-05
177,20:15:00,134,159,0,0,2019-06-05
178,20:30:00,115,147,0,0,2019-06-05
179,20:45:00,99,105,0,0,2019-06-05
180,21:00:00,109,132,0,0,2019-06-05
181,21:15:00,108,83,0,0,2019-06-05
182,21:30:00,68,150,0,0,2019-06-05
183,21:45:00,60,199,0,0,2019-06-05
184,22:00:00,67,79,0,0,2019-06-05
185,22:15:00,52,89,0,0,2019-06-05
186,22:30:00,66,68,0,0,2019-06-05
187,22:45:00,39,44,0,0,2019-06-05
188,23:00:00,39,68,0,0,2019-06-05
189,23:15:00,29,44,0,0,2019-06-05
190,23:30:00,22,24,0,0,2019-06-05
191,23:45:00,32,34,0,0,2019-06-05
192,00:00:00,17,25,0,0,2019-06-06
193,00:15:00,18,20,0,0,2019-06-06
194,00:30:00,15,21,0,0,2019-06-06
195,00:45:00,11,10,0,0,2019-06-06
196,01:00:00,13,24,0,0,2019-06-06
197,01:15:00,6,14,0,0,2019-06-06
198,01:30:00,5,8,0,0,2019-06-06
199,01:45:00,4,4,0,0,2019-06-06
200,02:00:00,12,11,0,0,2019-06-06
201,02:15:00,5,2,0,0,2019-06-06
202,02:30:00,7,1,0,0,2019-06-06
203,02:45:00,11,6,0,0,2019-06-06
204,03:00:00,11,10,0,0,2019-06-06
205,03:15:00,8,8,0,0,2019-06-06
206,03:30:00,6,10,0,0,2019-06-06
207,03:45:00,13,3,0,0,2019-06-06
208,04:00:00,18,7,0,0,2019-06-06
209,04:15:00,9,4,0,0,2019-06-06
210,04:30:00,30,24,0,0,2019-06-06
211,04:45:00,75,33,0,0,2019-06-06
212,05:00:00,67,35,0,0,2019-06-06
213,05:15:00,89,37,0,0,2019-06-06
214,05:30:00,109,52,0,0,2019-06-06
215,05:45:00,118,57,0,0,2019-06-06
216,06:00:00,134,73,0,0,2019-06-06
217,06:15:00,145,83,0,0,2019-06-06
218,06:30:00,152,129,0,0,2019-06-06
219,06:45:00,177,107,0,0,2019-06-06
220,07:00:00,222,124,0,0,2019-06-06
221,07:15:00,258,160,0,0,2019-06-06
222,07:30:00,262,171,0,0,2019-06-06
223,07:45:00,326,237,0,0,2019-06-06
224,08:00:00,220,283,0,0,2019-06-06
225,08:15:00,245,260,0,0,2019-06-06
226,08:30:00,260,253,0,0,2019-06-06
227,08:45:00,229,264,0,0,2019-06-06
228,09:00:00,171,197,0,0,2019-06-06
229,09:15:00,175,215,0,0,2019-06-06
230,09:30:00,125,170,0,0,2019-06-06
231,09:45:00,147,167,0,0,2019-06-06
232,10:00:00,152,161,0,0,2019-06-06
233,10:15:00,126,154,0,0,2019-06-06
234,10:30:00,169,159,0,0,2019-06-06
235,10:45:00,170,170,0,0,2019-06-06
236,11:00:00,140,174,0,0,2019-06-06
237,11:15:00,157,164,0,0,2019-06-06
238,11:30:00,158,151,0,0,2019-06-06
239,11:45:00,174,165,0,0,2019-06-06
240,12:00:00,202,197,0,0,2019-06-06
241,12:15:00,196,181,0,0,2019-06-06
242,12:30:00,184,212,0,0,2019-06-06
243,12:45:00,190,201,0,0,2019-06-06
244,13:00:00,195,161,0,0,2019-06-06
245,13:15:00,223,186,0,0,2019-06-06
246,13:30:00,235,183,0,0,2019-06-06
247,13:45:00,265,167,0,0,2019-06-06
248,14:00:00,307,186,0,0,2019-06-06
249,14:15:00,260,173,0,0,2019-06-06
250,14:30:00,309,180,0,0,2019-06-06
251,14:45:00,331,191,0,0,2019-06-06
252,15:00:00,316,207,0,0,2019-06-06
253,15:15:00,311,222,0,0,2019-06-06
254,15:30:00,311,228,0,0,2019-06-06
255,15:45:00,311,218,0,0,2019-06-06
256,16:00:00,302,189,0,0,2019-06-06
257,16:15:00,318,212,0,0,2019-06-06
258,16:30:00,336,264,0,0,2019-06-06
259,16:45:00,374,247,0,0,2019-06-06
260,17:00:00,373,344,0,0,2019-06-06
261,17:15:00,374,363,0,0,2019-06-06
262,17:30:00,421,326,0,0,2019-06-06
263,17:45:00,408,287,0,0,2019-06-06
264,18:00:00,359,396,0,0,2019-06-06
265,18:15:00,321,251,0,0,2019-06-06
266,18:30:00,328,329,0,0,2019-06-06
267,18:45:00,278,233,0,0,2019-06-06
268,19:00:00,278,199,0,0,2019-06-06
269,19:15:00,212,236,0,0,2019-06-06
270,19:30:00,193,187,0,0,2019-06-06
271,19:45:00,161,172,0,0,2019-06-06
272,20:00:00,177,172,0,0,2019-06-06
273,20:15:00,134,174,0,0,2019-06-06
274,20:30:00,162,158,0,0,2019-06-06
275,20:45:00,116,103,0,0,2019-06-06
276,21:00:00,116,140,0,0,2019-06-06
277,21:15:00,90,89,0,0,2019-06-06
278,21:30:00,84,144,0,0,2019-06-06
279,21:45:00,56,228,0,0,2019-06-06
280,22:00:00,66,82,0,0,2019-06-06
281,22:15:00,77,89,0,0,2019-06-06
282,22:30:00,54,71,0,0,2019-06-06
283,22:45:00,46,52,0,0,2019-06-06
284,23:00:00,41,73,0,0,2019-06-06
285,23:15:00,40,45,0,0,2019-06-06
286,23:30:00,26,25,0,0,2019-06-06
287,23:45:00,26,38,0,0,2019-06-06
