,TIME,NB,SB,EB,WB,date
127,07:45:00,0,0,143,162,2019-06-05
128,08:00:00,0,0,156,126,2019-06-05
129,08:15:00,0,0,122,120,2019-06-05
130,08:30:00,0,0,98,130,2019-06-05
131,08:45:00,0,0,102,145,2019-06-05
132,09:00:00,0,0,99,122,2019-06-05
133,09:15:00,0,0,116,99,2019-06-05
134,09:30:00,0,0,115,91,2019-06-05
135,09:45:00,0,0,123,117,2019-06-05
136,10:00:00,0,0,132,96,2019-06-05
137,10:15:00,0,0,111,98,2019-06-05
138,10:30:00,0,0,90,78,2019-06-05
139,10:45:00,0,0,119,100,2019-06-05
140,11:00:00,0,0,130,91,2019-06-05
141,11:15:00,0,0,130,104,2019-06-05
142,11:30:00,0,0,136,93,2019-06-05
143,11:45:00,0,0,162,90,2019-06-05
144,12:00:00,0,0,189,106,2019-06-05
145,12:15:00,0,0,142,89,2019-06-05
146,12:30:00,0,0,183,99,2019-06-05
147,12:45:00,0,0,167,104,2019-06-05
148,13:00:00,0,0,175,106,2019-06-05
149,13:15:00,0,0,172,109,2019-06-05
150,13:30:00,0,0,213,109,2019-06-05
151,13:45:00,0,0,230,119,2019-06-05
152,14:00:00,0,0,231,91,2019-06-05
153,14:15:00,0,0,302,102,2019-06-05
154,14:30:00,0,0,243,141,2019-06-05
155,14:45:00,0,0,205,107,2019-06-05
156,15:00:00,0,0,263,131,2019-06-05
157,15:15:00,0,0,220,105,2019-06-05
158,15:30:00,0,0,284,114,2019-06-05
159,15:45:00,0,0,228,135,2019-06-05
160,16:00:00,0,0,200,164,2019-06-05
161,16:15:00,0,0,215,175,2019-06-05
162,16:30:00,0,0,225,157,2019-06-05
163,16:45:00,0,0,189,129,2019-06-05
164,17:00:00,0,0,169,160,2019-06-05
165,17:15:00,0,0,151,183,2019-06-05
166,17:30:00,0,0,189,210,2019-06-05
167,17:45:00,0,0,168,155,2019-06-05
168,18:00:00,0,0,145,184,2019-06-05
169,18:15:00,0,0,174,167,2019-06-05
170,18:30:00,0,0,162,128,2019-06-05
171,18:45:00,0,0,142,116,2019-06-05
172,19:00:00,0,0,82,110,2019-06-05
173,19:15:00,0,0,100,95,2019-06-05
174,19:30:00,0,0,95,73,2019-06-05
175,19:45:00,0,0,89,64,2019-06-05
176,20:00:00,0,0,70,52,2019-06-05
177,20:15:00,0,0,69,44,2019-06-05
178,20:30:00,0,0,66,43,2019-06-05
179,20:45:00,0,0,53,49,2019-06-05
180,21:00:00,0,0,58,39,2019-06-05
181,21:15:00,0,0,55,31,2019-06-05
182,21:30:00,0,0,44,33,2019-06-05
183,21:45:00,0,0,47,18,2019-06-05
184,22:00:00,0,0,33,29,2019-06-05
185,22:15:00,0,0,44,22,2019-06-05
186,22:30:00,0,0,25,17,2019-06-05
187,22:45:00,0,0,23,13,2019-06-05
188,23:00:00,0,0,21,13,2019-06-05
189,23:15:00,0,0,20,9,2019-06-05
190,23:30:00,0,0,16,9,2019-06-05
191,23:45:00,0,0,10,8,2019-06-05
192,00:00:00,0,0,12,6,2019-06-06
193,00:15:00,0,0,18,2,2019-06-06
194,00:30:00,0,0,9,4,2019-06-06
195,00:45:00,0,0,13,2,2019-06-06
196,01:00:00,0,0,4,6,2019-06-06
197,01:15:00,0,0,3,2,2019-06-06
198,01:30:00,0,0,4,3,2019-06-06
199,01:45:00,0,0,2,2,2019-06-06
200,02:00:00,0,0,3,2,2019-06-06
201,02:15:00,0,0,3,1,2019-06-06
202,02:30:00,0,0,2,2,2019-06-06
203,02:45:00,0,0,4,1,2019-06-06
204,03:00:00,0,0,14,9,2019-06-06
205,03:15:00,0,0,14,8,2019-06-06
206,03:30:00,0,0,4,9,2019-06-06
207,03:45:00,0,0,3,18,2019-06-06
208,04:00:00,0,0,4,25,2019-06-06
209,04:15:00,0,0,5,16,2019-06-06
210,04:30:00,0,0,11,28,2019-06-06
211,04:45:00,0,0,12,36,2019-06-06
212,05:00:00,0,0,19,33,2019-06-06
213,05:15:00,0,0,30,48,2019-06-06
214,05:30:00,0,0,35,62,2019-06-06
215,05:45:00,0,0,62,67,2019-06-06
216,06:00:00,0,0,61,69,2019-06-06
217,06:15:00,0,0,87,58,2019-06-06
218,06:30:00,0,0,68,110,2019-06-06
219,06:45:00,0,0,71,117,2019-06-06
220,07:00:00,0,0,93,100,2019-06-06
221,07:15:00,0,0,109,102,2019-06-06
222,07:30:00,0,0,114,143,2019-06-06
223,07:45:00,0,0,143,166,2019-06-06
224,08:00:00,0,0,152,114,2019-06-06
225,08:15:00,0,0,99,132,2019-06-06
226,08:30:00,0,0,116,136,2019-06-06
227,08:45:00,0,0,103,150,2019-06-06
228,09:00:00,0,0,95,119,2019-06-06
229,09:15:00,0,0,92,124,2019-06-06
230,09:30:00,0,0,90,102,2019-06-06
231,09:45:00,0,0,94,99,2019-06-06
232,10:00:00,0,0,89,93,2019-06-06
233,10:15:00,0,0,115,96,2019-06-06
234,10:30:00,0,0,125,81,2019-06-06
235,10:45:00,0,0,125,95,2019-06-06
236,11:00:00,0,0,147,85,2019-06-06
237,11:15:00,0,0,119,82,2019-06-06
238,11:30:00,0,0,163,91,2019-06-06
239,11:45:00,0,0,112,121,2019-06-06
240,12:00:00,0,0,121,107,2019-06-06
241,12:15:00,0,0,122,106,2019-06-06
242,12:30:00,0,0,104,93,2019-06-06
243,12:45:00,0,0,118,92,2019-06-06
244,13:00:00,0,0,96,103,2019-06-06
245,13:15:00,0,0,99,91,2019-06-06
246,13:30:00,0,0,184,76,2019-06-06
247,13:45:00,0,0,195,106,2019-06-06
248,14:00:00,0,0,208,103,2019-06-06
249,14:15:00,0,0,269,82,2019-06-06
250,14:30:00,0,0,242,126,2019-06-06
251,14:45:00,0,0,235,163,2019-06-06
252,15:00:00,0,0,243,115,2019-06-06
253,15:15:00,0,0,235,142,2019-06-06
254,15:30:00,0,0,294,136,2019-06-06
255,15:45:00,0,0,255,162,2019-06-06
256,16:00:00,0,0,239,148,2019-06-06
257,16:15:00,0,0,197,156,2019-06-06
258,16:30:00,0,0,185,153,2019-06-06
259,16:45:00,0,0,206,148,2019-06-06
260,17:00:00,0,0,204,154,2019-06-06
261,17:15:00,0,0,176,162,2019-06-06
262,17:30:00,0,0,178,186,2019-06-06
263,17:45:00,0,0,196,137,2019-06-06
264,18:00:00,0,0,155,176,2019-06-06
265,18:15:00,0,0,146,162,2019-06-06
266,18:30:00,0,0,165,135,2019-06-06
267,18:45:00,0,0,147,130,2019-06-06
268,19:00:00,0,0,106,109,2019-06-06
269,19:15:00,0,0,110,101,2019-06-06
270,19:30:00,0,0,118,70,2019-06-06
271,19:45:00,0,0,81,64,2019-06-06
272,20:00:00,0,0,79,49,2019-06-06
273,20:15:00,0,0,70,42,2019-06-06
274,20:30:00,0,0,81,45,2019-06-06
275,20:45:00,0,0,53,44,2019-06-06
276,21:00:00,0,0,51,42,2019-06-06
277,21:15:00,0,0,46,36,2019-06-06
278,21:30:00,0,0,42,28,2019-06-06
279,21:45:00,0,0,37,31,2019-06-06
280,22:00:00,0,0,27,23,2019-06-06
281,22:15:00,0,0,45,22,2019-06-06
282,22:30:00,0,0,38,21,2019-06-06
283,22:45:00,0,0,20,20,2019-06-06
284,23:00:00,0,0,25,11,2019-06-06
285,23:15:00,0,0,19,14,2019-06-06
286,23:30:00,0,0,9,9,2019-06-06
287,23:45:00,0,0,4,7,2019-06-06
