,TIME,NB,SB,EB,WB,date
169,18:15:00,122,44,0,0,2019-06-05
170,18:30:00,96,32,0,0,2019-06-05
171,18:45:00,97,43,0,0,2019-06-05
172,19:00:00,81,26,0,0,2019-06-05
173,19:15:00,49,37,0,0,2019-06-05
174,19:30:00,56,30,0,0,2019-06-05
175,19:45:00,43,23,0,0,2019-06-05
176,20:00:00,43,15,0,0,2019-06-05
177,20:15:00,25,17,0,0,2019-06-05
178,20:30:00,24,20,0,0,2019-06-05
179,20:45:00,34,20,0,0,2019-06-05
180,21:00:00,29,13,0,0,2019-06-05
181,21:15:00,29,11,0,0,2019-06-05
182,21:30:00,17,11,0,0,2019-06-05
183,21:45:00,13,12,0,0,2019-06-05
184,22:00:00,8,3,0,0,2019-06-05
185,22:15:00,11,13,0,0,2019-06-05
186,22:30:00,11,4,0,0,2019-06-05
187,22:45:00,8,4,0,0,2019-06-05
188,23:00:00,11,8,0,0,2019-06-05
189,23:15:00,13,1,0,0,2019-06-05
190,23:30:00,10,3,0,0,2019-06-05
191,23:45:00,7,2,0,0,2019-06-05
192,00:00:00,5,3,0,0,2019-06-06
193,00:15:00,4,2,0,0,2019-06-06
194,00:30:00,3,0,0,0,2019-06-06
195,00:45:00,0,0,0,0,2019-06-06
196,01:00:00,2,1,0,0,2019-06-06
197,01:15:00,2,2,0,0,2019-06-06
198,01:30:00,1,1,0,0,2019-06-06
199,01:45:00,0,0,0,0,2019-06-06
200,02:00:00,0,0,0,0,2019-06-06
201,02:15:00,4,1,0,0,2019-06-06
202,02:30:00,4,0,0,0,2019-06-06
203,02:45:00,5,0,0,0,2019-06-06
204,03:00:00,3,0,0,0,2019-06-06
205,03:15:00,2,0,0,0,2019-06-06
206,03:30:00,0,0,0,0,2019-06-06
207,03:45:00,0,0,0,0,2019-06-06
208,04:00:00,4,0,0,0,2019-06-06
209,04:15:00,2,2,0,0,2019-06-06
210,04:30:00,4,0,0,0,2019-06-06
211,04:45:00,4,3,0,0,2019-06-06
212,05:00:00,6,4,0,0,2019-06-06
213,05:15:00,3,2,0,0,2019-06-06
214,05:30:00,3,3,0,0,2019-06-06
215,05:45:00,0,4,0,0,2019-06-06
216,06:00:00,0,7,0,0,2019-06-06
217,06:15:00,2,11,0,0,2019-06-06
218,06:30:00,3,19,0,0,2019-06-06
219,06:45:00,9,25,0,0,2019-06-06
220,07:00:00,14,36,0,0,2019-06-06
221,07:15:00,18,38,0,0,2019-06-06
222,07:30:00,35,53,0,0,2019-06-06
223,07:45:00,22,89,0,0,2019-06-06
224,08:00:00,16,114,0,0,2019-06-06
225,08:15:00,34,112,0,0,2019-06-06
226,08:30:00,23,94,0,0,2019-06-06
227,08:45:00,39,85,0,0,2019-06-06
228,09:00:00,27,67,0,0,2019-06-06
229,09:15:00,20,55,0,0,2019-06-06
230,09:30:00,16,30,0,0,2019-06-06
231,09:45:00,19,54,0,0,2019-06-06
232,10:00:00,16,43,0,0,2019-06-06
233,10:15:00,18,34,0,0,2019-06-06
234,10:30:00,19,30,0,0,2019-06-06
235,10:45:00,23,31,0,0,2019-06-06
236,11:00:00,16,20,0,0,2019-06-06
237,11:15:00,21,28,0,0,2019-06-06
238,11:30:00,20,26,0,0,2019-06-06
239,11:45:00,28,27,0,0,2019-06-06
240,12:00:00,23,25,0,0,2019-06-06
241,12:15:00,21,24,0,0,2019-06-06
242,12:30:00,20,17,0,0,2019-06-06
243,12:45:00,22,21,0,0,2019-06-06
244,13:00:00,27,13,0,0,2019-06-06
245,13:15:00,27,26,0,0,2019-06-06
246,13:30:00,62,27,0,0,2019-06-06
247,13:45:00,85,23,0,0,2019-06-06
248,14:00:00,79,21,0,0,2019-06-06
249,14:15:00,113,49,0,0,2019-06-06
250,14:30:00,104,52,0,0,2019-06-06
251,14:45:00,138,54,0,0,2019-06-06
252,15:00:00,96,41,0,0,2019-06-06
253,15:15:00,88,52,0,0,2019-06-06
254,15:30:00,91,45,0,0,2019-06-06
255,15:45:00,103,40,0,0,2019-06-06
256,16:00:00,82,32,0,0,2019-06-06
257,16:15:00,88,39,0,0,2019-06-06
258,16:30:00,89,46,0,0,2019-06-06
259,16:45:00,129,66,0,0,2019-06-06
260,17:00:00,139,55,0,0,2019-06-06
261,17:15:00,128,53,0,0,2019-06-06
262,17:30:00,85,56,0,0,2019-06-06
263,17:45:00,100,69,0,0,2019-06-06
264,18:00:00,92,47,0,0,2019-06-06
265,18:15:00,89,45,0,0,2019-06-06
266,18:30:00,96,38,0,0,2019-06-06
267,18:45:00,96,39,0,0,2019-06-06
268,19:00:00,85,35,0,0,2019-06-06
269,19:15:00,70,32,0,0,2019-06-06
270,19:30:00,51,22,0,0,2019-06-06
271,19:45:00,39,24,0,0,2019-06-06
272,20:00:00,35,16,0,0,2019-06-06
273,20:15:00,34,16,0,0,2019-06-06
274,20:30:00,44,16,0,0,2019-06-06
275,20:45:00,44,19,0,0,2019-06-06
276,21:00:00,23,16,0,0,2019-06-06
277,21:15:00,17,15,0,0,2019-06-06
278,21:30:00,19,10,0,0,2019-06-06
279,21:45:00,13,9,0,0,2019-06-06
280,22:00:00,9,7,0,0,2019-06-06
281,22:15:00,15,10,0,0,2019-06-06
282,22:30:00,9,7,0,0,2019-06-06
283,22:45:00,7,4,0,0,2019-06-06
284,23:00:00,5,3,0,0,2019-06-06
285,23:15:00,6,3,0,0,2019-06-06
286,23:30:00,3,5,0,0,2019-06-06
287,23:45:00,4,1,0,0,2019-06-06
