,TIME,NB,SB,EB,WB,date
120,06:00:00,0,0,38,10,2019-06-05
121,06:15:00,0,0,39,9,2019-06-05
122,06:30:00,0,0,65,13,2019-06-05
123,06:45:00,0,0,100,16,2019-06-05
124,07:00:00,0,0,71,23,2019-06-05
125,07:15:00,0,0,120,34,2019-06-05
126,07:30:00,0,0,232,36,2019-06-05
127,07:45:00,0,0,188,54,2019-06-05
128,08:00:00,0,0,193,97,2019-06-05
129,08:15:00,0,0,183,55,2019-06-05
130,08:30:00,0,0,156,34,2019-06-05
131,08:45:00,0,0,158,31,2019-06-05
132,09:00:00,0,0,103,29,2019-06-05
133,09:15:00,0,0,104,27,2019-06-05
134,09:30:00,0,0,92,42,2019-06-05
135,09:45:00,0,0,113,26,2019-06-05
136,10:00:00,0,0,70,30,2019-06-05
137,10:15:00,0,0,81,34,2019-06-05
138,10:30:00,0,0,62,26,2019-06-05
139,10:45:00,0,0,70,34,2019-06-05
140,11:00:00,0,0,48,37,2019-06-05
141,11:15:00,0,0,57,48,2019-06-05
142,11:30:00,0,0,75,40,2019-06-05
143,11:45:00,0,0,69,42,2019-06-05
144,12:00:00,0,0,50,68,2019-06-05
145,12:15:00,0,0,41,54,2019-06-05
146,12:30:00,0,0,58,53,2019-06-05
147,12:45:00,0,0,71,67,2019-06-05
148,13:00:00,0,0,76,52,2019-06-05
149,13:15:00,0,0,85,44,2019-06-05
150,13:30:00,0,0,84,67,2019-06-05
151,13:45:00,0,0,99,68,2019-06-05
152,14:00:00,0,0,55,84,2019-06-05
153,14:15:00,0,0,98,145,2019-06-05
154,14:30:00,0,0,101,114,2019-06-05
155,14:45:00,0,0,85,104,2019-06-05
156,15:00:00,0,0,74,156,2019-06-05
157,15:15:00,0,0,80,122,2019-06-05
158,15:30:00,0,0,78,136,2019-06-05
159,15:45:00,0,0,90,138,2019-06-05
160,16:00:00,0,0,82,136,2019-06-05
161,16:15:00,0,0,93,107,2019-06-05
162,16:30:00,0,0,66,127,2019-06-05
163,16:45:00,0,0,66,131,2019-06-05
164,17:00:00,0,0,63,137,2019-06-05
165,17:15:00,0,0,93,147,2019-06-05
166,17:30:00,0,0,78,154,2019-06-05
167,17:45:00,0,0,93,175,2019-06-05
168,18:00:00,0,0,88,152,2019-06-05
169,18:15:00,0,0,79,159,2019-06-05
170,18:30:00,0,0,77,159,2019-06-05
171,18:45:00,0,0,64,112,2019-06-05
172,19:00:00,0,0,75,94,2019-06-05
173,19:15:00,0,0,76,83,2019-06-05
174,19:30:00,0,0,57,91,2019-06-05
175,19:45:00,0,0,61,89,2019-06-05
176,20:00:00,0,0,39,80,2019-06-05
177,20:15:00,0,0,39,62,2019-06-05
178,20:30:00,0,0,28,59,2019-06-05
179,20:45:00,0,0,49,75,2019-06-05
180,21:00:00,0,0,22,47,2019-06-05
181,21:15:00,0,0,27,39,2019-06-05
182,21:30:00,0,0,20,41,2019-06-05
