,TIME,NB,SB,EB,WB,date
120,06:00:00,40,76,0,0,2019-06-05
121,06:15:00,30,113,0,0,2019-06-05
122,06:30:00,37,116,0,0,2019-06-05
123,06:45:00,51,138,0,0,2019-06-05
124,07:00:00,45,156,0,0,2019-06-05
125,07:15:00,63,159,0,0,2019-06-05
126,07:30:00,60,215,0,0,2019-06-05
127,07:45:00,86,287,0,0,2019-06-05
128,08:00:00,111,327,0,0,2019-06-05
129,08:15:00,115,320,0,0,2019-06-05
130,08:30:00,102,268,0,0,2019-06-05
131,08:45:00,80,287,0,0,2019-06-05
132,09:00:00,75,300,0,0,2019-06-05
133,09:15:00,68,243,0,0,2019-06-05
134,09:30:00,71,219,0,0,2019-06-05
135,09:45:00,74,204,0,0,2019-06-05
136,10:00:00,88,166,0,0,2019-06-05
137,10:15:00,73,178,0,0,2019-06-05
138,10:30:00,90,129,0,0,2019-06-05
139,10:45:00,83,152,0,0,2019-06-05
140,11:00:00,104,158,0,0,2019-06-05
141,11:15:00,109,138,0,0,2019-06-05
142,11:30:00,123,153,0,0,2019-06-05
143,11:45:00,120,152,0,0,2019-06-05
144,12:00:00,154,150,0,0,2019-06-05
145,12:15:00,146,101,0,0,2019-06-05
146,12:30:00,134,128,0,0,2019-06-05
147,12:45:00,130,129,0,0,2019-06-05
148,13:00:00,145,133,0,0,2019-06-05
149,13:15:00,170,153,0,0,2019-06-05
150,13:30:00,161,166,0,0,2019-06-05
151,13:45:00,181,142,0,0,2019-06-05
152,14:00:00,244,101,0,0,2019-06-05
153,14:15:00,259,140,0,0,2019-06-05
154,14:30:00,288,146,0,0,2019-06-05
155,14:45:00,289,168,0,0,2019-06-05
156,15:00:00,332,188,0,0,2019-06-05
157,15:15:00,347,182,0,0,2019-06-05
158,15:30:00,376,226,0,0,2019-06-05
159,15:45:00,372,166,0,0,2019-06-05
160,16:00:00,319,178,0,0,2019-06-05
161,16:15:00,361,121,0,0,2019-06-05
162,16:30:00,383,173,0,0,2019-06-05
163,16:45:00,337,149,0,0,2019-06-05
164,17:00:00,394,160,0,0,2019-06-05
165,17:15:00,352,169,0,0,2019-06-05
166,17:30:00,425,177,0,0,2019-06-05
167,17:45:00,400,149,0,0,2019-06-05
168,18:00:00,407,116,0,0,2019-06-05
169,18:15:00,383,112,0,0,2019-06-05
170,18:30:00,364,96,0,0,2019-06-05
171,18:45:00,378,111,0,0,2019-06-05
172,19:00:00,348,94,0,0,2019-06-05
173,19:15:00,321,79,0,0,2019-06-05
174,19:30:00,215,102,0,0,2019-06-05
175,19:45:00,191,83,0,0,2019-06-05
176,20:00:00,148,68,0,0,2019-06-05
177,20:15:00,132,55,0,0,2019-06-05
178,20:30:00,106,78,0,0,2019-06-05
179,20:45:00,128,63,0,0,2019-06-05
180,21:00:00,119,50,0,0,2019-06-05
181,21:15:00,90,58,0,0,2019-06-05
182,21:30:00,96,40,0,0,2019-06-05
183,21:45:00,88,35,0,0,2019-06-05
184,22:00:00,75,29,0,0,2019-06-05
185,22:15:00,62,23,0,0,2019-06-05
186,22:30:00,73,16,0,0,2019-06-05
187,22:45:00,50,15,0,0,2019-06-05
188,23:00:00,65,6,0,0,2019-06-05
189,23:15:00,55,10,0,0,2019-06-05
190,23:30:00,34,11,0,0,2019-06-05
191,23:45:00,37,4,0,0,2019-06-05
192,00:00:00,31,7,0,0,2019-06-06
193,00:15:00,39,5,0,0,2019-06-06
194,00:30:00,16,12,0,0,2019-06-06
195,00:45:00,23,4,0,0,2019-06-06
196,01:00:00,23,2,0,0,2019-06-06
197,01:15:00,9,5,0,0,2019-06-06
198,01:30:00,2,3,0,0,2019-06-06
199,01:45:00,7,1,0,0,2019-06-06
200,02:00:00,10,1,0,0,2019-06-06
201,02:15:00,1,4,0,0,2019-06-06
202,02:30:00,4,0,0,0,2019-06-06
203,02:45:00,2,4,0,0,2019-06-06
204,03:00:00,3,2,0,0,2019-06-06
205,03:15:00,4,2,0,0,2019-06-06
206,03:30:00,4,5,0,0,2019-06-06
207,03:45:00,3,5,0,0,2019-06-06
208,04:00:00,4,11,0,0,2019-06-06
209,04:15:00,3,11,0,0,2019-06-06
210,04:30:00,7,16,0,0,2019-06-06
211,04:45:00,7,29,0,0,2019-06-06
212,05:00:00,19,29,0,0,2019-06-06
213,05:15:00,22,36,0,0,2019-06-06
214,05:30:00,18,63,0,0,2019-06-06
215,05:45:00,30,81,0,0,2019-06-06
216,06:00:00,23,79,0,0,2019-06-06
217,06:15:00,25,107,0,0,2019-06-06
