Day,Time,Count
 Wednesday -     November 8 -  2017=37980,0:45,58.0
 Wednesday -     November 8 -  2017=37980,1:0,45.0
 Wednesday -     November 8 -  2017=37980,1:15,48.0
 Wednesday -     November 8 -  2017=37980,1:30,52.0
 Wednesday -     November 8 -  2017=37980,1:45,78.0
 Wednesday -     November 8 -  2017=37980,2:0,49.0
 Wednesday -     November 8 -  2017=37980,2:15,51.0
 Wednesday -     November 8 -  2017=37980,2:30,72.0
 Wednesday -     November 8 -  2017=37980,2:45,92.0
 Wednesday -     November 8 -  2017=37980,3:0,100.0
 Wednesday -     November 8 -  2017=37980,3:15,134.0
 Wednesday -     November 8 -  2017=37980,3:30,189.0
 Wednesday -     November 8 -  2017=37980,3:45,231.0
 Wednesday -     November 8 -  2017=37980,4:0,316.0
 Wednesday -     November 8 -  2017=37980,4:15,423.0
 Wednesday -     November 8 -  2017=37980,4:30,470.0
 Wednesday -     November 8 -  2017=37980,4:45,485.0
 Wednesday -     November 8 -  2017=37980,5:0,388.0
 Wednesday -     November 8 -  2017=37980,5:15,399.0
 Wednesday -     November 8 -  2017=37980,5:30,448.0
 Wednesday -     November 8 -  2017=37980,5:45,626.0
 Wednesday -     November 8 -  2017=37980,6:0,602.0
 Wednesday -     November 8 -  2017=37980,6:15,619.0
 Wednesday -     November 8 -  2017=37980,6:30,731.0
 Wednesday -     November 8 -  2017=37980,6:45,684.0
 Wednesday -     November 8 -  2017=37980,7:0,720.0
 Wednesday -     November 8 -  2017=37980,7:15,749.0
 Wednesday -     November 8 -  2017=37980,7:30,728.0
 Wednesday -     November 8 -  2017=37980,7:45,724.0
 Wednesday -     November 8 -  2017=37980,8:0,692.0
 Wednesday -     November 8 -  2017=37980,8:15,671.0
 Wednesday -     November 8 -  2017=37980,8:30,674.0
 Wednesday -     November 8 -  2017=37980,8:45,689.0
 Wednesday -     November 8 -  2017=37980,9:0,661.0
 Wednesday -     November 8 -  2017=37980,9:15,696.0
 Wednesday -     November 8 -  2017=37980,9:30,610.0
 Wednesday -     November 8 -  2017=37980,9:45,668.0
 Wednesday -     November 8 -  2017=37980,10:0,570.0
 Wednesday -     November 8 -  2017=37980,10:15,509.0
 Wednesday -     November 8 -  2017=37980,10:30,547.0
 Wednesday -     November 8 -  2017=37980,10:45,509.0
 Wednesday -     November 8 -  2017=37980,11:0,544.0
 Wednesday -     November 8 -  2017=37980,11:15,506.0
 Wednesday -     November 8 -  2017=37980,11:30,501.0
 Wednesday -     November 8 -  2017=37980,11:45,482.0
 Wednesday -     November 8 -  2017=37980,12:0,479.0
 Wednesday -     November 8 -  2017=37980,12:15,458.0
 Wednesday -     November 8 -  2017=37980,12:30,518.0
 Wednesday -     November 8 -  2017=37980,12:45,503.0
 Wednesday -     November 8 -  2017=37980,13:0,486.0
 Wednesday -     November 8 -  2017=37980,13:15,520.0
 Wednesday -     November 8 -  2017=37980,13:30,556.0
 Wednesday -     November 8 -  2017=37980,13:45,501.0
 Wednesday -     November 8 -  2017=37980,14:0,450.0
 Wednesday -     November 8 -  2017=37980,14:15,473.0
 Wednesday -     November 8 -  2017=37980,14:30,521.0
 Wednesday -     November 8 -  2017=37980,14:45,473.0
 Wednesday -     November 8 -  2017=37980,15:0,428.0
 Wednesday -     November 8 -  2017=37980,15:15,491.0
 Wednesday -     November 8 -  2017=37980,15:30,449.0
 Wednesday -     November 8 -  2017=37980,15:45,525.0
 Wednesday -     November 8 -  2017=37980,16:0,446.0
 Wednesday -     November 8 -  2017=37980,16:15,461.0
 Wednesday -     November 8 -  2017=37980,16:30,529.0
 Wednesday -     November 8 -  2017=37980,16:45,584.0
 Wednesday -     November 8 -  2017=37980,17:0,530.0
 Wednesday -     November 8 -  2017=37980,17:15,561.0
 Wednesday -     November 8 -  2017=37980,17:30,550.0
 Wednesday -     November 8 -  2017=37980,17:45,507.0
 Wednesday -     November 8 -  2017=37980,18:0,510.0
 Wednesday -     November 8 -  2017=37980,18:15,447.0
 Wednesday -     November 8 -  2017=37980,18:30,520.0
 Wednesday -     November 8 -  2017=37980,18:45,395.0
 Wednesday -     November 8 -  2017=37980,19:0,361.0
 Wednesday -     November 8 -  2017=37980,19:15,357.0
 Wednesday -     November 8 -  2017=37980,19:30,345.0
 Wednesday -     November 8 -  2017=37980,19:45,262.0
 Wednesday -     November 8 -  2017=37980,20:0,259.0
 Wednesday -     November 8 -  2017=37980,20:15,252.0
 Wednesday -     November 8 -  2017=37980,20:30,246.0
 Wednesday -     November 8 -  2017=37980,20:45,224.0
 Wednesday -     November 8 -  2017=37980,21:0,239.0
 Wednesday -     November 8 -  2017=37980,21:15,236.0
 Wednesday -     November 8 -  2017=37980,21:30,190.0
 Wednesday -     November 8 -  2017=37980,21:45,184.0
 Wednesday -     November 8 -  2017=37980,22:0,162.0
 Wednesday -     November 8 -  2017=37980,22:15,191.0
 Wednesday -     November 8 -  2017=37980,22:30,159.0
 Wednesday -     November 8 -  2017=37980,22:45,128.0
 Wednesday -     November 8 -  2017=37980,23:0,87.0
 Wednesday -     November 8 -  2017=37980,23:15,109.0
 Wednesday -     November 8 -  2017=37980,23:30,85.0
 Wednesday -     November 8 -  2017=37980,23:45,59.0
 Thursday -     November 9 -  2017=39293,0:0,62.0
 Thursday -     November 9 -  2017=39293,0:15,75.0
 Thursday -     November 9 -  2017=39293,0:30,51.0
 Thursday -     November 9 -  2017=39293,0:45,56.0
 Thursday -     November 9 -  2017=39293,1:0,55.0
 Thursday -     November 9 -  2017=39293,1:15,56.0
 Thursday -     November 9 -  2017=39293,1:30,52.0
 Thursday -     November 9 -  2017=39293,1:45,38.0
 Thursday -     November 9 -  2017=39293,2:0,49.0
 Thursday -     November 9 -  2017=39293,2:15,73.0
 Thursday -     November 9 -  2017=39293,2:30,69.0
 Thursday -     November 9 -  2017=39293,2:45,98.0
 Thursday -     November 9 -  2017=39293,3:0,78.0
 Thursday -     November 9 -  2017=39293,3:15,131.0
 Thursday -     November 9 -  2017=39293,3:30,194.0
 Thursday -     November 9 -  2017=39293,3:45,241.0
 Thursday -     November 9 -  2017=39293,4:0,284.0
 Thursday -     November 9 -  2017=39293,4:15,395.0
