Day,Time,Count
 Wednesday -  November 8 -  2017=13386,0:45,21.0
 Wednesday -  November 8 -  2017=13386,1:0,5.0
 Wednesday -  November 8 -  2017=13386,1:15,12.0
 Wednesday -  November 8 -  2017=13386,1:30,14.0
 Wednesday -  November 8 -  2017=13386,1:45,9.0
 Wednesday -  November 8 -  2017=13386,2:0,3.0
 Wednesday -  November 8 -  2017=13386,2:15,13.0
 Wednesday -  November 8 -  2017=13386,2:30,1.0
 Wednesday -  November 8 -  2017=13386,2:45,6.0
 Wednesday -  November 8 -  2017=13386,3:0,10.0
 Wednesday -  November 8 -  2017=13386,3:15,17.0
 Wednesday -  November 8 -  2017=13386,3:30,16.0
 Wednesday -  November 8 -  2017=13386,3:45,35.0
 Wednesday -  November 8 -  2017=13386,4:0,29.0
 Wednesday -  November 8 -  2017=13386,4:15,43.0
 Wednesday -  November 8 -  2017=13386,4:30,65.0
 Wednesday -  November 8 -  2017=13386,4:45,65.0
 Wednesday -  November 8 -  2017=13386,5:0,87.0
 Wednesday -  November 8 -  2017=13386,5:15,101.0
 Wednesday -  November 8 -  2017=13386,5:30,112.0
 Wednesday -  November 8 -  2017=13386,5:45,120.0
 Wednesday -  November 8 -  2017=13386,6:0,104.0
 Wednesday -  November 8 -  2017=13386,6:15,108.0
 Wednesday -  November 8 -  2017=13386,6:30,132.0
 Wednesday -  November 8 -  2017=13386,6:45,140.0
 Wednesday -  November 8 -  2017=13386,7:0,162.0
 Wednesday -  November 8 -  2017=13386,7:15,216.0
 Wednesday -  November 8 -  2017=13386,7:30,231.0
 Wednesday -  November 8 -  2017=13386,7:45,284.0
 Wednesday -  November 8 -  2017=13386,8:0,251.0
 Wednesday -  November 8 -  2017=13386,8:15,247.0
 Wednesday -  November 8 -  2017=13386,8:30,266.0
 Wednesday -  November 8 -  2017=13386,8:45,334.0
 Wednesday -  November 8 -  2017=13386,9:0,280.0
 Wednesday -  November 8 -  2017=13386,9:15,188.0
 Wednesday -  November 8 -  2017=13386,9:30,191.0
 Wednesday -  November 8 -  2017=13386,9:45,196.0
 Wednesday -  November 8 -  2017=13386,10:0,140.0
 Wednesday -  November 8 -  2017=13386,10:15,165.0
 Wednesday -  November 8 -  2017=13386,10:30,175.0
 Wednesday -  November 8 -  2017=13386,10:45,143.0
 Wednesday -  November 8 -  2017=13386,11:0,174.0
