,Date,Time,WB,EB
111,2017-05-17 00:00:00,03:45:00,0,1
112,2017-05-17 00:00:00,04:00:00,0,0
113,2017-05-17 00:00:00,04:15:00,0,3
114,2017-05-17 00:00:00,04:30:00,1,3
115,2017-05-17 00:00:00,04:45:00,0,1
116,2017-05-17 00:00:00,05:00:00,0,0
117,2017-05-17 00:00:00,05:15:00,0,4
118,2017-05-17 00:00:00,05:30:00,0,13
119,2017-05-17 00:00:00,05:45:00,0,7
120,2017-05-17 00:00:00,06:00:00,3,7
121,2017-05-17 00:00:00,06:15:00,1,17
122,2017-05-17 00:00:00,06:30:00,6,11
123,2017-05-17 00:00:00,06:45:00,1,32
124,2017-05-17 00:00:00,07:00:00,15,27
125,2017-05-17 00:00:00,07:15:00,11,36
126,2017-05-17 00:00:00,07:30:00,5,49
127,2017-05-17 00:00:00,07:45:00,8,56
128,2017-05-17 00:00:00,08:00:00,20,59
129,2017-05-17 00:00:00,08:15:00,30,48
130,2017-05-17 00:00:00,08:30:00,15,71
131,2017-05-17 00:00:00,08:45:00,11,77
132,2017-05-17 00:00:00,09:00:00,19,46
133,2017-05-17 00:00:00,09:15:00,17,47
134,2017-05-17 00:00:00,09:30:00,14,38
135,2017-05-17 00:00:00,09:45:00,19,35
136,2017-05-17 00:00:00,10:00:00,10,25
137,2017-05-17 00:00:00,10:15:00,11,25
138,2017-05-17 00:00:00,10:30:00,14,25
139,2017-05-17 00:00:00,10:45:00,15,15
140,2017-05-17 00:00:00,11:00:00,14,17
141,2017-05-17 00:00:00,11:15:00,22,31
142,2017-05-17 00:00:00,11:30:00,20,19
143,2017-05-17 00:00:00,11:45:00,11,22
144,2017-05-17 00:00:00,12:00:00,20,19
145,2017-05-17 00:00:00,12:15:00,28,14
146,2017-05-17 00:00:00,12:30:00,23,28
147,2017-05-17 00:00:00,12:45:00,23,26
148,2017-05-17 00:00:00,13:00:00,31,21
149,2017-05-17 00:00:00,13:15:00,19,25
150,2017-05-17 00:00:00,13:30:00,22,18
151,2017-05-17 00:00:00,13:45:00,44,19
152,2017-05-17 00:00:00,14:00:00,82,19
153,2017-05-17 00:00:00,14:15:00,63,17
154,2017-05-17 00:00:00,14:30:00,75,18
155,2017-05-17 00:00:00,14:45:00,81,25
156,2017-05-17 00:00:00,15:00:00,83,18
157,2017-05-17 00:00:00,15:15:00,97,22
158,2017-05-17 00:00:00,15:30:00,120,17
159,2017-05-17 00:00:00,15:45:00,116,14
160,2017-05-17 00:00:00,16:00:00,90,13
161,2017-05-17 00:00:00,16:15:00,69,20
162,2017-05-17 00:00:00,16:30:00,82,17
163,2017-05-17 00:00:00,16:45:00,97,23
164,2017-05-17 00:00:00,17:00:00,98,18
165,2017-05-17 00:00:00,17:15:00,126,29
166,2017-05-17 00:00:00,17:30:00,162,31
167,2017-05-17 00:00:00,17:45:00,179,26
168,2017-05-17 00:00:00,18:00:00,177,44
169,2017-05-17 00:00:00,18:15:00,100,28
170,2017-05-17 00:00:00,18:30:00,104,25
171,2017-05-17 00:00:00,18:45:00,67,21
172,2017-05-17 00:00:00,19:00:00,63,19
173,2017-05-17 00:00:00,19:15:00,45,24
174,2017-05-17 00:00:00,19:30:00,35,22
175,2017-05-17 00:00:00,19:45:00,34,12
176,2017-05-17 00:00:00,20:00:00,32,22
177,2017-05-17 00:00:00,20:15:00,15,13
178,2017-05-17 00:00:00,20:30:00,32,21
179,2017-05-17 00:00:00,20:45:00,29,8
180,2017-05-17 00:00:00,21:00:00,27,12
181,2017-05-17 00:00:00,21:15:00,17,5
182,2017-05-17 00:00:00,21:30:00,11,5
183,2017-05-17 00:00:00,21:45:00,8,2
184,2017-05-17 00:00:00,22:00:00,12,3
185,2017-05-17 00:00:00,22:15:00,8,3
186,2017-05-17 00:00:00,22:30:00,9,6
187,2017-05-17 00:00:00,22:45:00,5,4
188,2017-05-17 00:00:00,23:00:00,8,0
189,2017-05-17 00:00:00,23:15:00,9,2
190,2017-05-17 00:00:00,23:30:00,3,1
191,2017-05-17 00:00:00,23:45:00,4,2
192,2017-05-18 00:00:00,00:00:00,4,0
193,2017-05-18 00:00:00,00:15:00,1,2
194,2017-05-18 00:00:00,00:30:00,2,1
195,2017-05-18 00:00:00,00:45:00,1,0
196,2017-05-18 00:00:00,01:00:00,0,0
197,2017-05-18 00:00:00,01:15:00,0,0
198,2017-05-18 00:00:00,01:30:00,0,0
199,2017-05-18 00:00:00,01:45:00,1,0
200,2017-05-18 00:00:00,02:00:00,0,0
201,2017-05-18 00:00:00,02:15:00,0,0
202,2017-05-18 00:00:00,02:30:00,1,1
203,2017-05-18 00:00:00,02:45:00,0,0
204,2017-05-18 00:00:00,03:00:00,0,0
205,2017-05-18 00:00:00,03:15:00,0,0
206,2017-05-18 00:00:00,03:30:00,0,1
207,2017-05-18 00:00:00,03:45:00,0,0
208,2017-05-18 00:00:00,04:00:00,0,0
209,2017-05-18 00:00:00,04:15:00,0,1
210,2017-05-18 00:00:00,04:30:00,0,4
211,2017-05-18 00:00:00,04:45:00,1,2
212,2017-05-18 00:00:00,05:00:00,1,1
213,2017-05-18 00:00:00,05:15:00,0,3
214,2017-05-18 00:00:00,05:30:00,1,10
215,2017-05-18 00:00:00,05:45:00,2,7
216,2017-05-18 00:00:00,06:00:00,1,8
217,2017-05-18 00:00:00,06:15:00,2,10
218,2017-05-18 00:00:00,06:30:00,5,13
219,2017-05-18 00:00:00,06:45:00,5,31
220,2017-05-18 00:00:00,07:00:00,10,27
221,2017-05-18 00:00:00,07:15:00,13,27
222,2017-05-18 00:00:00,07:30:00,11,47
223,2017-05-18 00:00:00,07:45:00,15,57
224,2017-05-18 00:00:00,08:00:00,16,60
225,2017-05-18 00:00:00,08:15:00,25,56
226,2017-05-18 00:00:00,08:30:00,18,67
227,2017-05-18 00:00:00,08:45:00,10,63
228,2017-05-18 00:00:00,09:00:00,8,71
229,2017-05-18 00:00:00,09:15:00,20,42
230,2017-05-18 00:00:00,09:30:00,14,25
231,2017-05-18 00:00:00,09:45:00,13,38
232,2017-05-18 00:00:00,10:00:00,13,20
233,2017-05-18 00:00:00,10:15:00,10,19
234,2017-05-18 00:00:00,10:30:00,12,17
235,2017-05-18 00:00:00,10:45:00,12,33
236,2017-05-18 00:00:00,11:00:00,20,14
237,2017-05-18 00:00:00,11:15:00,13,14
238,2017-05-18 00:00:00,11:30:00,12,22
239,2017-05-18 00:00:00,11:45:00,22,20
240,2017-05-18 00:00:00,12:00:00,29,18
241,2017-05-18 00:00:00,12:15:00,21,17
242,2017-05-18 00:00:00,12:30:00,18,21
243,2017-05-18 00:00:00,12:45:00,16,20
244,2017-05-18 00:00:00,13:00:00,21,23
245,2017-05-18 00:00:00,13:15:00,25,16
246,2017-05-18 00:00:00,13:30:00,26,10
247,2017-05-18 00:00:00,13:45:00,34,26
248,2017-05-18 00:00:00,14:00:00,57,18
249,2017-05-18 00:00:00,14:15:00,73,20
250,2017-05-18 00:00:00,14:30:00,107,21
251,2017-05-18 00:00:00,14:45:00,112,26
252,2017-05-18 00:00:00,15:00:00,131,30
253,2017-05-18 00:00:00,15:15:00,137,27
254,2017-05-18 00:00:00,15:30:00,176,15
255,2017-05-18 00:00:00,15:45:00,175,25
256,2017-05-18 00:00:00,16:00:00,141,9
257,2017-05-18 00:00:00,16:15:00,155,29
258,2017-05-18 00:00:00,16:30:00,212,18
259,2017-05-18 00:00:00,16:45:00,197,17
260,2017-05-18 00:00:00,17:00:00,196,35
261,2017-05-18 00:00:00,17:15:00,224,28
262,2017-05-18 00:00:00,17:30:00,210,15
263,2017-05-18 00:00:00,17:45:00,190,20
264,2017-05-18 00:00:00,18:00:00,196,28
265,2017-05-18 00:00:00,18:15:00,164,26
266,2017-05-18 00:00:00,18:30:00,123,26
267,2017-05-18 00:00:00,18:45:00,86,24
268,2017-05-18 00:00:00,19:00:00,74,21
269,2017-05-18 00:00:00,19:15:00,53,19
270,2017-05-18 00:00:00,19:30:00,39,17
271,2017-05-18 00:00:00,19:45:00,35,11
272,2017-05-18 00:00:00,20:00:00,34,11
273,2017-05-18 00:00:00,20:15:00,27,17
274,2017-05-18 00:00:00,20:30:00,21,20
275,2017-05-18 00:00:00,20:45:00,20,10
