,Date,Time,NB,SB
111,2017-05-24 00:00:00,03:45:00,8,13
112,2017-05-24 00:00:00,04:00:00,6,9
113,2017-05-24 00:00:00,04:15:00,5,21
114,2017-05-24 00:00:00,04:30:00,9,13
115,2017-05-24 00:00:00,04:45:00,14,47
116,2017-05-24 00:00:00,05:00:00,13,70
117,2017-05-24 00:00:00,05:15:00,23,41
118,2017-05-24 00:00:00,05:30:00,19,55
119,2017-05-24 00:00:00,05:45:00,34,66
120,2017-05-24 00:00:00,06:00:00,40,45
121,2017-05-24 00:00:00,06:15:00,43,48
122,2017-05-24 00:00:00,06:30:00,64,47
123,2017-05-24 00:00:00,06:45:00,48,55
124,2017-05-24 00:00:00,07:00:00,55,60
125,2017-05-24 00:00:00,07:15:00,49,78
126,2017-05-24 00:00:00,07:30:00,73,78
127,2017-05-24 00:00:00,07:45:00,65,107
128,2017-05-24 00:00:00,08:00:00,86,157
129,2017-05-24 00:00:00,08:15:00,96,156
130,2017-05-24 00:00:00,08:30:00,81,146
131,2017-05-24 00:00:00,08:45:00,56,119
132,2017-05-24 00:00:00,09:00:00,61,122
133,2017-05-24 00:00:00,09:15:00,75,117
134,2017-05-24 00:00:00,09:30:00,71,114
135,2017-05-24 00:00:00,09:45:00,82,92
136,2017-05-24 00:00:00,10:00:00,77,88
137,2017-05-24 00:00:00,10:15:00,62,83
138,2017-05-24 00:00:00,10:30:00,70,138
139,2017-05-24 00:00:00,10:45:00,85,140
140,2017-05-24 00:00:00,11:00:00,98,119
141,2017-05-24 00:00:00,11:15:00,68,131
142,2017-05-24 00:00:00,11:30:00,82,146
143,2017-05-24 00:00:00,11:45:00,85,143
144,2017-05-24 00:00:00,12:00:00,95,151
145,2017-05-24 00:00:00,12:15:00,79,150
146,2017-05-24 00:00:00,12:30:00,70,151
147,2017-05-24 00:00:00,12:45:00,91,129
148,2017-05-24 00:00:00,13:00:00,91,153
149,2017-05-24 00:00:00,13:15:00,109,145
150,2017-05-24 00:00:00,13:30:00,124,137
151,2017-05-24 00:00:00,13:45:00,107,145
152,2017-05-24 00:00:00,14:00:00,97,152
153,2017-05-24 00:00:00,14:15:00,87,111
154,2017-05-24 00:00:00,14:30:00,80,126
155,2017-05-24 00:00:00,14:45:00,75,162
156,2017-05-24 00:00:00,15:00:00,101,145
157,2017-05-24 00:00:00,15:15:00,83,137
158,2017-05-24 00:00:00,15:30:00,72,149
159,2017-05-24 00:00:00,15:45:00,80,185
160,2017-05-24 00:00:00,16:00:00,92,185
161,2017-05-24 00:00:00,16:15:00,82,237
162,2017-05-24 00:00:00,16:30:00,103,177
163,2017-05-24 00:00:00,16:45:00,92,177
164,2017-05-24 00:00:00,17:00:00,99,218
165,2017-05-24 00:00:00,17:15:00,112,253
166,2017-05-24 00:00:00,17:30:00,136,256
167,2017-05-24 00:00:00,17:45:00,107,263
168,2017-05-24 00:00:00,18:00:00,133,249
169,2017-05-24 00:00:00,18:15:00,134,252
170,2017-05-24 00:00:00,18:30:00,122,252
171,2017-05-24 00:00:00,18:45:00,121,275
172,2017-05-24 00:00:00,19:00:00,115,215
173,2017-05-24 00:00:00,19:15:00,106,198
174,2017-05-24 00:00:00,19:30:00,99,218
175,2017-05-24 00:00:00,19:45:00,127,229
176,2017-05-24 00:00:00,20:00:00,136,198
177,2017-05-24 00:00:00,20:15:00,145,180
178,2017-05-24 00:00:00,20:30:00,110,151
179,2017-05-24 00:00:00,20:45:00,93,125
180,2017-05-24 00:00:00,21:00:00,123,117
181,2017-05-24 00:00:00,21:15:00,76,139
182,2017-05-24 00:00:00,21:30:00,88,103
183,2017-05-24 00:00:00,21:45:00,60,85
184,2017-05-24 00:00:00,22:00:00,59,69
185,2017-05-24 00:00:00,22:15:00,47,81
186,2017-05-24 00:00:00,22:30:00,48,42
187,2017-05-24 00:00:00,22:45:00,33,41
188,2017-05-24 00:00:00,23:00:00,48,30
189,2017-05-24 00:00:00,23:15:00,25,21
190,2017-05-24 00:00:00,23:30:00,32,23
191,2017-05-24 00:00:00,23:45:00,20,14
192,2017-05-25 00:00:00,00:00:00,19,11
193,2017-05-25 00:00:00,00:15:00,12,15
194,2017-05-25 00:00:00,00:30:00,7,15
195,2017-05-25 00:00:00,00:45:00,6,9
196,2017-05-25 00:00:00,01:00:00,5,11
197,2017-05-25 00:00:00,01:15:00,3,9
198,2017-05-25 00:00:00,01:30:00,4,6
199,2017-05-25 00:00:00,01:45:00,7,6
200,2017-05-25 00:00:00,02:00:00,6,9
201,2017-05-25 00:00:00,02:15:00,5,1
202,2017-05-25 00:00:00,02:30:00,2,2
203,2017-05-25 00:00:00,02:45:00,0,9
204,2017-05-25 00:00:00,03:00:00,3,7
205,2017-05-25 00:00:00,03:15:00,3,5
206,2017-05-25 00:00:00,03:30:00,6,8
207,2017-05-25 00:00:00,03:45:00,4,9
208,2017-05-25 00:00:00,04:00:00,4,13
209,2017-05-25 00:00:00,04:15:00,5,13
210,2017-05-25 00:00:00,04:30:00,12,20
211,2017-05-25 00:00:00,04:45:00,15,37
212,2017-05-25 00:00:00,05:00:00,9,55
213,2017-05-25 00:00:00,05:15:00,19,44
214,2017-05-25 00:00:00,05:30:00,18,36
215,2017-05-25 00:00:00,05:45:00,37,27
216,2017-05-25 00:00:00,06:00:00,40,30
217,2017-05-25 00:00:00,06:15:00,41,49
218,2017-05-25 00:00:00,06:30:00,36,44
219,2017-05-25 00:00:00,06:45:00,41,77
220,2017-05-25 00:00:00,07:00:00,41,50
221,2017-05-25 00:00:00,07:15:00,43,66
222,2017-05-25 00:00:00,07:30:00,73,69
223,2017-05-25 00:00:00,07:45:00,72,105
224,2017-05-25 00:00:00,08:00:00,98,126
225,2017-05-25 00:00:00,08:15:00,98,122
226,2017-05-25 00:00:00,08:30:00,78,128
227,2017-05-25 00:00:00,08:45:00,66,142
228,2017-05-25 00:00:00,09:00:00,64,127
229,2017-05-25 00:00:00,09:15:00,63,90
230,2017-05-25 00:00:00,09:30:00,63,102
231,2017-05-25 00:00:00,09:45:00,79,116
232,2017-05-25 00:00:00,10:00:00,75,121
233,2017-05-25 00:00:00,10:15:00,74,103
234,2017-05-25 00:00:00,10:30:00,63,106
235,2017-05-25 00:00:00,10:45:00,87,83
236,2017-05-25 00:00:00,11:00:00,93,131
237,2017-05-25 00:00:00,11:15:00,71,140
238,2017-05-25 00:00:00,11:30:00,88,155
239,2017-05-25 00:00:00,11:45:00,104,146
240,2017-05-25 00:00:00,12:00:00,79,136
241,2017-05-25 00:00:00,12:15:00,70,159
242,2017-05-25 00:00:00,12:30:00,86,131
243,2017-05-25 00:00:00,12:45:00,87,138
244,2017-05-25 00:00:00,13:00:00,84,115
245,2017-05-25 00:00:00,13:15:00,89,110
246,2017-05-25 00:00:00,13:30:00,78,125
247,2017-05-25 00:00:00,13:45:00,76,157
248,2017-05-25 00:00:00,14:00:00,94,119
249,2017-05-25 00:00:00,14:15:00,81,96
250,2017-05-25 00:00:00,14:30:00,81,122
251,2017-05-25 00:00:00,14:45:00,92,196
252,2017-05-25 00:00:00,15:00:00,132,155
253,2017-05-25 00:00:00,15:15:00,104,154
254,2017-05-25 00:00:00,15:30:00,75,171
255,2017-05-25 00:00:00,15:45:00,85,193
256,2017-05-25 00:00:00,16:00:00,70,185
257,2017-05-25 00:00:00,16:15:00,100,169
258,2017-05-25 00:00:00,16:30:00,88,162
259,2017-05-25 00:00:00,16:45:00,91,181
260,2017-05-25 00:00:00,17:00:00,110,209
261,2017-05-25 00:00:00,17:15:00,95,231
262,2017-05-25 00:00:00,17:30:00,117,228
263,2017-05-25 00:00:00,17:45:00,108,210
264,2017-05-25 00:00:00,18:00:00,110,221
265,2017-05-25 00:00:00,18:15:00,102,208
266,2017-05-25 00:00:00,18:30:00,109,192
267,2017-05-25 00:00:00,18:45:00,116,247
268,2017-05-25 00:00:00,19:00:00,114,190
269,2017-05-25 00:00:00,19:15:00,110,185
270,2017-05-25 00:00:00,19:30:00,98,196
271,2017-05-25 00:00:00,19:45:00,95,211
272,2017-05-25 00:00:00,20:00:00,124,180
273,2017-05-25 00:00:00,20:15:00,122,199
274,2017-05-25 00:00:00,20:30:00,86,170
275,2017-05-25 00:00:00,20:45:00,97,160
276,2017-05-25 00:00:00,21:00:00,119,141
277,2017-05-25 00:00:00,21:15:00,63,122
278,2017-05-25 00:00:00,21:30:00,84,90
279,2017-05-25 00:00:00,21:45:00,71,81
280,2017-05-25 00:00:00,22:00:00,65,89
281,2017-05-25 00:00:00,22:15:00,77,86
282,2017-05-25 00:00:00,22:30:00,48,59
283,2017-05-25 00:00:00,22:45:00,38,26
284,2017-05-25 00:00:00,23:00:00,34,35
285,2017-05-25 00:00:00,23:15:00,37,30
286,2017-05-25 00:00:00,23:30:00,30,22
287,2017-05-25 00:00:00,23:45:00,26,17
