Day,Time,Count
 Wednesday -      November 8 -  2017 - Total=1516,21:30,6.0
 Wednesday -      November 8 -  2017 - Total=1516,21:45,3.0
 Wednesday -      November 8 -  2017 - Total=1516,22:0,8.0
 Wednesday -      November 8 -  2017 - Total=1516,22:15,4.0
 Wednesday -      November 8 -  2017 - Total=1516,22:30,1.0
 Wednesday -      November 8 -  2017 - Total=1516,22:45,2.0
 Wednesday -      November 8 -  2017 - Total=1516,23:0,4.0
 Wednesday -      November 8 -  2017 - Total=1516,23:15,0.0
 Wednesday -      November 8 -  2017 - Total=1516,23:30,1.0
 Wednesday -      November 8 -  2017 - Total=1516,23:45,1.0
 Thursday -  November 9 -  2017 -      Total=1517,0:0,1.0
 Thursday -  November 9 -  2017 -      Total=1517,0:15,0.0
 Thursday -  November 9 -  2017 -      Total=1517,0:30,0.0
 Thursday -  November 9 -  2017 -      Total=1517,0:45,0.0
 Thursday -  November 9 -  2017 -      Total=1517,1:0,0.0
 Thursday -  November 9 -  2017 -      Total=1517,1:15,1.0
 Thursday -  November 9 -  2017 -      Total=1517,1:30,0.0
 Thursday -  November 9 -  2017 -      Total=1517,1:45,1.0
 Thursday -  November 9 -  2017 -      Total=1517,2:0,2.0
 Thursday -  November 9 -  2017 -      Total=1517,2:15,0.0
 Thursday -  November 9 -  2017 -      Total=1517,2:30,0.0
 Thursday -  November 9 -  2017 -      Total=1517,2:45,0.0
 Thursday -  November 9 -  2017 -      Total=1517,3:0,0.0
 Thursday -  November 9 -  2017 -      Total=1517,3:15,0.0
 Thursday -  November 9 -  2017 -      Total=1517,3:30,0.0
 Thursday -  November 9 -  2017 -      Total=1517,3:45,1.0
 Thursday -  November 9 -  2017 -      Total=1517,4:0,0.0
 Thursday -  November 9 -  2017 -      Total=1517,4:15,0.0
 Thursday -  November 9 -  2017 -      Total=1517,4:30,0.0
 Thursday -  November 9 -  2017 -      Total=1517,4:45,1.0
 Thursday -  November 9 -  2017 -      Total=1517,5:0,2.0
 Thursday -  November 9 -  2017 -      Total=1517,5:15,7.0
 Thursday -  November 9 -  2017 -      Total=1517,5:30,5.0
 Thursday -  November 9 -  2017 -      Total=1517,5:45,1.0
 Thursday -  November 9 -  2017 -      Total=1517,6:0,3.0
 Thursday -  November 9 -  2017 -      Total=1517,6:15,3.0
 Thursday -  November 9 -  2017 -      Total=1517,6:30,7.0
 Thursday -  November 9 -  2017 -      Total=1517,6:45,19.0
 Thursday -  November 9 -  2017 -      Total=1517,7:0,23.0
 Thursday -  November 9 -  2017 -      Total=1517,7:15,38.0
 Thursday -  November 9 -  2017 -      Total=1517,7:30,70.0
 Thursday -  November 9 -  2017 -      Total=1517,7:45,61.0
 Thursday -  November 9 -  2017 -      Total=1517,8:0,28.0
 Thursday -  November 9 -  2017 -      Total=1517,8:15,72.0
 Thursday -  November 9 -  2017 -      Total=1517,8:30,30.0
 Thursday -  November 9 -  2017 -      Total=1517,8:45,38.0
 Thursday -  November 9 -  2017 -      Total=1517,9:0,33.0
 Thursday -  November 9 -  2017 -      Total=1517,9:15,31.0
 Thursday -  November 9 -  2017 -      Total=1517,9:30,25.0
 Thursday -  November 9 -  2017 -      Total=1517,9:45,20.0
 Thursday -  November 9 -  2017 -      Total=1517,10:0,13.0
 Thursday -  November 9 -  2017 -      Total=1517,10:15,25.0
 Thursday -  November 9 -  2017 -      Total=1517,10:30,14.0
 Thursday -  November 9 -  2017 -      Total=1517,10:45,25.0
 Thursday -  November 9 -  2017 -      Total=1517,11:0,18.0
 Thursday -  November 9 -  2017 -      Total=1517,11:15,22.0
 Thursday -  November 9 -  2017 -      Total=1517,11:30,21.0
 Thursday -  November 9 -  2017 -      Total=1517,11:45,16.0
 Thursday -  November 9 -  2017 -      Total=1517,12:0,14.0
 Thursday -  November 9 -  2017 -      Total=1517,12:15,12.0
 Thursday -  November 9 -  2017 -      Total=1517,12:30,13.0
 Thursday -  November 9 -  2017 -      Total=1517,12:45,17.0
 Thursday -  November 9 -  2017 -      Total=1517,13:0,13.0
 Thursday -  November 9 -  2017 -      Total=1517,13:15,18.0
 Thursday -  November 9 -  2017 -      Total=1517,13:30,17.0
 Thursday -  November 9 -  2017 -      Total=1517,13:45,13.0
 Thursday -  November 9 -  2017 -      Total=1517,14:0,20.0
 Thursday -  November 9 -  2017 -      Total=1517,14:15,23.0
 Thursday -  November 9 -  2017 -      Total=1517,14:30,25.0
 Thursday -  November 9 -  2017 -      Total=1517,14:45,49.0
 Thursday -  November 9 -  2017 -      Total=1517,15:0,26.0
 Thursday -  November 9 -  2017 -      Total=1517,15:15,20.0
 Thursday -  November 9 -  2017 -      Total=1517,15:30,22.0
 Thursday -  November 9 -  2017 -      Total=1517,15:45,25.0
 Thursday -  November 9 -  2017 -      Total=1517,16:0,25.0
 Thursday -  November 9 -  2017 -      Total=1517,16:15,17.0
 Thursday -  November 9 -  2017 -      Total=1517,16:30,24.0
 Thursday -  November 9 -  2017 -      Total=1517,16:45,16.0
 Thursday -  November 9 -  2017 -      Total=1517,17:0,44.0
 Thursday -  November 9 -  2017 -      Total=1517,17:15,35.0
 Thursday -  November 9 -  2017 -      Total=1517,17:30,37.0
 Thursday -  November 9 -  2017 -      Total=1517,17:45,27.0
 Thursday -  November 9 -  2017 -      Total=1517,18:0,35.0
 Thursday -  November 9 -  2017 -      Total=1517,18:15,25.0
 Thursday -  November 9 -  2017 -      Total=1517,18:30,25.0
 Thursday -  November 9 -  2017 -      Total=1517,18:45,28.0
 Thursday -  November 9 -  2017 -      Total=1517,19:0,27.0
 Thursday -  November 9 -  2017 -      Total=1517,19:15,24.0
 Thursday -  November 9 -  2017 -      Total=1517,19:30,19.0
 Thursday -  November 9 -  2017 -      Total=1517,19:45,18.0
 Thursday -  November 9 -  2017 -      Total=1517,20:0,13.0
 Thursday -  November 9 -  2017 -      Total=1517,20:15,15.0
 Thursday -  November 9 -  2017 -      Total=1517,20:30,4.0
 Thursday -  November 9 -  2017 -      Total=1517,20:45,8.0
 Thursday -  November 9 -  2017 -      Total=1517,21:0,10.0
 Thursday -  November 9 -  2017 -      Total=1517,21:15,5.0
 Thursday -  November 9 -  2017 -      Total=1517,21:30,9.0
 Thursday -  November 9 -  2017 -      Total=1517,21:45,2.0
 Thursday -  November 9 -  2017 -      Total=1517,22:0,4.0
 Thursday -  November 9 -  2017 -      Total=1517,22:15,4.0
 Thursday -  November 9 -  2017 -      Total=1517,22:30,3.0
 Thursday -  November 9 -  2017 -      Total=1517,22:45,3.0
 Thursday -  November 9 -  2017 -      Total=1517,23:0,1.0
 Thursday -  November 9 -  2017 -      Total=1517,23:15,2.0
 Thursday -  November 9 -  2017 -      Total=1517,23:30,1.0
 Thursday -  November 9 -  2017 -      Total=1517,23:45,3.0
