,Date,Time,NB,SB
111,2017-05-17 00:00:00,03:45:00,1,0
112,2017-05-17 00:00:00,04:00:00,0,1
113,2017-05-17 00:00:00,04:15:00,0,2
114,2017-05-17 00:00:00,04:30:00,3,1
115,2017-05-17 00:00:00,04:45:00,1,1
116,2017-05-17 00:00:00,05:00:00,3,1
117,2017-05-17 00:00:00,05:15:00,1,2
118,2017-05-17 00:00:00,05:30:00,2,7
119,2017-05-17 00:00:00,05:45:00,3,1
120,2017-05-17 00:00:00,06:00:00,2,7
121,2017-05-17 00:00:00,06:15:00,4,9
122,2017-05-17 00:00:00,06:30:00,13,8
123,2017-05-17 00:00:00,06:45:00,10,19
124,2017-05-17 00:00:00,07:00:00,13,27
125,2017-05-17 00:00:00,07:15:00,29,32
126,2017-05-17 00:00:00,07:30:00,32,28
127,2017-05-17 00:00:00,07:45:00,35,56
128,2017-05-17 00:00:00,08:00:00,41,48
129,2017-05-17 00:00:00,08:15:00,48,64
130,2017-05-17 00:00:00,08:30:00,21,73
131,2017-05-17 00:00:00,08:45:00,25,64
132,2017-05-17 00:00:00,09:00:00,16,42
133,2017-05-17 00:00:00,09:15:00,30,32
134,2017-05-17 00:00:00,09:30:00,23,30
135,2017-05-17 00:00:00,09:45:00,25,29
136,2017-05-17 00:00:00,10:00:00,18,27
137,2017-05-17 00:00:00,10:15:00,11,18
138,2017-05-17 00:00:00,10:30:00,18,17
139,2017-05-17 00:00:00,10:45:00,13,16
140,2017-05-17 00:00:00,11:00:00,24,13
141,2017-05-17 00:00:00,11:15:00,19,18
142,2017-05-17 00:00:00,11:30:00,26,18
143,2017-05-17 00:00:00,11:45:00,21,23
144,2017-05-17 00:00:00,12:00:00,25,21
145,2017-05-17 00:00:00,12:15:00,28,17
146,2017-05-17 00:00:00,12:30:00,35,20
147,2017-05-17 00:00:00,12:45:00,16,22
148,2017-05-17 00:00:00,13:00:00,33,18
149,2017-05-17 00:00:00,13:15:00,30,38
150,2017-05-17 00:00:00,13:30:00,24,29
151,2017-05-17 00:00:00,13:45:00,51,36
152,2017-05-17 00:00:00,14:00:00,70,18
153,2017-05-17 00:00:00,14:15:00,61,19
154,2017-05-17 00:00:00,14:30:00,64,21
155,2017-05-17 00:00:00,14:45:00,71,35
156,2017-05-17 00:00:00,15:00:00,71,24
