,Date,Time,WB,EB
111,2017-05-17 00:00:00,03:45:00,2,5
112,2017-05-17 00:00:00,04:00:00,2,1
113,2017-05-17 00:00:00,04:15:00,9,1
114,2017-05-17 00:00:00,04:30:00,4,4
115,2017-05-17 00:00:00,04:45:00,6,6
116,2017-05-17 00:00:00,05:00:00,9,8
117,2017-05-17 00:00:00,05:15:00,13,9
118,2017-05-17 00:00:00,05:30:00,18,7
119,2017-05-17 00:00:00,05:45:00,20,18
120,2017-05-17 00:00:00,06:00:00,27,15
121,2017-05-17 00:00:00,06:15:00,33,16
122,2017-05-17 00:00:00,06:30:00,42,46
123,2017-05-17 00:00:00,06:45:00,42,61
124,2017-05-17 00:00:00,07:00:00,75,37
125,2017-05-17 00:00:00,07:15:00,101,74
126,2017-05-17 00:00:00,07:30:00,120,73
127,2017-05-17 00:00:00,07:45:00,149,104
128,2017-05-17 00:00:00,08:00:00,152,115
129,2017-05-17 00:00:00,08:15:00,186,114
130,2017-05-17 00:00:00,08:30:00,183,127
131,2017-05-17 00:00:00,08:45:00,206,136
132,2017-05-17 00:00:00,09:00:00,179,137
133,2017-05-17 00:00:00,09:15:00,150,106
134,2017-05-17 00:00:00,09:30:00,120,77
135,2017-05-17 00:00:00,09:45:00,135,77
136,2017-05-17 00:00:00,10:00:00,93,58
137,2017-05-17 00:00:00,10:15:00,80,69
138,2017-05-17 00:00:00,10:30:00,111,62
139,2017-05-17 00:00:00,10:45:00,105,65
140,2017-05-17 00:00:00,11:00:00,95,59
141,2017-05-17 00:00:00,11:15:00,103,73
142,2017-05-17 00:00:00,11:30:00,114,93
143,2017-05-17 00:00:00,11:45:00,131,85
144,2017-05-17 00:00:00,12:00:00,106,93
145,2017-05-17 00:00:00,12:15:00,100,93
146,2017-05-17 00:00:00,12:30:00,127,106
147,2017-05-17 00:00:00,12:45:00,94,95
148,2017-05-17 00:00:00,13:00:00,93,100
149,2017-05-17 00:00:00,13:15:00,106,108
150,2017-05-17 00:00:00,13:30:00,108,117
151,2017-05-17 00:00:00,13:45:00,112,99
152,2017-05-17 00:00:00,14:00:00,120,80
153,2017-05-17 00:00:00,14:15:00,185,87
154,2017-05-17 00:00:00,14:30:00,194,95
155,2017-05-17 00:00:00,14:45:00,192,128
156,2017-05-17 00:00:00,15:00:00,209,99
157,2017-05-17 00:00:00,15:15:00,207,110
158,2017-05-17 00:00:00,15:30:00,207,109
159,2017-05-17 00:00:00,15:45:00,155,121
160,2017-05-17 00:00:00,16:00:00,140,128
161,2017-05-17 00:00:00,16:15:00,150,142
162,2017-05-17 00:00:00,16:30:00,133,130
163,2017-05-17 00:00:00,16:45:00,148,129
164,2017-05-17 00:00:00,17:00:00,163,106
165,2017-05-17 00:00:00,17:15:00,159,155
166,2017-05-17 00:00:00,17:30:00,152,131
167,2017-05-17 00:00:00,17:45:00,175,142
168,2017-05-17 00:00:00,18:00:00,210,115
169,2017-05-17 00:00:00,18:15:00,222,136
170,2017-05-17 00:00:00,18:30:00,141,131
171,2017-05-17 00:00:00,18:45:00,123,121
172,2017-05-17 00:00:00,19:00:00,109,95
173,2017-05-17 00:00:00,19:15:00,115,98
174,2017-05-17 00:00:00,19:30:00,95,129
175,2017-05-17 00:00:00,19:45:00,75,137
176,2017-05-17 00:00:00,20:00:00,77,92
177,2017-05-17 00:00:00,20:15:00,80,106
178,2017-05-17 00:00:00,20:30:00,71,106
179,2017-05-17 00:00:00,20:45:00,55,95
180,2017-05-17 00:00:00,21:00:00,79,98
181,2017-05-17 00:00:00,21:15:00,53,101
182,2017-05-17 00:00:00,21:30:00,39,80
183,2017-05-17 00:00:00,21:45:00,33,42
184,2017-05-17 00:00:00,22:00:00,25,28
185,2017-05-17 00:00:00,22:15:00,20,47
186,2017-05-17 00:00:00,22:30:00,12,33
187,2017-05-17 00:00:00,22:45:00,13,28
188,2017-05-17 00:00:00,23:00:00,13,29
189,2017-05-17 00:00:00,23:15:00,17,19
190,2017-05-17 00:00:00,23:30:00,12,18
191,2017-05-17 00:00:00,23:45:00,10,6
192,2017-05-18 00:00:00,00:00:00,4,4
193,2017-05-18 00:00:00,00:15:00,8,16
194,2017-05-18 00:00:00,00:30:00,6,15
195,2017-05-18 00:00:00,00:45:00,1,8
196,2017-05-18 00:00:00,01:00:00,3,5
197,2017-05-18 00:00:00,01:15:00,6,6
198,2017-05-18 00:00:00,01:30:00,4,4
199,2017-05-18 00:00:00,01:45:00,4,3
200,2017-05-18 00:00:00,02:00:00,0,2
201,2017-05-18 00:00:00,02:15:00,5,3
202,2017-05-18 00:00:00,02:30:00,0,1
203,2017-05-18 00:00:00,02:45:00,1,2
204,2017-05-18 00:00:00,03:00:00,2,6
205,2017-05-18 00:00:00,03:15:00,5,1
206,2017-05-18 00:00:00,03:30:00,3,1
207,2017-05-18 00:00:00,03:45:00,1,0
208,2017-05-18 00:00:00,04:00:00,5,0
209,2017-05-18 00:00:00,04:15:00,1,3
210,2017-05-18 00:00:00,04:30:00,7,2
211,2017-05-18 00:00:00,04:45:00,10,5
212,2017-05-18 00:00:00,05:00:00,10,6
213,2017-05-18 00:00:00,05:15:00,6,4
214,2017-05-18 00:00:00,05:30:00,18,7
215,2017-05-18 00:00:00,05:45:00,23,23
216,2017-05-18 00:00:00,06:00:00,27,11
217,2017-05-18 00:00:00,06:15:00,38,30
218,2017-05-18 00:00:00,06:30:00,51,36
219,2017-05-18 00:00:00,06:45:00,48,51
220,2017-05-18 00:00:00,07:00:00,66,54
221,2017-05-18 00:00:00,07:15:00,103,61
222,2017-05-18 00:00:00,07:30:00,122,107
223,2017-05-18 00:00:00,07:45:00,183,120
224,2017-05-18 00:00:00,08:00:00,159,108
225,2017-05-18 00:00:00,08:15:00,202,125
226,2017-05-18 00:00:00,08:30:00,197,98
227,2017-05-18 00:00:00,08:45:00,171,124
228,2017-05-18 00:00:00,09:00:00,173,100
229,2017-05-18 00:00:00,09:15:00,137,103
230,2017-05-18 00:00:00,09:30:00,121,82
231,2017-05-18 00:00:00,09:45:00,99,69
232,2017-05-18 00:00:00,10:00:00,90,78
233,2017-05-18 00:00:00,10:15:00,79,63
234,2017-05-18 00:00:00,10:30:00,113,64
235,2017-05-18 00:00:00,10:45:00,92,68
236,2017-05-18 00:00:00,11:00:00,113,80
237,2017-05-18 00:00:00,11:15:00,101,83
238,2017-05-18 00:00:00,11:30:00,110,99
239,2017-05-18 00:00:00,11:45:00,99,115
240,2017-05-18 00:00:00,12:00:00,109,107
241,2017-05-18 00:00:00,12:15:00,98,84
242,2017-05-18 00:00:00,12:30:00,112,76
243,2017-05-18 00:00:00,12:45:00,88,103
244,2017-05-18 00:00:00,13:00:00,83,91
