Day,Time,Count
 Wednesday -  November 8 -  2017=16049,0:45,7.0
 Wednesday -  November 8 -  2017=16049,1:0,12.0
 Wednesday -  November 8 -  2017=16049,1:15,17.0
 Wednesday -  November 8 -  2017=16049,1:30,13.0
 Wednesday -  November 8 -  2017=16049,1:45,16.0
 Wednesday -  November 8 -  2017=16049,2:0,9.0
 Wednesday -  November 8 -  2017=16049,2:15,3.0
 Wednesday -  November 8 -  2017=16049,2:30,10.0
 Wednesday -  November 8 -  2017=16049,2:45,14.0
 Wednesday -  November 8 -  2017=16049,3:0,6.0
 Wednesday -  November 8 -  2017=16049,3:15,13.0
 Wednesday -  November 8 -  2017=16049,3:30,15.0
 Wednesday -  November 8 -  2017=16049,3:45,20.0
 Wednesday -  November 8 -  2017=16049,4:0,27.0
 Wednesday -  November 8 -  2017=16049,4:15,44.0
 Wednesday -  November 8 -  2017=16049,4:30,44.0
 Wednesday -  November 8 -  2017=16049,4:45,60.0
 Wednesday -  November 8 -  2017=16049,5:0,47.0
 Wednesday -  November 8 -  2017=16049,5:15,68.0
 Wednesday -  November 8 -  2017=16049,5:30,104.0
 Wednesday -  November 8 -  2017=16049,5:45,105.0
 Wednesday -  November 8 -  2017=16049,6:0,119.0
 Wednesday -  November 8 -  2017=16049,6:15,199.0
 Wednesday -  November 8 -  2017=16049,6:30,278.0
 Wednesday -  November 8 -  2017=16049,6:45,262.0
 Wednesday -  November 8 -  2017=16049,7:0,371.0
 Wednesday -  November 8 -  2017=16049,7:15,421.0
 Wednesday -  November 8 -  2017=16049,7:30,417.0
 Wednesday -  November 8 -  2017=16049,7:45,329.0
 Wednesday -  November 8 -  2017=16049,8:0,407.0
 Wednesday -  November 8 -  2017=16049,8:15,417.0
 Wednesday -  November 8 -  2017=16049,8:30,455.0
 Wednesday -  November 8 -  2017=16049,8:45,408.0
 Wednesday -  November 8 -  2017=16049,9:0,458.0
 Wednesday -  November 8 -  2017=16049,9:15,321.0
 Wednesday -  November 8 -  2017=16049,9:30,282.0
 Wednesday -  November 8 -  2017=16049,9:45,284.0
 Wednesday -  November 8 -  2017=16049,10:0,260.0
 Wednesday -  November 8 -  2017=16049,10:15,224.0
 Wednesday -  November 8 -  2017=16049,10:30,197.0
 Wednesday -  November 8 -  2017=16049,10:45,179.0
 Wednesday -  November 8 -  2017=16049,11:0,172.0
 Wednesday -  November 8 -  2017=16049,11:15,165.0
 Wednesday -  November 8 -  2017=16049,11:30,185.0
 Wednesday -  November 8 -  2017=16049,11:45,169.0
 Wednesday -  November 8 -  2017=16049,12:0,174.0
 Wednesday -  November 8 -  2017=16049,12:15,154.0
 Wednesday -  November 8 -  2017=16049,12:30,190.0
 Wednesday -  November 8 -  2017=16049,12:45,218.0
 Wednesday -  November 8 -  2017=16049,13:0,194.0
 Wednesday -  November 8 -  2017=16049,13:15,189.0
 Wednesday -  November 8 -  2017=16049,13:30,240.0
 Wednesday -  November 8 -  2017=16049,13:45,218.0
 Wednesday -  November 8 -  2017=16049,14:0,202.0
 Wednesday -  November 8 -  2017=16049,14:15,261.0
 Wednesday -  November 8 -  2017=16049,14:30,265.0
 Wednesday -  November 8 -  2017=16049,14:45,275.0
 Wednesday -  November 8 -  2017=16049,15:0,308.0
 Wednesday -  November 8 -  2017=16049,15:15,280.0
 Wednesday -  November 8 -  2017=16049,15:30,213.0
 Wednesday -  November 8 -  2017=16049,15:45,280.0
 Wednesday -  November 8 -  2017=16049,16:0,264.0
 Wednesday -  November 8 -  2017=16049,16:15,354.0
 Wednesday -  November 8 -  2017=16049,16:30,201.0
 Wednesday -  November 8 -  2017=16049,16:45,222.0
 Wednesday -  November 8 -  2017=16049,17:0,257.0
 Wednesday -  November 8 -  2017=16049,17:15,270.0
 Wednesday -  November 8 -  2017=16049,17:30,254.0
 Wednesday -  November 8 -  2017=16049,17:45,252.0
 Wednesday -  November 8 -  2017=16049,18:0,224.0
 Wednesday -  November 8 -  2017=16049,18:15,224.0
 Wednesday -  November 8 -  2017=16049,18:30,214.0
 Wednesday -  November 8 -  2017=16049,18:45,191.0
 Wednesday -  November 8 -  2017=16049,19:0,186.0
 Wednesday -  November 8 -  2017=16049,19:15,137.0
 Wednesday -  November 8 -  2017=16049,19:30,128.0
 Wednesday -  November 8 -  2017=16049,19:45,132.0
 Wednesday -  November 8 -  2017=16049,20:0,105.0
 Wednesday -  November 8 -  2017=16049,20:15,99.0
 Wednesday -  November 8 -  2017=16049,20:30,104.0
 Wednesday -  November 8 -  2017=16049,20:45,103.0
 Wednesday -  November 8 -  2017=16049,21:0,100.0
 Wednesday -  November 8 -  2017=16049,21:15,101.0
 Wednesday -  November 8 -  2017=16049,21:30,96.0
 Wednesday -  November 8 -  2017=16049,21:45,77.0
 Wednesday -  November 8 -  2017=16049,22:0,86.0
 Wednesday -  November 8 -  2017=16049,22:15,56.0
 Wednesday -  November 8 -  2017=16049,22:30,59.0
 Wednesday -  November 8 -  2017=16049,22:45,50.0
 Wednesday -  November 8 -  2017=16049,23:0,48.0
 Wednesday -  November 8 -  2017=16049,23:15,36.0
 Wednesday -  November 8 -  2017=16049,23:30,47.0
 Wednesday -  November 8 -  2017=16049,23:45,34.0
 Thursday -  November 9 -     2017=16615,0:0,26.0
 Thursday -  November 9 -     2017=16615,0:15,16.0
 Thursday -  November 9 -     2017=16615,0:30,16.0
 Thursday -  November 9 -     2017=16615,0:45,9.0
 Thursday -  November 9 -     2017=16615,1:0,21.0
 Thursday -  November 9 -     2017=16615,1:15,7.0
 Thursday -  November 9 -     2017=16615,1:30,15.0
 Thursday -  November 9 -     2017=16615,1:45,11.0
 Thursday -  November 9 -     2017=16615,2:0,4.0
 Thursday -  November 9 -     2017=16615,2:15,9.0
 Thursday -  November 9 -     2017=16615,2:30,19.0
 Thursday -  November 9 -     2017=16615,2:45,11.0
 Thursday -  November 9 -     2017=16615,3:0,8.0
 Thursday -  November 9 -     2017=16615,3:15,12.0
 Thursday -  November 9 -     2017=16615,3:30,11.0
 Thursday -  November 9 -     2017=16615,3:45,20.0
 Thursday -  November 9 -     2017=16615,4:0,34.0
 Thursday -  November 9 -     2017=16615,4:15,48.0
 Thursday -  November 9 -     2017=16615,4:30,50.0
 Thursday -  November 9 -     2017=16615,4:45,53.0
 Thursday -  November 9 -     2017=16615,5:0,54.0
