,Date,Time,NB,SB
111,2017-05-17 00:00:00,03:45:00,0,0
112,2017-05-17 00:00:00,04:00:00,1,0
113,2017-05-17 00:00:00,04:15:00,0,0
114,2017-05-17 00:00:00,04:30:00,1,1
115,2017-05-17 00:00:00,04:45:00,0,1
116,2017-05-17 00:00:00,05:00:00,1,2
117,2017-05-17 00:00:00,05:15:00,2,4
118,2017-05-17 00:00:00,05:30:00,5,6
119,2017-05-17 00:00:00,05:45:00,3,11
120,2017-05-17 00:00:00,06:00:00,2,6
121,2017-05-17 00:00:00,06:15:00,0,10
122,2017-05-17 00:00:00,06:30:00,4,14
123,2017-05-17 00:00:00,06:45:00,8,17
124,2017-05-17 00:00:00,07:00:00,12,21
125,2017-05-17 00:00:00,07:15:00,19,37
126,2017-05-17 00:00:00,07:30:00,29,51
127,2017-05-17 00:00:00,07:45:00,13,71
128,2017-05-17 00:00:00,08:00:00,21,90
129,2017-05-17 00:00:00,08:15:00,45,106
130,2017-05-17 00:00:00,08:30:00,33,73
131,2017-05-17 00:00:00,08:45:00,25,90
132,2017-05-17 00:00:00,09:00:00,18,53
133,2017-05-17 00:00:00,09:15:00,26,55
134,2017-05-17 00:00:00,09:30:00,19,51
135,2017-05-17 00:00:00,09:45:00,17,44
136,2017-05-17 00:00:00,10:00:00,18,29
137,2017-05-17 00:00:00,10:15:00,13,21
138,2017-05-17 00:00:00,10:30:00,17,21
139,2017-05-17 00:00:00,10:45:00,12,17
140,2017-05-17 00:00:00,11:00:00,17,22
141,2017-05-17 00:00:00,11:15:00,19,23
142,2017-05-17 00:00:00,11:30:00,29,20
143,2017-05-17 00:00:00,11:45:00,26,27
144,2017-05-17 00:00:00,12:00:00,22,21
145,2017-05-17 00:00:00,12:15:00,25,30
146,2017-05-17 00:00:00,12:30:00,30,20
147,2017-05-17 00:00:00,12:45:00,23,42
148,2017-05-17 00:00:00,13:00:00,27,33
149,2017-05-17 00:00:00,13:15:00,71,44
150,2017-05-17 00:00:00,13:30:00,34,34
151,2017-05-17 00:00:00,13:45:00,34,34
152,2017-05-17 00:00:00,14:00:00,55,15
153,2017-05-17 00:00:00,14:15:00,150,20
154,2017-05-17 00:00:00,14:30:00,157,30
155,2017-05-17 00:00:00,14:45:00,136,31
156,2017-05-17 00:00:00,15:00:00,116,26
157,2017-05-17 00:00:00,15:15:00,124,24
158,2017-05-17 00:00:00,15:30:00,194,34
159,2017-05-17 00:00:00,15:45:00,166,34
160,2017-05-17 00:00:00,16:00:00,106,30
161,2017-05-17 00:00:00,16:15:00,105,37
162,2017-05-17 00:00:00,16:30:00,142,37
163,2017-05-17 00:00:00,16:45:00,161,35
164,2017-05-17 00:00:00,17:00:00,144,39
165,2017-05-17 00:00:00,17:15:00,151,40
166,2017-05-17 00:00:00,17:30:00,159,39
167,2017-05-17 00:00:00,17:45:00,146,39
168,2017-05-17 00:00:00,18:00:00,167,48
169,2017-05-17 00:00:00,18:15:00,139,36
170,2017-05-17 00:00:00,18:30:00,88,29
171,2017-05-17 00:00:00,18:45:00,72,22
172,2017-05-17 00:00:00,19:00:00,75,29
173,2017-05-17 00:00:00,19:15:00,54,26
174,2017-05-17 00:00:00,19:30:00,32,15
175,2017-05-17 00:00:00,19:45:00,34,21
176,2017-05-17 00:00:00,20:00:00,30,21
177,2017-05-17 00:00:00,20:15:00,27,17
178,2017-05-17 00:00:00,20:30:00,17,16
179,2017-05-17 00:00:00,20:45:00,16,16
180,2017-05-17 00:00:00,21:00:00,16,13
181,2017-05-17 00:00:00,21:15:00,13,9
182,2017-05-17 00:00:00,21:30:00,9,8
183,2017-05-17 00:00:00,21:45:00,6,10
184,2017-05-17 00:00:00,22:00:00,11,6
185,2017-05-17 00:00:00,22:15:00,5,4
186,2017-05-17 00:00:00,22:30:00,9,8
187,2017-05-17 00:00:00,22:45:00,5,4
188,2017-05-17 00:00:00,23:00:00,8,7
189,2017-05-17 00:00:00,23:15:00,5,2
190,2017-05-17 00:00:00,23:30:00,4,1
191,2017-05-17 00:00:00,23:45:00,7,2
192,2017-05-18 00:00:00,00:00:00,0,6
193,2017-05-18 00:00:00,00:15:00,2,2
194,2017-05-18 00:00:00,00:30:00,5,1
