,Date,Time,WB,EB
111,2017-05-17 00:00:00,03:45:00,3,3
112,2017-05-17 00:00:00,04:00:00,4,2
113,2017-05-17 00:00:00,04:15:00,7,2
114,2017-05-17 00:00:00,04:30:00,14,0
115,2017-05-17 00:00:00,04:45:00,14,2
116,2017-05-17 00:00:00,05:00:00,17,8
117,2017-05-17 00:00:00,05:15:00,20,10
118,2017-05-17 00:00:00,05:30:00,38,5
119,2017-05-17 00:00:00,05:45:00,45,13
120,2017-05-17 00:00:00,06:00:00,42,9
121,2017-05-17 00:00:00,06:15:00,44,22
122,2017-05-17 00:00:00,06:30:00,81,21
123,2017-05-17 00:00:00,06:45:00,101,33
124,2017-05-17 00:00:00,07:00:00,99,65
125,2017-05-17 00:00:00,07:15:00,130,69
126,2017-05-17 00:00:00,07:30:00,153,58
127,2017-05-17 00:00:00,07:45:00,222,192
128,2017-05-17 00:00:00,08:00:00,315,348
129,2017-05-17 00:00:00,08:15:00,205,139
130,2017-05-17 00:00:00,08:30:00,190,113
131,2017-05-17 00:00:00,08:45:00,179,132
132,2017-05-17 00:00:00,09:00:00,163,74
133,2017-05-17 00:00:00,09:15:00,122,62
134,2017-05-17 00:00:00,09:30:00,104,54
135,2017-05-17 00:00:00,09:45:00,78,50
136,2017-05-17 00:00:00,10:00:00,89,36
137,2017-05-17 00:00:00,10:15:00,73,40
138,2017-05-17 00:00:00,10:30:00,59,40
139,2017-05-17 00:00:00,10:45:00,67,46
140,2017-05-17 00:00:00,11:00:00,77,57
141,2017-05-17 00:00:00,11:15:00,76,59
142,2017-05-17 00:00:00,11:30:00,81,84
143,2017-05-17 00:00:00,11:45:00,101,83
144,2017-05-17 00:00:00,12:00:00,90,75
145,2017-05-17 00:00:00,12:15:00,52,64
146,2017-05-17 00:00:00,12:30:00,60,81
147,2017-05-17 00:00:00,12:45:00,65,75
148,2017-05-17 00:00:00,13:00:00,57,100
149,2017-05-17 00:00:00,13:15:00,71,184
150,2017-05-17 00:00:00,13:30:00,216,174
151,2017-05-17 00:00:00,13:45:00,99,124
152,2017-05-17 00:00:00,14:00:00,92,123
153,2017-05-17 00:00:00,14:15:00,75,166
154,2017-05-17 00:00:00,14:30:00,79,243
155,2017-05-17 00:00:00,14:45:00,65,268
156,2017-05-17 00:00:00,15:00:00,96,310
157,2017-05-17 00:00:00,15:15:00,122,253
158,2017-05-17 00:00:00,15:30:00,109,279
159,2017-05-17 00:00:00,15:45:00,86,266
160,2017-05-17 00:00:00,16:00:00,103,252
161,2017-05-17 00:00:00,16:15:00,114,268
162,2017-05-17 00:00:00,16:30:00,109,301
163,2017-05-17 00:00:00,16:45:00,108,271
164,2017-05-17 00:00:00,17:00:00,128,270
165,2017-05-17 00:00:00,17:15:00,108,263
166,2017-05-17 00:00:00,17:30:00,133,308
167,2017-05-17 00:00:00,17:45:00,131,290
168,2017-05-17 00:00:00,18:00:00,133,326
169,2017-05-17 00:00:00,18:15:00,100,313
170,2017-05-17 00:00:00,18:30:00,111,296
171,2017-05-17 00:00:00,18:45:00,94,239
172,2017-05-17 00:00:00,19:00:00,102,222
173,2017-05-17 00:00:00,19:15:00,133,155
174,2017-05-17 00:00:00,19:30:00,103,125
175,2017-05-17 00:00:00,19:45:00,92,113
176,2017-05-17 00:00:00,20:00:00,111,105
177,2017-05-17 00:00:00,20:15:00,74,97
178,2017-05-17 00:00:00,20:30:00,42,88
179,2017-05-17 00:00:00,20:45:00,21,89
180,2017-05-17 00:00:00,21:00:00,34,77
181,2017-05-17 00:00:00,21:15:00,36,56
182,2017-05-17 00:00:00,21:30:00,22,55
183,2017-05-17 00:00:00,21:45:00,38,37
184,2017-05-17 00:00:00,22:00:00,13,45
185,2017-05-17 00:00:00,22:15:00,16,23
186,2017-05-17 00:00:00,22:30:00,15,31
187,2017-05-17 00:00:00,22:45:00,9,27
188,2017-05-17 00:00:00,23:00:00,10,16
189,2017-05-17 00:00:00,23:15:00,6,14
190,2017-05-17 00:00:00,23:30:00,3,9
191,2017-05-17 00:00:00,23:45:00,5,5
192,2017-05-18 00:00:00,00:00:00,5,12
193,2017-05-18 00:00:00,00:15:00,4,7
194,2017-05-18 00:00:00,00:30:00,0,8
195,2017-05-18 00:00:00,00:45:00,5,5
196,2017-05-18 00:00:00,01:00:00,2,3
197,2017-05-18 00:00:00,01:15:00,2,6
198,2017-05-18 00:00:00,01:30:00,3,3
199,2017-05-18 00:00:00,01:45:00,0,3
200,2017-05-18 00:00:00,02:00:00,0,3
201,2017-05-18 00:00:00,02:15:00,1,1
202,2017-05-18 00:00:00,02:30:00,2,3
203,2017-05-18 00:00:00,02:45:00,3,1
204,2017-05-18 00:00:00,03:00:00,1,2
205,2017-05-18 00:00:00,03:15:00,0,3
206,2017-05-18 00:00:00,03:30:00,1,2
207,2017-05-18 00:00:00,03:45:00,3,4
208,2017-05-18 00:00:00,04:00:00,6,0
209,2017-05-18 00:00:00,04:15:00,9,4
210,2017-05-18 00:00:00,04:30:00,19,5
211,2017-05-18 00:00:00,04:45:00,16,0
212,2017-05-18 00:00:00,05:00:00,16,4
213,2017-05-18 00:00:00,05:15:00,35,8
214,2017-05-18 00:00:00,05:30:00,39,11
215,2017-05-18 00:00:00,05:45:00,56,47
216,2017-05-18 00:00:00,06:00:00,86,72
217,2017-05-18 00:00:00,06:15:00,64,33
218,2017-05-18 00:00:00,06:30:00,78,25
219,2017-05-18 00:00:00,06:45:00,96,30
220,2017-05-18 00:00:00,07:00:00,95,41
221,2017-05-18 00:00:00,07:15:00,142,55
222,2017-05-18 00:00:00,07:30:00,151,103
223,2017-05-18 00:00:00,07:45:00,218,236
224,2017-05-18 00:00:00,08:00:00,343,292
225,2017-05-18 00:00:00,08:15:00,192,106
226,2017-05-18 00:00:00,08:30:00,173,79
227,2017-05-18 00:00:00,08:45:00,150,58
228,2017-05-18 00:00:00,09:00:00,130,58
229,2017-05-18 00:00:00,09:15:00,109,46
230,2017-05-18 00:00:00,09:30:00,116,61
231,2017-05-18 00:00:00,09:45:00,97,39
232,2017-05-18 00:00:00,10:00:00,79,38
233,2017-05-18 00:00:00,10:15:00,70,45
234,2017-05-18 00:00:00,10:30:00,71,41
235,2017-05-18 00:00:00,10:45:00,70,52
236,2017-05-18 00:00:00,11:00:00,47,51
237,2017-05-18 00:00:00,11:15:00,69,87
238,2017-05-18 00:00:00,11:30:00,87,91
239,2017-05-18 00:00:00,11:45:00,99,70
240,2017-05-18 00:00:00,12:00:00,72,65
241,2017-05-18 00:00:00,12:15:00,69,71
242,2017-05-18 00:00:00,12:30:00,76,73
243,2017-05-18 00:00:00,12:45:00,68,59
244,2017-05-18 00:00:00,13:00:00,62,67
245,2017-05-18 00:00:00,13:15:00,57,74
246,2017-05-18 00:00:00,13:30:00,53,87
247,2017-05-18 00:00:00,13:45:00,59,95
248,2017-05-18 00:00:00,14:00:00,55,132
249,2017-05-18 00:00:00,14:15:00,58,223
250,2017-05-18 00:00:00,14:30:00,199,289
251,2017-05-18 00:00:00,14:45:00,104,256
252,2017-05-18 00:00:00,15:00:00,112,270
253,2017-05-18 00:00:00,15:15:00,123,285
254,2017-05-18 00:00:00,15:30:00,96,256
255,2017-05-18 00:00:00,15:45:00,65,228
256,2017-05-18 00:00:00,16:00:00,117,268
257,2017-05-18 00:00:00,16:15:00,100,277
258,2017-05-18 00:00:00,16:30:00,128,262
259,2017-05-18 00:00:00,16:45:00,148,266
260,2017-05-18 00:00:00,17:00:00,119,274
261,2017-05-18 00:00:00,17:15:00,145,267
