,Date,Time,NB,SB
111,2017-05-17 00:00:00,03:45:00,2,3
112,2017-05-17 00:00:00,04:00:00,0,5
113,2017-05-17 00:00:00,04:15:00,2,5
114,2017-05-17 00:00:00,04:30:00,0,12
115,2017-05-17 00:00:00,04:45:00,0,17
116,2017-05-17 00:00:00,05:00:00,6,25
117,2017-05-17 00:00:00,05:15:00,3,22
118,2017-05-17 00:00:00,05:30:00,11,44
119,2017-05-17 00:00:00,05:45:00,12,37
120,2017-05-17 00:00:00,06:00:00,19,47
121,2017-05-17 00:00:00,06:15:00,22,60
122,2017-05-17 00:00:00,06:30:00,34,89
123,2017-05-17 00:00:00,06:45:00,34,113
124,2017-05-17 00:00:00,07:00:00,40,122
125,2017-05-17 00:00:00,07:15:00,36,150
126,2017-05-17 00:00:00,07:30:00,62,184
127,2017-05-17 00:00:00,07:45:00,69,217
128,2017-05-17 00:00:00,08:00:00,81,218
129,2017-05-17 00:00:00,08:15:00,85,256
130,2017-05-17 00:00:00,08:30:00,80,243
131,2017-05-17 00:00:00,08:45:00,75,235
132,2017-05-17 00:00:00,09:00:00,93,200
133,2017-05-17 00:00:00,09:15:00,98,150
134,2017-05-17 00:00:00,09:30:00,62,150
135,2017-05-17 00:00:00,09:45:00,60,133
136,2017-05-17 00:00:00,10:00:00,55,121
137,2017-05-17 00:00:00,10:15:00,42,128
138,2017-05-17 00:00:00,10:30:00,46,114
139,2017-05-17 00:00:00,10:45:00,55,98
140,2017-05-17 00:00:00,11:00:00,62,89
141,2017-05-17 00:00:00,11:15:00,83,99
142,2017-05-17 00:00:00,11:30:00,66,101
143,2017-05-17 00:00:00,11:45:00,81,84
144,2017-05-17 00:00:00,12:00:00,66,95
145,2017-05-17 00:00:00,12:15:00,77,66
146,2017-05-17 00:00:00,12:30:00,77,88
147,2017-05-17 00:00:00,12:45:00,71,76
148,2017-05-17 00:00:00,13:00:00,84,81
149,2017-05-17 00:00:00,13:15:00,83,85
150,2017-05-17 00:00:00,13:30:00,119,88
151,2017-05-17 00:00:00,13:45:00,154,67
152,2017-05-17 00:00:00,14:00:00,349,75
153,2017-05-17 00:00:00,14:15:00,379,85
154,2017-05-17 00:00:00,14:30:00,353,72
155,2017-05-17 00:00:00,14:45:00,360,84
156,2017-05-17 00:00:00,15:00:00,358,65
157,2017-05-17 00:00:00,15:15:00,376,85
158,2017-05-17 00:00:00,15:30:00,319,71
159,2017-05-17 00:00:00,15:45:00,357,81
160,2017-05-17 00:00:00,16:00:00,249,84
161,2017-05-17 00:00:00,16:15:00,291,62
162,2017-05-17 00:00:00,16:30:00,370,70
