,Date,Time,NB,SB
111,2017-05-17 00:00:00,03:45:00,1,1
112,2017-05-17 00:00:00,04:00:00,0,0
113,2017-05-17 00:00:00,04:15:00,0,0
114,2017-05-17 00:00:00,04:30:00,0,2
115,2017-05-17 00:00:00,04:45:00,0,0
116,2017-05-17 00:00:00,05:00:00,0,1
117,2017-05-17 00:00:00,05:15:00,1,0
118,2017-05-17 00:00:00,05:30:00,1,2
119,2017-05-17 00:00:00,05:45:00,1,2
120,2017-05-17 00:00:00,06:00:00,2,1
121,2017-05-17 00:00:00,06:15:00,1,0
122,2017-05-17 00:00:00,06:30:00,0,1
123,2017-05-17 00:00:00,06:45:00,1,4
124,2017-05-17 00:00:00,07:00:00,6,3
125,2017-05-17 00:00:00,07:15:00,7,4
126,2017-05-17 00:00:00,07:30:00,14,6
127,2017-05-17 00:00:00,07:45:00,19,9
128,2017-05-17 00:00:00,08:00:00,27,11
129,2017-05-17 00:00:00,08:15:00,18,22
130,2017-05-17 00:00:00,08:30:00,26,20
131,2017-05-17 00:00:00,08:45:00,12,13
132,2017-05-17 00:00:00,09:00:00,9,8
133,2017-05-17 00:00:00,09:15:00,8,6
134,2017-05-17 00:00:00,09:30:00,5,5
135,2017-05-17 00:00:00,09:45:00,3,6
136,2017-05-17 00:00:00,10:00:00,7,8
137,2017-05-17 00:00:00,10:15:00,4,10
138,2017-05-17 00:00:00,10:30:00,2,2
139,2017-05-17 00:00:00,10:45:00,7,8
140,2017-05-17 00:00:00,11:00:00,5,6
141,2017-05-17 00:00:00,11:15:00,8,5
142,2017-05-17 00:00:00,11:30:00,6,6
143,2017-05-17 00:00:00,11:45:00,9,8
144,2017-05-17 00:00:00,12:00:00,6,2
145,2017-05-17 00:00:00,12:15:00,3,11
146,2017-05-17 00:00:00,12:30:00,3,6
147,2017-05-17 00:00:00,12:45:00,9,6
148,2017-05-17 00:00:00,13:00:00,10,6
149,2017-05-17 00:00:00,13:15:00,7,11
150,2017-05-17 00:00:00,13:30:00,11,10
151,2017-05-17 00:00:00,13:45:00,6,14
152,2017-05-17 00:00:00,14:00:00,5,11
153,2017-05-17 00:00:00,14:15:00,7,5
154,2017-05-17 00:00:00,14:30:00,7,8
155,2017-05-17 00:00:00,14:45:00,6,11
156,2017-05-17 00:00:00,15:00:00,17,13
157,2017-05-17 00:00:00,15:15:00,10,12
158,2017-05-17 00:00:00,15:30:00,16,17
159,2017-05-17 00:00:00,15:45:00,15,14
160,2017-05-17 00:00:00,16:00:00,11,18
161,2017-05-17 00:00:00,16:15:00,11,12
162,2017-05-17 00:00:00,16:30:00,17,11
163,2017-05-17 00:00:00,16:45:00,11,12
164,2017-05-17 00:00:00,17:00:00,5,15
165,2017-05-17 00:00:00,17:15:00,16,12
166,2017-05-17 00:00:00,17:30:00,12,19
167,2017-05-17 00:00:00,17:45:00,8,16
168,2017-05-17 00:00:00,18:00:00,21,13
169,2017-05-17 00:00:00,18:15:00,13,11
170,2017-05-17 00:00:00,18:30:00,12,10
171,2017-05-17 00:00:00,18:45:00,15,18
172,2017-05-17 00:00:00,19:00:00,21,14
173,2017-05-17 00:00:00,19:15:00,8,12
174,2017-05-17 00:00:00,19:30:00,9,9
175,2017-05-17 00:00:00,19:45:00,8,12
176,2017-05-17 00:00:00,20:00:00,4,8
177,2017-05-17 00:00:00,20:15:00,8,7
178,2017-05-17 00:00:00,20:30:00,7,6
179,2017-05-17 00:00:00,20:45:00,5,9
180,2017-05-17 00:00:00,21:00:00,8,9
181,2017-05-17 00:00:00,21:15:00,8,6
182,2017-05-17 00:00:00,21:30:00,4,3
183,2017-05-17 00:00:00,21:45:00,4,2
184,2017-05-17 00:00:00,22:00:00,5,4
185,2017-05-17 00:00:00,22:15:00,2,6
186,2017-05-17 00:00:00,22:30:00,2,2
187,2017-05-17 00:00:00,22:45:00,3,1
188,2017-05-17 00:00:00,23:00:00,4,1
189,2017-05-17 00:00:00,23:15:00,0,0
190,2017-05-17 00:00:00,23:30:00,0,2
191,2017-05-17 00:00:00,23:45:00,0,0
192,2017-05-18 00:00:00,00:00:00,1,1
193,2017-05-18 00:00:00,00:15:00,1,0
194,2017-05-18 00:00:00,00:30:00,0,0
195,2017-05-18 00:00:00,00:45:00,0,0
196,2017-05-18 00:00:00,01:00:00,0,0
197,2017-05-18 00:00:00,01:15:00,1,0
198,2017-05-18 00:00:00,01:30:00,0,0
199,2017-05-18 00:00:00,01:45:00,1,0
200,2017-05-18 00:00:00,02:00:00,0,0
201,2017-05-18 00:00:00,02:15:00,0,0
202,2017-05-18 00:00:00,02:30:00,0,0
