,Date,Time,WB,EB
111,2017-05-17 00:00:00,03:45:00,1,0
112,2017-05-17 00:00:00,04:00:00,1,1
113,2017-05-17 00:00:00,04:15:00,4,1
114,2017-05-17 00:00:00,04:30:00,1,0
115,2017-05-17 00:00:00,04:45:00,5,1
116,2017-05-17 00:00:00,05:00:00,8,3
117,2017-05-17 00:00:00,05:15:00,11,5
118,2017-05-17 00:00:00,05:30:00,11,2
119,2017-05-17 00:00:00,05:45:00,16,9
120,2017-05-17 00:00:00,06:00:00,16,5
121,2017-05-17 00:00:00,06:15:00,22,11
122,2017-05-17 00:00:00,06:30:00,26,21
123,2017-05-17 00:00:00,06:45:00,28,29
124,2017-05-17 00:00:00,07:00:00,50,31
125,2017-05-17 00:00:00,07:15:00,58,36
126,2017-05-17 00:00:00,07:30:00,124,26
127,2017-05-17 00:00:00,07:45:00,75,79
128,2017-05-17 00:00:00,08:00:00,69,83
129,2017-05-17 00:00:00,08:15:00,89,76
130,2017-05-17 00:00:00,08:30:00,104,48
131,2017-05-17 00:00:00,08:45:00,83,65
132,2017-05-17 00:00:00,09:00:00,82,68
133,2017-05-17 00:00:00,09:15:00,94,76
134,2017-05-17 00:00:00,09:30:00,70,48
135,2017-05-17 00:00:00,09:45:00,67,35
136,2017-05-17 00:00:00,10:00:00,71,50
137,2017-05-17 00:00:00,10:15:00,59,35
138,2017-05-17 00:00:00,10:30:00,75,48
139,2017-05-17 00:00:00,10:45:00,71,44
140,2017-05-17 00:00:00,11:00:00,81,65
141,2017-05-17 00:00:00,11:15:00,82,57
142,2017-05-17 00:00:00,11:30:00,94,65
143,2017-05-17 00:00:00,11:45:00,79,71
144,2017-05-17 00:00:00,12:00:00,78,58
145,2017-05-17 00:00:00,12:15:00,58,64
146,2017-05-17 00:00:00,12:30:00,63,60
147,2017-05-17 00:00:00,12:45:00,57,77
148,2017-05-17 00:00:00,13:00:00,79,64
149,2017-05-17 00:00:00,13:15:00,94,66
150,2017-05-17 00:00:00,13:30:00,58,81
151,2017-05-17 00:00:00,13:45:00,80,78
152,2017-05-17 00:00:00,14:00:00,80,99
153,2017-05-17 00:00:00,14:15:00,114,108
154,2017-05-17 00:00:00,14:30:00,127,88
155,2017-05-17 00:00:00,14:45:00,156,98
156,2017-05-17 00:00:00,15:00:00,154,82
157,2017-05-17 00:00:00,15:15:00,187,87
158,2017-05-17 00:00:00,15:30:00,226,85
159,2017-05-17 00:00:00,15:45:00,213,74
160,2017-05-17 00:00:00,16:00:00,161,73
161,2017-05-17 00:00:00,16:15:00,158,80
162,2017-05-17 00:00:00,16:30:00,147,86
163,2017-05-17 00:00:00,16:45:00,243,69
164,2017-05-17 00:00:00,17:00:00,247,85
165,2017-05-17 00:00:00,17:15:00,151,97
166,2017-05-17 00:00:00,17:30:00,155,111
167,2017-05-17 00:00:00,17:45:00,130,102
168,2017-05-17 00:00:00,18:00:00,130,107
169,2017-05-17 00:00:00,18:15:00,124,103
170,2017-05-17 00:00:00,18:30:00,83,124
171,2017-05-17 00:00:00,18:45:00,64,88
172,2017-05-17 00:00:00,19:00:00,65,111
173,2017-05-17 00:00:00,19:15:00,76,89
174,2017-05-17 00:00:00,19:30:00,53,94
175,2017-05-17 00:00:00,19:45:00,48,93
176,2017-05-17 00:00:00,20:00:00,61,68
177,2017-05-17 00:00:00,20:15:00,51,62
178,2017-05-17 00:00:00,20:30:00,36,82
179,2017-05-17 00:00:00,20:45:00,41,73
180,2017-05-17 00:00:00,21:00:00,34,80
181,2017-05-17 00:00:00,21:15:00,33,71
182,2017-05-17 00:00:00,21:30:00,33,46
183,2017-05-17 00:00:00,21:45:00,17,44
184,2017-05-17 00:00:00,22:00:00,9,37
185,2017-05-17 00:00:00,22:15:00,11,33
186,2017-05-17 00:00:00,22:30:00,15,21
187,2017-05-17 00:00:00,22:45:00,11,20
188,2017-05-17 00:00:00,23:00:00,9,16
189,2017-05-17 00:00:00,23:15:00,10,16
190,2017-05-17 00:00:00,23:30:00,7,9
191,2017-05-17 00:00:00,23:45:00,7,16
192,2017-05-18 00:00:00,00:00:00,3,9
193,2017-05-18 00:00:00,00:15:00,5,6
194,2017-05-18 00:00:00,00:30:00,8,6
195,2017-05-18 00:00:00,00:45:00,4,7
196,2017-05-18 00:00:00,01:00:00,4,2
197,2017-05-18 00:00:00,01:15:00,6,5
198,2017-05-18 00:00:00,01:30:00,3,1
199,2017-05-18 00:00:00,01:45:00,2,6
200,2017-05-18 00:00:00,02:00:00,1,3
201,2017-05-18 00:00:00,02:15:00,3,0
202,2017-05-18 00:00:00,02:30:00,2,1
203,2017-05-18 00:00:00,02:45:00,1,0
204,2017-05-18 00:00:00,03:00:00,0,1
205,2017-05-18 00:00:00,03:15:00,5,1
206,2017-05-18 00:00:00,03:30:00,2,2
207,2017-05-18 00:00:00,03:45:00,0,2
208,2017-05-18 00:00:00,04:00:00,1,1
209,2017-05-18 00:00:00,04:15:00,4,5
210,2017-05-18 00:00:00,04:30:00,4,1
211,2017-05-18 00:00:00,04:45:00,6,5
212,2017-05-18 00:00:00,05:00:00,10,7
213,2017-05-18 00:00:00,05:15:00,12,5
214,2017-05-18 00:00:00,05:30:00,11,3
215,2017-05-18 00:00:00,05:45:00,9,5
216,2017-05-18 00:00:00,06:00:00,14,8
217,2017-05-18 00:00:00,06:15:00,20,13
218,2017-05-18 00:00:00,06:30:00,26,15
219,2017-05-18 00:00:00,06:45:00,32,29
220,2017-05-18 00:00:00,07:00:00,42,25
221,2017-05-18 00:00:00,07:15:00,69,25
222,2017-05-18 00:00:00,07:30:00,122,29
223,2017-05-18 00:00:00,07:45:00,81,78
224,2017-05-18 00:00:00,08:00:00,81,105
225,2017-05-18 00:00:00,08:15:00,105,79
226,2017-05-18 00:00:00,08:30:00,95,38
227,2017-05-18 00:00:00,08:45:00,87,49
228,2017-05-18 00:00:00,09:00:00,67,74
229,2017-05-18 00:00:00,09:15:00,99,60
230,2017-05-18 00:00:00,09:30:00,70,59
231,2017-05-18 00:00:00,09:45:00,60,52
232,2017-05-18 00:00:00,10:00:00,62,51
233,2017-05-18 00:00:00,10:15:00,67,50
234,2017-05-18 00:00:00,10:30:00,93,53
235,2017-05-18 00:00:00,10:45:00,98,51
236,2017-05-18 00:00:00,11:00:00,70,55
237,2017-05-18 00:00:00,11:15:00,71,58
238,2017-05-18 00:00:00,11:30:00,80,83
239,2017-05-18 00:00:00,11:45:00,77,72
240,2017-05-18 00:00:00,12:00:00,69,52
241,2017-05-18 00:00:00,12:15:00,56,77
242,2017-05-18 00:00:00,12:30:00,66,68
243,2017-05-18 00:00:00,12:45:00,67,63
244,2017-05-18 00:00:00,13:00:00,70,69
245,2017-05-18 00:00:00,13:15:00,92,67
246,2017-05-18 00:00:00,13:30:00,65,82
247,2017-05-18 00:00:00,13:45:00,70,81
248,2017-05-18 00:00:00,14:00:00,84,88
249,2017-05-18 00:00:00,14:15:00,107,90
250,2017-05-18 00:00:00,14:30:00,151,84
251,2017-05-18 00:00:00,14:45:00,175,113
252,2017-05-18 00:00:00,15:00:00,120,97
253,2017-05-18 00:00:00,15:15:00,201,80
254,2017-05-18 00:00:00,15:30:00,213,79
255,2017-05-18 00:00:00,15:45:00,204,88
256,2017-05-18 00:00:00,16:00:00,134,99
257,2017-05-18 00:00:00,16:15:00,217,60
258,2017-05-18 00:00:00,16:30:00,207,81
259,2017-05-18 00:00:00,16:45:00,194,67
260,2017-05-18 00:00:00,17:00:00,201,74
261,2017-05-18 00:00:00,17:15:00,247,84
262,2017-05-18 00:00:00,17:30:00,261,98
263,2017-05-18 00:00:00,17:45:00,163,139
264,2017-05-18 00:00:00,18:00:00,200,115
265,2017-05-18 00:00:00,18:15:00,201,106
266,2017-05-18 00:00:00,18:30:00,119,107
267,2017-05-18 00:00:00,18:45:00,92,117
268,2017-05-18 00:00:00,19:00:00,86,105
269,2017-05-18 00:00:00,19:15:00,79,109
270,2017-05-18 00:00:00,19:30:00,79,115
271,2017-05-18 00:00:00,19:45:00,56,112
272,2017-05-18 00:00:00,20:00:00,65,74
273,2017-05-18 00:00:00,20:15:00,49,73
274,2017-05-18 00:00:00,20:30:00,49,65
275,2017-05-18 00:00:00,20:45:00,39,71
276,2017-05-18 00:00:00,21:00:00,42,57
277,2017-05-18 00:00:00,21:15:00,31,63
278,2017-05-18 00:00:00,21:30:00,30,48
279,2017-05-18 00:00:00,21:45:00,32,54
280,2017-05-18 00:00:00,22:00:00,22,39
281,2017-05-18 00:00:00,22:15:00,15,38
282,2017-05-18 00:00:00,22:30:00,16,26
283,2017-05-18 00:00:00,22:45:00,16,23
284,2017-05-18 00:00:00,23:00:00,12,31
285,2017-05-18 00:00:00,23:15:00,17,17
286,2017-05-18 00:00:00,23:30:00,3,22
287,2017-05-18 00:00:00,23:45:00,3,18
