,Date,Time,NB,SB
111,2017-05-17 00:00:00,03:45:00,4,7
112,2017-05-17 00:00:00,04:00:00,1,0
113,2017-05-17 00:00:00,04:15:00,4,8
114,2017-05-17 00:00:00,04:30:00,2,12
115,2017-05-17 00:00:00,04:45:00,6,13
116,2017-05-17 00:00:00,05:00:00,10,17
117,2017-05-17 00:00:00,05:15:00,10,29
118,2017-05-17 00:00:00,05:30:00,11,38
119,2017-05-17 00:00:00,05:45:00,14,34
120,2017-05-17 00:00:00,06:00:00,22,41
121,2017-05-17 00:00:00,06:15:00,24,77
122,2017-05-17 00:00:00,06:30:00,39,111
123,2017-05-17 00:00:00,06:45:00,38,113
124,2017-05-17 00:00:00,07:00:00,70,119
125,2017-05-17 00:00:00,07:15:00,45,140
126,2017-05-17 00:00:00,07:30:00,140,173
127,2017-05-17 00:00:00,07:45:00,130,194
128,2017-05-17 00:00:00,08:00:00,139,174
129,2017-05-17 00:00:00,08:15:00,120,173
130,2017-05-17 00:00:00,08:30:00,170,145
131,2017-05-17 00:00:00,08:45:00,202,233
132,2017-05-17 00:00:00,09:00:00,105,232
133,2017-05-17 00:00:00,09:15:00,95,123
134,2017-05-17 00:00:00,09:30:00,85,95
135,2017-05-17 00:00:00,09:45:00,71,97
136,2017-05-17 00:00:00,10:00:00,77,75
137,2017-05-17 00:00:00,10:15:00,62,81
138,2017-05-17 00:00:00,10:30:00,81,78
139,2017-05-17 00:00:00,10:45:00,87,97
140,2017-05-17 00:00:00,11:00:00,113,88
141,2017-05-17 00:00:00,11:15:00,88,100
142,2017-05-17 00:00:00,11:30:00,122,80
143,2017-05-17 00:00:00,11:45:00,118,90
144,2017-05-17 00:00:00,12:00:00,93,59
145,2017-05-17 00:00:00,12:15:00,70,72
146,2017-05-17 00:00:00,12:30:00,84,93
147,2017-05-17 00:00:00,12:45:00,73,93
148,2017-05-17 00:00:00,13:00:00,101,74
149,2017-05-17 00:00:00,13:15:00,98,81
150,2017-05-17 00:00:00,13:30:00,113,125
151,2017-05-17 00:00:00,13:45:00,134,99
152,2017-05-17 00:00:00,14:00:00,252,101
153,2017-05-17 00:00:00,14:15:00,249,75
154,2017-05-17 00:00:00,14:30:00,230,71
155,2017-05-17 00:00:00,14:45:00,204,69
156,2017-05-17 00:00:00,15:00:00,168,114
157,2017-05-17 00:00:00,15:15:00,134,93
158,2017-05-17 00:00:00,15:30:00,141,85
159,2017-05-17 00:00:00,15:45:00,115,76
160,2017-05-17 00:00:00,16:00:00,144,59
161,2017-05-17 00:00:00,16:15:00,143,39
162,2017-05-17 00:00:00,16:30:00,142,102
163,2017-05-17 00:00:00,16:45:00,153,78
164,2017-05-17 00:00:00,17:00:00,168,81
165,2017-05-17 00:00:00,17:15:00,200,103
166,2017-05-17 00:00:00,17:30:00,204,107
167,2017-05-17 00:00:00,17:45:00,224,79
168,2017-05-17 00:00:00,18:00:00,196,92
169,2017-05-17 00:00:00,18:15:00,239,100
170,2017-05-17 00:00:00,18:30:00,252,93
171,2017-05-17 00:00:00,18:45:00,248,71
172,2017-05-17 00:00:00,19:00:00,244,87
173,2017-05-17 00:00:00,19:15:00,140,90
174,2017-05-17 00:00:00,19:30:00,111,80
175,2017-05-17 00:00:00,19:45:00,87,57
176,2017-05-17 00:00:00,20:00:00,92,56
177,2017-05-17 00:00:00,20:15:00,77,49
178,2017-05-17 00:00:00,20:30:00,59,43
179,2017-05-17 00:00:00,20:45:00,66,39
180,2017-05-17 00:00:00,21:00:00,68,31
181,2017-05-17 00:00:00,21:15:00,48,44
182,2017-05-17 00:00:00,21:30:00,40,31
183,2017-05-17 00:00:00,21:45:00,34,32
184,2017-05-17 00:00:00,22:00:00,31,22
185,2017-05-17 00:00:00,22:15:00,51,26
186,2017-05-17 00:00:00,22:30:00,30,28
187,2017-05-17 00:00:00,22:45:00,20,22
188,2017-05-17 00:00:00,23:00:00,26,22
189,2017-05-17 00:00:00,23:15:00,17,10
190,2017-05-17 00:00:00,23:30:00,18,9
191,2017-05-17 00:00:00,23:45:00,21,11
192,2017-05-18 00:00:00,00:00:00,25,11
193,2017-05-18 00:00:00,00:15:00,24,4
194,2017-05-18 00:00:00,00:30:00,11,5
195,2017-05-18 00:00:00,00:45:00,8,7
196,2017-05-18 00:00:00,01:00:00,6,5
197,2017-05-18 00:00:00,01:15:00,7,4
198,2017-05-18 00:00:00,01:30:00,4,6
199,2017-05-18 00:00:00,01:45:00,3,3
200,2017-05-18 00:00:00,02:00:00,3,2
201,2017-05-18 00:00:00,02:15:00,3,3
202,2017-05-18 00:00:00,02:30:00,3,1
203,2017-05-18 00:00:00,02:45:00,3,1
204,2017-05-18 00:00:00,03:00:00,1,2
205,2017-05-18 00:00:00,03:15:00,2,1
206,2017-05-18 00:00:00,03:30:00,4,7
207,2017-05-18 00:00:00,03:45:00,5,5
208,2017-05-18 00:00:00,04:00:00,3,5
209,2017-05-18 00:00:00,04:15:00,4,8
210,2017-05-18 00:00:00,04:30:00,0,12
211,2017-05-18 00:00:00,04:45:00,4,11
212,2017-05-18 00:00:00,05:00:00,8,22
213,2017-05-18 00:00:00,05:15:00,8,27
214,2017-05-18 00:00:00,05:30:00,13,28
215,2017-05-18 00:00:00,05:45:00,26,48
216,2017-05-18 00:00:00,06:00:00,33,55
217,2017-05-18 00:00:00,06:15:00,24,66
218,2017-05-18 00:00:00,06:30:00,40,92
219,2017-05-18 00:00:00,06:45:00,53,118
220,2017-05-18 00:00:00,07:00:00,56,103
221,2017-05-18 00:00:00,07:15:00,59,139
222,2017-05-18 00:00:00,07:30:00,159,162
223,2017-05-18 00:00:00,07:45:00,254,252
224,2017-05-18 00:00:00,08:00:00,109,221
225,2017-05-18 00:00:00,08:15:00,120,161
226,2017-05-18 00:00:00,08:30:00,111,141
227,2017-05-18 00:00:00,08:45:00,119,163
228,2017-05-18 00:00:00,09:00:00,88,150
229,2017-05-18 00:00:00,09:15:00,83,147
230,2017-05-18 00:00:00,09:30:00,83,118
231,2017-05-18 00:00:00,09:45:00,78,94
232,2017-05-18 00:00:00,10:00:00,69,88
233,2017-05-18 00:00:00,10:15:00,69,67
234,2017-05-18 00:00:00,10:30:00,70,87
235,2017-05-18 00:00:00,10:45:00,84,88
236,2017-05-18 00:00:00,11:00:00,81,79
237,2017-05-18 00:00:00,11:15:00,93,85
238,2017-05-18 00:00:00,11:30:00,102,110
239,2017-05-18 00:00:00,11:45:00,103,113
240,2017-05-18 00:00:00,12:00:00,79,71
241,2017-05-18 00:00:00,12:15:00,86,80
242,2017-05-18 00:00:00,12:30:00,116,85
243,2017-05-18 00:00:00,12:45:00,97,57
244,2017-05-18 00:00:00,13:00:00,108,73
245,2017-05-18 00:00:00,13:15:00,109,68
246,2017-05-18 00:00:00,13:30:00,156,69
247,2017-05-18 00:00:00,13:45:00,214,81
248,2017-05-18 00:00:00,14:00:00,288,55
249,2017-05-18 00:00:00,14:15:00,243,70
250,2017-05-18 00:00:00,14:30:00,126,92
251,2017-05-18 00:00:00,14:45:00,144,106
252,2017-05-18 00:00:00,15:00:00,167,114
253,2017-05-18 00:00:00,15:15:00,129,136
254,2017-05-18 00:00:00,15:30:00,122,88
255,2017-05-18 00:00:00,15:45:00,159,68
256,2017-05-18 00:00:00,16:00:00,124,92
257,2017-05-18 00:00:00,16:15:00,146,59
258,2017-05-18 00:00:00,16:30:00,126,66
259,2017-05-18 00:00:00,16:45:00,149,60
260,2017-05-18 00:00:00,17:00:00,124,71
261,2017-05-18 00:00:00,17:15:00,154,89
262,2017-05-18 00:00:00,17:30:00,145,125
263,2017-05-18 00:00:00,17:45:00,143,83
264,2017-05-18 00:00:00,18:00:00,149,123
265,2017-05-18 00:00:00,18:15:00,183,101
266,2017-05-18 00:00:00,18:30:00,238,97
267,2017-05-18 00:00:00,18:45:00,220,113
268,2017-05-18 00:00:00,19:00:00,279,81
269,2017-05-18 00:00:00,19:15:00,268,77
270,2017-05-18 00:00:00,19:30:00,167,70
271,2017-05-18 00:00:00,19:45:00,169,58
272,2017-05-18 00:00:00,20:00:00,115,66
273,2017-05-18 00:00:00,20:15:00,101,49
274,2017-05-18 00:00:00,20:30:00,98,48
275,2017-05-18 00:00:00,20:45:00,77,51
276,2017-05-18 00:00:00,21:00:00,72,39
277,2017-05-18 00:00:00,21:15:00,45,42
278,2017-05-18 00:00:00,21:30:00,43,37
279,2017-05-18 00:00:00,21:45:00,47,40
280,2017-05-18 00:00:00,22:00:00,40,37
281,2017-05-18 00:00:00,22:15:00,37,23
282,2017-05-18 00:00:00,22:30:00,28,24
283,2017-05-18 00:00:00,22:45:00,18,11
284,2017-05-18 00:00:00,23:00:00,24,20
285,2017-05-18 00:00:00,23:15:00,17,13
286,2017-05-18 00:00:00,23:30:00,18,20
287,2017-05-18 00:00:00,23:45:00,18,11
