,Date,Time,NB,SB
111,2017-05-17 00:00:00,03:45:00,3,6
112,2017-05-17 00:00:00,04:00:00,9,18
113,2017-05-17 00:00:00,04:15:00,9,29
114,2017-05-17 00:00:00,04:30:00,14,50
115,2017-05-17 00:00:00,04:45:00,28,39
116,2017-05-17 00:00:00,05:00:00,18,68
117,2017-05-17 00:00:00,05:15:00,44,67
118,2017-05-17 00:00:00,05:30:00,23,98
119,2017-05-17 00:00:00,05:45:00,27,113
120,2017-05-17 00:00:00,06:00:00,45,102
121,2017-05-17 00:00:00,06:15:00,68,116
122,2017-05-17 00:00:00,06:30:00,75,125
123,2017-05-17 00:00:00,06:45:00,66,142
124,2017-05-17 00:00:00,07:00:00,48,120
125,2017-05-17 00:00:00,07:15:00,45,165
126,2017-05-17 00:00:00,07:30:00,80,181
127,2017-05-17 00:00:00,07:45:00,77,244
128,2017-05-17 00:00:00,08:00:00,72,254
129,2017-05-17 00:00:00,08:15:00,60,247
130,2017-05-17 00:00:00,08:30:00,61,260
131,2017-05-17 00:00:00,08:45:00,78,239
132,2017-05-17 00:00:00,09:00:00,83,216
133,2017-05-17 00:00:00,09:15:00,60,195
134,2017-05-17 00:00:00,09:30:00,57,142
135,2017-05-17 00:00:00,09:45:00,72,145
136,2017-05-17 00:00:00,10:00:00,69,131
137,2017-05-17 00:00:00,10:15:00,77,129
138,2017-05-17 00:00:00,10:30:00,56,111
139,2017-05-17 00:00:00,10:45:00,72,125
140,2017-05-17 00:00:00,11:00:00,73,112
141,2017-05-17 00:00:00,11:15:00,80,107
142,2017-05-17 00:00:00,11:30:00,91,133
143,2017-05-17 00:00:00,11:45:00,113,123
144,2017-05-17 00:00:00,12:00:00,126,144
145,2017-05-17 00:00:00,12:15:00,138,128
146,2017-05-17 00:00:00,12:30:00,126,117
147,2017-05-17 00:00:00,12:45:00,103,107
148,2017-05-17 00:00:00,13:00:00,123,109
149,2017-05-17 00:00:00,13:15:00,157,142
150,2017-05-17 00:00:00,13:30:00,169,126
151,2017-05-17 00:00:00,13:45:00,165,102
152,2017-05-17 00:00:00,14:00:00,177,109
153,2017-05-17 00:00:00,14:15:00,193,118
154,2017-05-17 00:00:00,14:30:00,202,107
155,2017-05-17 00:00:00,14:45:00,230,142
156,2017-05-17 00:00:00,15:00:00,277,133
157,2017-05-17 00:00:00,15:15:00,221,106
158,2017-05-17 00:00:00,15:30:00,199,122
159,2017-05-17 00:00:00,15:45:00,220,119
160,2017-05-17 00:00:00,16:00:00,228,124
161,2017-05-17 00:00:00,16:15:00,273,124
162,2017-05-17 00:00:00,16:30:00,250,127
