,Date,Time,NB,SB
111,2017-05-17 00:00:00,03:45:00,4,6
112,2017-05-17 00:00:00,04:00:00,13,5
113,2017-05-17 00:00:00,04:15:00,15,8
114,2017-05-17 00:00:00,04:30:00,28,20
115,2017-05-17 00:00:00,04:45:00,31,16
116,2017-05-17 00:00:00,05:00:00,25,33
117,2017-05-17 00:00:00,05:15:00,38,55
118,2017-05-17 00:00:00,05:30:00,71,63
119,2017-05-17 00:00:00,05:45:00,94,53
120,2017-05-17 00:00:00,06:00:00,81,66
121,2017-05-17 00:00:00,06:15:00,119,93
122,2017-05-17 00:00:00,06:30:00,126,124
123,2017-05-17 00:00:00,06:45:00,149,137
124,2017-05-17 00:00:00,07:00:00,139,118
125,2017-05-17 00:00:00,07:15:00,184,165
126,2017-05-17 00:00:00,07:30:00,219,147
127,2017-05-17 00:00:00,07:45:00,232,242
128,2017-05-17 00:00:00,08:00:00,188,245
129,2017-05-17 00:00:00,08:15:00,201,253
130,2017-05-17 00:00:00,08:30:00,180,224
131,2017-05-17 00:00:00,08:45:00,169,254
132,2017-05-17 00:00:00,09:00:00,168,238
133,2017-05-17 00:00:00,09:15:00,124,203
134,2017-05-17 00:00:00,09:30:00,107,180
135,2017-05-17 00:00:00,09:45:00,124,163
136,2017-05-17 00:00:00,10:00:00,96,159
137,2017-05-17 00:00:00,10:15:00,96,154
138,2017-05-17 00:00:00,10:30:00,103,138
139,2017-05-17 00:00:00,10:45:00,108,159
140,2017-05-17 00:00:00,11:00:00,114,154
141,2017-05-17 00:00:00,11:15:00,114,140
142,2017-05-17 00:00:00,11:30:00,121,164
143,2017-05-17 00:00:00,11:45:00,158,152
144,2017-05-17 00:00:00,12:00:00,143,214
145,2017-05-17 00:00:00,12:15:00,152,190
146,2017-05-17 00:00:00,12:30:00,166,155
147,2017-05-17 00:00:00,12:45:00,175,152
148,2017-05-17 00:00:00,13:00:00,153,140
149,2017-05-17 00:00:00,13:15:00,190,148
150,2017-05-17 00:00:00,13:30:00,197,197
151,2017-05-17 00:00:00,13:45:00,177,176
152,2017-05-17 00:00:00,14:00:00,201,150
153,2017-05-17 00:00:00,14:15:00,220,130
154,2017-05-17 00:00:00,14:30:00,228,196
155,2017-05-17 00:00:00,14:45:00,256,236
156,2017-05-17 00:00:00,15:00:00,252,202
157,2017-05-17 00:00:00,15:15:00,249,172
158,2017-05-17 00:00:00,15:30:00,240,217
159,2017-05-17 00:00:00,15:45:00,241,195
160,2017-05-17 00:00:00,16:00:00,241,218
161,2017-05-17 00:00:00,16:15:00,298,197
162,2017-05-17 00:00:00,16:30:00,290,270
163,2017-05-17 00:00:00,16:45:00,328,240
164,2017-05-17 00:00:00,17:00:00,354,226
165,2017-05-17 00:00:00,17:15:00,374,279
166,2017-05-17 00:00:00,17:30:00,338,247
167,2017-05-17 00:00:00,17:45:00,351,313
168,2017-05-17 00:00:00,18:00:00,381,335
169,2017-05-17 00:00:00,18:15:00,283,241
170,2017-05-17 00:00:00,18:30:00,314,275
171,2017-05-17 00:00:00,18:45:00,261,276
172,2017-05-17 00:00:00,19:00:00,201,193
173,2017-05-17 00:00:00,19:15:00,165,137
174,2017-05-17 00:00:00,19:30:00,157,192
175,2017-05-17 00:00:00,19:45:00,122,135
