,Date,Time,WB,EB
184,2017-05-17 00:00:00,22:00:00,2,3
185,2017-05-17 00:00:00,22:15:00,3,3
186,2017-05-17 00:00:00,22:30:00,1,2
187,2017-05-17 00:00:00,22:45:00,2,2
188,2017-05-17 00:00:00,23:00:00,1,3
189,2017-05-17 00:00:00,23:15:00,0,3
190,2017-05-17 00:00:00,23:30:00,3,0
191,2017-05-17 00:00:00,23:45:00,2,1
192,2017-05-18 00:00:00,00:00:00,4,0
193,2017-05-18 00:00:00,00:15:00,0,1
194,2017-05-18 00:00:00,00:30:00,0,0
195,2017-05-18 00:00:00,00:45:00,0,0
196,2017-05-18 00:00:00,01:00:00,0,0
197,2017-05-18 00:00:00,01:15:00,1,1
198,2017-05-18 00:00:00,01:30:00,0,0
199,2017-05-18 00:00:00,01:45:00,0,1
200,2017-05-18 00:00:00,02:00:00,1,1
201,2017-05-18 00:00:00,02:15:00,0,0
202,2017-05-18 00:00:00,02:30:00,1,0
203,2017-05-18 00:00:00,02:45:00,0,0
204,2017-05-18 00:00:00,03:00:00,0,0
205,2017-05-18 00:00:00,03:15:00,1,0
206,2017-05-18 00:00:00,03:30:00,0,0
207,2017-05-18 00:00:00,03:45:00,0,0
208,2017-05-18 00:00:00,04:00:00,0,0
209,2017-05-18 00:00:00,04:15:00,2,1
210,2017-05-18 00:00:00,04:30:00,0,0
211,2017-05-18 00:00:00,04:45:00,1,1
212,2017-05-18 00:00:00,05:00:00,0,3
213,2017-05-18 00:00:00,05:15:00,2,0
214,2017-05-18 00:00:00,05:30:00,0,0
215,2017-05-18 00:00:00,05:45:00,1,3
216,2017-05-18 00:00:00,06:00:00,1,3
217,2017-05-18 00:00:00,06:15:00,3,3
218,2017-05-18 00:00:00,06:30:00,2,3
219,2017-05-18 00:00:00,06:45:00,1,5
220,2017-05-18 00:00:00,07:00:00,4,5
221,2017-05-18 00:00:00,07:15:00,7,7
222,2017-05-18 00:00:00,07:30:00,8,14
223,2017-05-18 00:00:00,07:45:00,22,20
224,2017-05-18 00:00:00,08:00:00,20,24
225,2017-05-18 00:00:00,08:15:00,27,18
226,2017-05-18 00:00:00,08:30:00,15,17
227,2017-05-18 00:00:00,08:45:00,14,14
228,2017-05-18 00:00:00,09:00:00,12,15
229,2017-05-18 00:00:00,09:15:00,13,18
230,2017-05-18 00:00:00,09:30:00,8,16
231,2017-05-18 00:00:00,09:45:00,7,11
232,2017-05-18 00:00:00,10:00:00,6,13
233,2017-05-18 00:00:00,10:15:00,11,6
234,2017-05-18 00:00:00,10:30:00,12,10
235,2017-05-18 00:00:00,10:45:00,13,12
236,2017-05-18 00:00:00,11:00:00,17,8
237,2017-05-18 00:00:00,11:15:00,15,9
238,2017-05-18 00:00:00,11:30:00,15,13
239,2017-05-18 00:00:00,11:45:00,12,12
240,2017-05-18 00:00:00,12:00:00,12,6
241,2017-05-18 00:00:00,12:15:00,10,8
242,2017-05-18 00:00:00,12:30:00,12,11
243,2017-05-18 00:00:00,12:45:00,6,8
244,2017-05-18 00:00:00,13:00:00,9,7
245,2017-05-18 00:00:00,13:15:00,12,6
246,2017-05-18 00:00:00,13:30:00,9,13
247,2017-05-18 00:00:00,13:45:00,12,12
248,2017-05-18 00:00:00,14:00:00,18,12
249,2017-05-18 00:00:00,14:15:00,41,19
250,2017-05-18 00:00:00,14:30:00,29,17
251,2017-05-18 00:00:00,14:45:00,63,16
252,2017-05-18 00:00:00,15:00:00,32,21
253,2017-05-18 00:00:00,15:15:00,27,27
254,2017-05-18 00:00:00,15:30:00,30,18
255,2017-05-18 00:00:00,15:45:00,50,14
256,2017-05-18 00:00:00,16:00:00,27,38
257,2017-05-18 00:00:00,16:15:00,18,32
258,2017-05-18 00:00:00,16:30:00,26,23
259,2017-05-18 00:00:00,16:45:00,41,16
260,2017-05-18 00:00:00,17:00:00,43,28
261,2017-05-18 00:00:00,17:15:00,28,29
262,2017-05-18 00:00:00,17:30:00,25,31
263,2017-05-18 00:00:00,17:45:00,39,35
264,2017-05-18 00:00:00,18:00:00,67,24
265,2017-05-18 00:00:00,18:15:00,36,22
266,2017-05-18 00:00:00,18:30:00,46,29
267,2017-05-18 00:00:00,18:45:00,16,19
268,2017-05-18 00:00:00,19:00:00,36,27
269,2017-05-18 00:00:00,19:15:00,29,20
270,2017-05-18 00:00:00,19:30:00,19,11
271,2017-05-18 00:00:00,19:45:00,17,13
272,2017-05-18 00:00:00,20:00:00,13,13
273,2017-05-18 00:00:00,20:15:00,15,9
274,2017-05-18 00:00:00,20:30:00,12,10
275,2017-05-18 00:00:00,20:45:00,5,9
276,2017-05-18 00:00:00,21:00:00,10,9
277,2017-05-18 00:00:00,21:15:00,6,7
278,2017-05-18 00:00:00,21:30:00,3,4
279,2017-05-18 00:00:00,21:45:00,5,6
280,2017-05-18 00:00:00,22:00:00,4,4
281,2017-05-18 00:00:00,22:15:00,2,1
282,2017-05-18 00:00:00,22:30:00,5,1
283,2017-05-18 00:00:00,22:45:00,0,2
284,2017-05-18 00:00:00,23:00:00,1,0
285,2017-05-18 00:00:00,23:15:00,0,1
286,2017-05-18 00:00:00,23:30:00,4,1
287,2017-05-18 00:00:00,23:45:00,2,1
