,Unnamed: 1,TIME,NB,SB,EB,WB
110,2013-01-09,03:30:00,,,12.0,3.0
111,2013-01-09,03:45:00,,,5.0,8.0
112,2013-01-09,04:00:00,,,6.0,2.0
113,2013-01-09,04:15:00,,,11.0,9.0
114,2013-01-09,04:30:00,,,22.0,18.0
115,2013-01-09,04:45:00,,,17.0,20.0
116,2013-01-09,05:00:00,,,24.0,38.0
117,2013-01-09,05:15:00,,,34.0,42.0
118,2013-01-09,05:30:00,,,38.0,51.0
119,2013-01-09,05:45:00,,,45.0,69.0
120,2013-01-09,06:00:00,,,67.0,82.0
121,2013-01-09,06:15:00,,,61.0,103.0
122,2013-01-09,06:30:00,,,140.0,117.0
123,2013-01-09,06:45:00,,,123.0,175.0
124,2013-01-09,07:00:00,,,164.0,155.0
125,2013-01-09,07:15:00,,,221.0,167.0
126,2013-01-09,07:30:00,,,273.0,252.0
127,2013-01-09,07:45:00,,,270.0,323.0
128,2013-01-09,08:00:00,,,276.0,293.0
129,2013-01-09,08:15:00,,,303.0,254.0
130,2013-01-09,08:30:00,,,251.0,252.0
131,2013-01-09,08:45:00,,,262.0,272.0
132,2013-01-09,09:00:00,,,230.0,221.0
133,2013-01-09,09:15:00,,,216.0,187.0
134,2013-01-09,09:30:00,,,183.0,180.0
135,2013-01-09,09:45:00,,,167.0,170.0
136,2013-01-09,10:00:00,,,145.0,146.0
137,2013-01-09,10:15:00,,,130.0,133.0
138,2013-01-09,10:30:00,,,129.0,117.0
139,2013-01-09,10:45:00,,,123.0,143.0
140,2013-01-09,11:00:00,,,120.0,133.0
141,2013-01-09,11:15:00,,,144.0,147.0
142,2013-01-09,11:30:00,,,143.0,172.0
143,2013-01-09,11:45:00,,,151.0,160.0
144,2013-01-09,12:00:00,,,163.0,174.0
145,2013-01-09,12:15:00,,,163.0,163.0
146,2013-01-09,12:30:00,,,155.0,150.0
147,2013-01-09,12:45:00,,,175.0,155.0
148,2013-01-09,13:00:00,,,156.0,161.0
149,2013-01-09,13:15:00,,,159.0,152.0
150,2013-01-09,13:30:00,,,188.0,165.0
151,2013-01-09,13:45:00,,,155.0,138.0
152,2013-01-09,14:00:00,,,168.0,129.0
153,2013-01-09,14:15:00,,,178.0,158.0
154,2013-01-09,14:30:00,,,223.0,179.0
155,2013-01-09,14:45:00,,,235.0,215.0
156,2013-01-09,15:00:00,,,215.0,191.0
157,2013-01-09,15:15:00,,,240.0,168.0
158,2013-01-09,15:30:00,,,260.0,170.0
159,2013-01-09,15:45:00,,,298.0,172.0
160,2013-01-09,16:00:00,,,274.0,202.0
161,2013-01-09,16:15:00,,,309.0,207.0
162,2013-01-09,16:30:00,,,316.0,174.0
163,2013-01-09,16:45:00,,,294.0,194.0
164,2013-01-09,17:00:00,,,331.0,215.0
165,2013-01-09,17:15:00,,,327.0,264.0
166,2013-01-09,17:30:00,,,342.0,278.0
167,2013-01-09,17:45:00,,,308.0,259.0
168,2013-01-09,18:00:00,,,323.0,249.0
169,2013-01-09,18:15:00,,,290.0,243.0
170,2013-01-09,18:30:00,,,227.0,208.0
171,2013-01-09,18:45:00,,,230.0,177.0
172,2013-01-09,19:00:00,,,209.0,171.0
173,2013-01-09,19:15:00,,,151.0,155.0
174,2013-01-09,19:30:00,,,164.0,148.0
175,2013-01-09,19:45:00,,,143.0,150.0
176,2013-01-09,20:00:00,,,140.0,135.0
177,2013-01-09,20:15:00,,,115.0,105.0
178,2013-01-09,20:30:00,,,125.0,102.0
179,2013-01-09,20:45:00,,,95.0,80.0
180,2013-01-09,21:00:00,,,105.0,90.0
181,2013-01-09,21:15:00,,,84.0,98.0
182,2013-01-09,21:30:00,,,69.0,98.0
183,2013-01-09,21:45:00,,,71.0,58.0
184,2013-01-09,22:00:00,,,46.0,51.0
185,2013-01-09,22:15:00,,,39.0,52.0
186,2013-01-09,22:30:00,,,50.0,40.0
187,2013-01-09,22:45:00,,,44.0,35.0
188,2013-01-09,23:00:00,,,31.0,23.0
189,2013-01-09,23:15:00,,,21.0,34.0
190,2013-01-09,23:30:00,,,26.0,15.0
191,2013-01-09,23:45:00,,,25.0,19.0
