,Unnamed: 1,TIME,NB,SB,EB,WB
82,2013-01-08,20:30:00,,,,35.0
83,2013-01-08,20:45:00,,,,21.0
84,2013-01-08,21:00:00,,,,41.0
85,2013-01-08,21:15:00,,,,23.0
86,2013-01-08,21:30:00,,,,16.0
87,2013-01-08,21:45:00,,,,9.0
88,2013-01-08,22:00:00,,,,11.0
89,2013-01-08,22:15:00,,,,8.0
90,2013-01-08,22:30:00,,,,10.0
91,2013-01-08,22:45:00,,,,11.0
92,2013-01-08,23:00:00,,,,4.0
93,2013-01-08,23:15:00,,,,8.0
94,2013-01-08,23:30:00,,,,4.0
95,2013-01-08,23:45:00,,,,6.0
96,2013-01-09,00:00:00,,,,
97,2013-01-09,00:15:00,,,,
98,2013-01-09,00:30:00,,,,
99,2013-01-09,00:45:00,,,,
100,2013-01-09,01:00:00,,,,
101,2013-01-09,01:15:00,,,,
102,2013-01-09,01:30:00,,,,
103,2013-01-09,01:45:00,,,,
104,2013-01-09,02:00:00,,,,
105,2013-01-09,02:15:00,,,,
106,2013-01-09,02:30:00,,,,
107,2013-01-09,02:45:00,,,,
108,2013-01-09,03:00:00,,,,
109,2013-01-09,03:15:00,,,,
110,2013-01-09,03:30:00,,,,
111,2013-01-09,03:45:00,,,,
112,2013-01-09,04:00:00,,,,
113,2013-01-09,04:15:00,,,,
114,2013-01-09,04:30:00,,,,
115,2013-01-09,04:45:00,,,,
116,2013-01-09,05:00:00,,,,
117,2013-01-09,05:15:00,,,,
118,2013-01-09,05:30:00,,,,
119,2013-01-09,05:45:00,,,,
120,2013-01-09,06:00:00,,,,
121,2013-01-09,06:15:00,,,,
122,2013-01-09,06:30:00,,,,
123,2013-01-09,06:45:00,,,,
124,2013-01-09,07:00:00,,,,
125,2013-01-09,07:15:00,,,,
126,2013-01-09,07:30:00,,,,
127,2013-01-09,07:45:00,,,,
128,2013-01-09,08:00:00,,,,
129,2013-01-09,08:15:00,,,,
130,2013-01-09,08:30:00,,,,
131,2013-01-09,08:45:00,,,,
132,2013-01-09,09:00:00,,,,
133,2013-01-09,09:15:00,,,,
134,2013-01-09,09:30:00,,,,
135,2013-01-09,09:45:00,,,,
136,2013-01-09,10:00:00,,,,
137,2013-01-09,10:15:00,,,,
138,2013-01-09,10:30:00,,,,
139,2013-01-09,10:45:00,,,,
140,2013-01-09,11:00:00,,,,
141,2013-01-09,11:15:00,,,,
142,2013-01-09,11:30:00,,,,
143,2013-01-09,11:45:00,,,,
144,2013-01-09,12:00:00,,,,
145,2013-01-09,12:15:00,,,,
146,2013-01-09,12:30:00,,,,
147,2013-01-09,12:45:00,,,,
148,2013-01-09,13:00:00,,,,
149,2013-01-09,13:15:00,,,,
150,2013-01-09,13:30:00,,,,
151,2013-01-09,13:45:00,,,,
152,2013-01-09,14:00:00,,,,
153,2013-01-09,14:15:00,,,,
154,2013-01-09,14:30:00,,,,
155,2013-01-09,14:45:00,,,,
156,2013-01-09,15:00:00,,,,
157,2013-01-09,15:15:00,,,,
158,2013-01-09,15:30:00,,,,
159,2013-01-09,15:45:00,,,,
160,2013-01-09,16:00:00,,,,
161,2013-01-09,16:15:00,,,,
162,2013-01-09,16:30:00,,,,
163,2013-01-09,16:45:00,,,,
164,2013-01-09,17:00:00,,,,
165,2013-01-09,17:15:00,,,,
166,2013-01-09,17:30:00,,,,
167,2013-01-09,17:45:00,,,,
168,2013-01-09,18:00:00,,,,
169,2013-01-09,18:15:00,,,,
170,2013-01-09,18:30:00,,,,
171,2013-01-09,18:45:00,,,,
172,2013-01-09,19:00:00,,,,
173,2013-01-09,19:15:00,,,,
174,2013-01-09,19:30:00,,,,
175,2013-01-09,19:45:00,,,,
176,2013-01-09,20:00:00,,,,
177,2013-01-09,20:15:00,,,,
178,2013-01-09,20:30:00,,,,
179,2013-01-09,20:45:00,,,,
180,2013-01-09,21:00:00,,,,
181,2013-01-09,21:15:00,,,,
182,2013-01-09,21:30:00,,,,
183,2013-01-09,21:45:00,,,,
184,2013-01-09,22:00:00,,,,
185,2013-01-09,22:15:00,,,,
186,2013-01-09,22:30:00,,,,
187,2013-01-09,22:45:00,,,,
188,2013-01-09,23:00:00,,,,
189,2013-01-09,23:15:00,,,,
190,2013-01-09,23:30:00,,,,
191,2013-01-09,23:45:00,,,,
192,2013-01-10,00:00:00,,,,
193,2013-01-10,00:15:00,,,,
194,2013-01-10,00:30:00,,,,
195,2013-01-10,00:45:00,,,,
196,2013-01-10,01:00:00,,,,
197,2013-01-10,01:15:00,,,,
198,2013-01-10,01:30:00,,,,
199,2013-01-10,01:45:00,,,,
200,2013-01-10,02:00:00,,,,
201,2013-01-10,02:15:00,,,,
202,2013-01-10,02:30:00,,,,
203,2013-01-10,02:45:00,,,,
204,2013-01-10,03:00:00,,,,
205,2013-01-10,03:15:00,,,,
206,2013-01-10,03:30:00,,,,
207,2013-01-10,03:45:00,,,,
208,2013-01-10,04:00:00,,,,
209,2013-01-10,04:15:00,,,,
210,2013-01-10,04:30:00,,,,
211,2013-01-10,04:45:00,,,,
212,2013-01-10,05:00:00,,,,
213,2013-01-10,05:15:00,,,,
214,2013-01-10,05:30:00,,,,
215,2013-01-10,05:45:00,,,,
216,2013-01-10,06:00:00,,,,
217,2013-01-10,06:15:00,,,,
218,2013-01-10,06:30:00,,,,
219,2013-01-10,06:45:00,,,,
220,2013-01-10,07:00:00,,,,
221,2013-01-10,07:15:00,,,,
222,2013-01-10,07:30:00,,,,
223,2013-01-10,07:45:00,,,,
224,2013-01-10,08:00:00,,,,
225,2013-01-10,08:15:00,,,,
226,2013-01-10,08:30:00,,,,
227,2013-01-10,08:45:00,,,,
228,2013-01-10,09:00:00,,,,
229,2013-01-10,09:15:00,,,,
230,2013-01-10,09:30:00,,,,
231,2013-01-10,09:45:00,,,,
232,2013-01-10,10:00:00,,,,
233,2013-01-10,10:15:00,,,,
234,2013-01-10,10:30:00,,,,
235,2013-01-10,10:45:00,,,,
236,2013-01-10,11:00:00,,,,
237,2013-01-10,11:15:00,,,,
238,2013-01-10,11:30:00,,,,
239,2013-01-10,11:45:00,,,,
240,2013-01-10,12:00:00,,,,
241,2013-01-10,12:15:00,,,,
242,2013-01-10,12:30:00,,,,
243,2013-01-10,12:45:00,,,,
244,2013-01-10,13:00:00,,,,
245,2013-01-10,13:15:00,,,,
246,2013-01-10,13:30:00,,,,
247,2013-01-10,13:45:00,,,,
248,2013-01-10,14:00:00,,,,
249,2013-01-10,14:15:00,,,,
250,2013-01-10,14:30:00,,,,
251,2013-01-10,14:45:00,,,,
252,2013-01-10,15:00:00,,,,
253,2013-01-10,15:15:00,,,,
254,2013-01-10,15:30:00,,,,
255,2013-01-10,15:45:00,,,,
256,2013-01-10,16:00:00,,,,
257,2013-01-10,16:15:00,,,,
258,2013-01-10,16:30:00,,,,
259,2013-01-10,16:45:00,,,,
260,2013-01-10,17:00:00,,,,
261,2013-01-10,17:15:00,,,,
262,2013-01-10,17:30:00,,,,
263,2013-01-10,17:45:00,,,,
264,2013-01-10,18:00:00,,,,
265,2013-01-10,18:15:00,,,,
266,2013-01-10,18:30:00,,,,
267,2013-01-10,18:45:00,,,,
268,2013-01-10,19:00:00,,,,
269,2013-01-10,19:15:00,,,,
270,2013-01-10,19:30:00,,,,
271,2013-01-10,19:45:00,,,,
272,2013-01-10,20:00:00,,,,
273,2013-01-10,20:15:00,,,,
274,2013-01-10,20:30:00,,,,
275,2013-01-10,20:45:00,,,,
276,2013-01-10,21:00:00,,,,
277,2013-01-10,21:15:00,,,,
278,2013-01-10,21:30:00,,,,
279,2013-01-10,21:45:00,,,,
280,2013-01-10,22:00:00,,,,
281,2013-01-10,22:15:00,,,,
282,2013-01-10,22:30:00,,,,
283,2013-01-10,22:45:00,,,,
284,2013-01-10,23:00:00,,,,
285,2013-01-10,23:15:00,,,,
286,2013-01-10,23:30:00,,,,
287,2013-01-10,23:45:00,,,,
288,2013-01-11,00:00:00,,,,
289,2013-01-11,00:15:00,,,,
290,2013-01-11,00:30:00,,,,
291,2013-01-11,00:45:00,,,,
292,2013-01-11,01:00:00,,,,
293,2013-01-11,01:15:00,,,,
294,2013-01-11,01:30:00,,,,
295,2013-01-11,01:45:00,,,,
296,2013-01-11,02:00:00,,,,
297,2013-01-11,02:15:00,,,,
298,2013-01-11,02:30:00,,,,
299,2013-01-11,02:45:00,,,,
300,2013-01-11,03:00:00,,,,
301,2013-01-11,03:15:00,,,,
302,2013-01-11,03:30:00,,,,
303,2013-01-11,03:45:00,,,,
304,2013-01-11,04:00:00,,,,
305,2013-01-11,04:15:00,,,,
306,2013-01-11,04:30:00,,,,
307,2013-01-11,04:45:00,,,,
308,2013-01-11,05:00:00,,,,
309,2013-01-11,05:15:00,,,,
310,2013-01-11,05:30:00,,,,
311,2013-01-11,05:45:00,,,,
312,2013-01-11,06:00:00,,,,
313,2013-01-11,06:15:00,,,,
314,2013-01-11,06:30:00,,,,
315,2013-01-11,06:45:00,,,,
316,2013-01-11,07:00:00,,,,
317,2013-01-11,07:15:00,,,,
318,2013-01-11,07:30:00,,,,
319,2013-01-11,07:45:00,,,,
320,2013-01-11,08:00:00,,,,
321,2013-01-11,08:15:00,,,,
322,2013-01-11,08:30:00,,,,
323,2013-01-11,08:45:00,,,,
324,2013-01-11,09:00:00,,,,
325,2013-01-11,09:15:00,,,,
326,2013-01-11,09:30:00,,,,
327,2013-01-11,09:45:00,,,,
328,2013-01-11,10:00:00,,,,
329,2013-01-11,10:15:00,,,,
330,2013-01-11,10:30:00,,,,
331,2013-01-11,10:45:00,,,,
332,2013-01-11,11:00:00,,,,
333,2013-01-11,11:15:00,,,,
334,2013-01-11,11:30:00,,,,
335,2013-01-11,11:45:00,,,,
336,2013-01-11,12:00:00,,,,
337,2013-01-11,12:15:00,,,,
338,2013-01-11,12:30:00,,,,
339,2013-01-11,12:45:00,,,,
340,2013-01-11,13:00:00,,,,
341,2013-01-11,13:15:00,,,,
342,2013-01-11,13:30:00,,,,
343,2013-01-11,13:45:00,,,,
344,2013-01-11,14:00:00,,,,
345,2013-01-11,14:15:00,,,,
346,2013-01-11,14:30:00,,,,
347,2013-01-11,14:45:00,,,,
348,2013-01-11,15:00:00,,,,
349,2013-01-11,15:15:00,,,,
350,2013-01-11,15:30:00,,,,
351,2013-01-11,15:45:00,,,,
352,2013-01-11,16:00:00,,,,
353,2013-01-11,16:15:00,,,,
354,2013-01-11,16:30:00,,,,
355,2013-01-11,16:45:00,,,,
356,2013-01-11,17:00:00,,,,
357,2013-01-11,17:15:00,,,,
358,2013-01-11,17:30:00,,,,
359,2013-01-11,17:45:00,,,,
360,2013-01-11,18:00:00,,,,
361,2013-01-11,18:15:00,,,,
362,2013-01-11,18:30:00,,,,
363,2013-01-11,18:45:00,,,,
364,2013-01-11,19:00:00,,,,
365,2013-01-11,19:15:00,,,,
366,2013-01-11,19:30:00,,,,
367,2013-01-11,19:45:00,,,,
368,2013-01-11,20:00:00,,,,
369,2013-01-11,20:15:00,,,,
370,2013-01-11,20:30:00,,,,
371,2013-01-11,20:45:00,,,,
372,2013-01-11,21:00:00,,,,
373,2013-01-11,21:15:00,,,,
374,2013-01-11,21:30:00,,,,
375,2013-01-11,21:45:00,,,,
376,2013-01-11,22:00:00,,,,
377,2013-01-11,22:15:00,,,,
378,2013-01-11,22:30:00,,,,
379,2013-01-11,22:45:00,,,,
380,2013-01-11,23:00:00,,,,
381,2013-01-11,23:15:00,,,,
382,2013-01-11,23:30:00,,,,
383,2013-01-11,23:45:00,,,,
384,2013-01-12,00:00:00,,,,
385,2013-01-12,00:15:00,,,,
386,2013-01-12,00:30:00,,,,
387,2013-01-12,00:45:00,,,,
388,2013-01-12,01:00:00,,,,
389,2013-01-12,01:15:00,,,,
390,2013-01-12,01:30:00,,,,
391,2013-01-12,01:45:00,,,,
392,2013-01-12,02:00:00,,,,
393,2013-01-12,02:15:00,,,,
394,2013-01-12,02:30:00,,,,
395,2013-01-12,02:45:00,,,,
396,2013-01-12,03:00:00,,,,
397,2013-01-12,03:15:00,,,,
398,2013-01-12,03:30:00,,,,
399,2013-01-12,03:45:00,,,,
400,2013-01-12,04:00:00,,,,
401,2013-01-12,04:15:00,,,,
402,2013-01-12,04:30:00,,,,
403,2013-01-12,04:45:00,,,,
404,2013-01-12,05:00:00,,,,
405,2013-01-12,05:15:00,,,,
406,2013-01-12,05:30:00,,,,
407,2013-01-12,05:45:00,,,,
408,2013-01-12,06:00:00,,,,
409,2013-01-12,06:15:00,,,,
410,2013-01-12,06:30:00,,,,
411,2013-01-12,06:45:00,,,,
412,2013-01-12,07:00:00,,,,
413,2013-01-12,07:15:00,,,,
414,2013-01-12,07:30:00,,,,
415,2013-01-12,07:45:00,,,,
416,2013-01-12,08:00:00,,,,
417,2013-01-12,08:15:00,,,,
418,2013-01-12,08:30:00,,,,
419,2013-01-12,08:45:00,,,,
420,2013-01-12,09:00:00,,,,
421,2013-01-12,09:15:00,,,,
422,2013-01-12,09:30:00,,,,
423,2013-01-12,09:45:00,,,,
424,2013-01-12,10:00:00,,,,
425,2013-01-12,10:15:00,,,,
426,2013-01-12,10:30:00,,,,
427,2013-01-12,10:45:00,,,,
428,2013-01-12,11:00:00,,,,
429,2013-01-12,11:15:00,,,,
430,2013-01-12,11:30:00,,,,
431,2013-01-12,11:45:00,,,,
432,2013-01-12,12:00:00,,,,
433,2013-01-12,12:15:00,,,,
434,2013-01-12,12:30:00,,,,
435,2013-01-12,12:45:00,,,,
436,2013-01-12,13:00:00,,,,
437,2013-01-12,13:15:00,,,,
438,2013-01-12,13:30:00,,,,
439,2013-01-12,13:45:00,,,,
440,2013-01-12,14:00:00,,,,
441,2013-01-12,14:15:00,,,,
442,2013-01-12,14:30:00,,,,
443,2013-01-12,14:45:00,,,,
444,2013-01-12,15:00:00,,,,
445,2013-01-12,15:15:00,,,,
446,2013-01-12,15:30:00,,,,
447,2013-01-12,15:45:00,,,,
448,2013-01-12,16:00:00,,,,
449,2013-01-12,16:15:00,,,,
450,2013-01-12,16:30:00,,,,
451,2013-01-12,16:45:00,,,,
452,2013-01-12,17:00:00,,,,
453,2013-01-12,17:15:00,,,,
454,2013-01-12,17:30:00,,,,
455,2013-01-12,17:45:00,,,,
456,2013-01-12,18:00:00,,,,
457,2013-01-12,18:15:00,,,,
458,2013-01-12,18:30:00,,,,
459,2013-01-12,18:45:00,,,,
460,2013-01-12,19:00:00,,,,
461,2013-01-12,19:15:00,,,,
462,2013-01-12,19:30:00,,,,
463,2013-01-12,19:45:00,,,,
464,2013-01-12,20:00:00,,,,
465,2013-01-12,20:15:00,,,,
466,2013-01-12,20:30:00,,,,
467,2013-01-12,20:45:00,,,,
468,2013-01-12,21:00:00,,,,
469,2013-01-12,21:15:00,,,,
470,2013-01-12,21:30:00,,,,
471,2013-01-12,21:45:00,,,,
472,2013-01-12,22:00:00,,,,
473,2013-01-12,22:15:00,,,,
474,2013-01-12,22:30:00,,,,
475,2013-01-12,22:45:00,,,,
476,2013-01-12,23:00:00,,,,
477,2013-01-12,23:15:00,,,,
478,2013-01-12,23:30:00,,,,
479,2013-01-12,23:45:00,,,,
480,2013-01-13,00:00:00,,,,
481,2013-01-13,00:15:00,,,,
482,2013-01-13,00:30:00,,,,
483,2013-01-13,00:45:00,,,,
484,2013-01-13,01:00:00,,,,
485,2013-01-13,01:15:00,,,,
486,2013-01-13,01:30:00,,,,
487,2013-01-13,01:45:00,,,,
488,2013-01-13,02:00:00,,,,
489,2013-01-13,02:15:00,,,,
490,2013-01-13,02:30:00,,,,
491,2013-01-13,02:45:00,,,,
492,2013-01-13,03:00:00,,,,
493,2013-01-13,03:15:00,,,,
494,2013-01-13,03:30:00,,,,
495,2013-01-13,03:45:00,,,,
496,2013-01-13,04:00:00,,,,
497,2013-01-13,04:15:00,,,,
498,2013-01-13,04:30:00,,,,
499,2013-01-13,04:45:00,,,,
500,2013-01-13,05:00:00,,,,
501,2013-01-13,05:15:00,,,,
502,2013-01-13,05:30:00,,,,
503,2013-01-13,05:45:00,,,,
504,2013-01-13,06:00:00,,,,
505,2013-01-13,06:15:00,,,,
506,2013-01-13,06:30:00,,,,
507,2013-01-13,06:45:00,,,,
508,2013-01-13,07:00:00,,,,
509,2013-01-13,07:15:00,,,,
510,2013-01-13,07:30:00,,,,
511,2013-01-13,07:45:00,,,,
512,2013-01-13,08:00:00,,,,
513,2013-01-13,08:15:00,,,,
514,2013-01-13,08:30:00,,,,
515,2013-01-13,08:45:00,,,,
516,2013-01-13,09:00:00,,,,
517,2013-01-13,09:15:00,,,,
518,2013-01-13,09:30:00,,,,
519,2013-01-13,09:45:00,,,,
520,2013-01-13,10:00:00,,,,
521,2013-01-13,10:15:00,,,,
522,2013-01-13,10:30:00,,,,
523,2013-01-13,10:45:00,,,,
524,2013-01-13,11:00:00,,,,
525,2013-01-13,11:15:00,,,,
526,2013-01-13,11:30:00,,,,
527,2013-01-13,11:45:00,,,,
528,2013-01-13,12:00:00,,,,
529,2013-01-13,12:15:00,,,,
530,2013-01-13,12:30:00,,,,
531,2013-01-13,12:45:00,,,,
532,2013-01-13,13:00:00,,,,
533,2013-01-13,13:15:00,,,,
534,2013-01-13,13:30:00,,,,
535,2013-01-13,13:45:00,,,,
536,2013-01-13,14:00:00,,,,
537,2013-01-13,14:15:00,,,,
538,2013-01-13,14:30:00,,,,
539,2013-01-13,14:45:00,,,,
540,2013-01-13,15:00:00,,,,
541,2013-01-13,15:15:00,,,,
542,2013-01-13,15:30:00,,,,
543,2013-01-13,15:45:00,,,,
544,2013-01-13,16:00:00,,,,
545,2013-01-13,16:15:00,,,,
546,2013-01-13,16:30:00,,,,
547,2013-01-13,16:45:00,,,,
548,2013-01-13,17:00:00,,,,
549,2013-01-13,17:15:00,,,,
550,2013-01-13,17:30:00,,,,
551,2013-01-13,17:45:00,,,,
552,2013-01-13,18:00:00,,,,
553,2013-01-13,18:15:00,,,,
554,2013-01-13,18:30:00,,,,
555,2013-01-13,18:45:00,,,,
556,2013-01-13,19:00:00,,,,
557,2013-01-13,19:15:00,,,,
558,2013-01-13,19:30:00,,,,
559,2013-01-13,19:45:00,,,,
560,2013-01-13,20:00:00,,,,
561,2013-01-13,20:15:00,,,,
562,2013-01-13,20:30:00,,,,
563,2013-01-13,20:45:00,,,,
564,2013-01-13,21:00:00,,,,
565,2013-01-13,21:15:00,,,,
566,2013-01-13,21:30:00,,,,
567,2013-01-13,21:45:00,,,,
568,2013-01-13,22:00:00,,,,
569,2013-01-13,22:15:00,,,,
570,2013-01-13,22:30:00,,,,
571,2013-01-13,22:45:00,,,,
572,2013-01-13,23:00:00,,,,
573,2013-01-13,23:15:00,,,,
574,2013-01-13,23:30:00,,,,
575,2013-01-13,23:45:00,,,,
576,2013-01-14,00:00:00,,,,
577,2013-01-14,00:15:00,,,,
578,2013-01-14,00:30:00,,,,
579,2013-01-14,00:45:00,,,,
580,2013-01-14,01:00:00,,,,
581,2013-01-14,01:15:00,,,,
582,2013-01-14,01:30:00,,,,
583,2013-01-14,01:45:00,,,,
584,2013-01-14,02:00:00,,,,
585,2013-01-14,02:15:00,,,,
586,2013-01-14,02:30:00,,,,
587,2013-01-14,02:45:00,,,,
588,2013-01-14,03:00:00,,,,
589,2013-01-14,03:15:00,,,,
590,2013-01-14,03:30:00,,,,
591,2013-01-14,03:45:00,,,,
592,2013-01-14,04:00:00,,,,
593,2013-01-14,04:15:00,,,,
594,2013-01-14,04:30:00,,,,
595,2013-01-14,04:45:00,,,,
596,2013-01-14,05:00:00,,,,
597,2013-01-14,05:15:00,,,,
598,2013-01-14,05:30:00,,,,
599,2013-01-14,05:45:00,,,,
600,2013-01-14,06:00:00,,,,
601,2013-01-14,06:15:00,,,,
602,2013-01-14,06:30:00,,,,
603,2013-01-14,06:45:00,,,,
604,2013-01-14,07:00:00,,,,
605,2013-01-14,07:15:00,,,,
606,2013-01-14,07:30:00,,,,
607,2013-01-14,07:45:00,,,,
608,2013-01-14,08:00:00,,,,
609,2013-01-14,08:15:00,,,,
610,2013-01-14,08:30:00,,,,
611,2013-01-14,08:45:00,,,,
612,2013-01-14,09:00:00,,,,
613,2013-01-14,09:15:00,,,,
614,2013-01-14,09:30:00,,,,
615,2013-01-14,09:45:00,,,,
616,2013-01-14,10:00:00,,,,
617,2013-01-14,10:15:00,,,,
618,2013-01-14,10:30:00,,,,
619,2013-01-14,10:45:00,,,,
620,2013-01-14,11:00:00,,,,
621,2013-01-14,11:15:00,,,,
622,2013-01-14,11:30:00,,,,
623,2013-01-14,11:45:00,,,,
624,2013-01-14,12:00:00,,,,
625,2013-01-14,12:15:00,,,,
626,2013-01-14,12:30:00,,,,
627,2013-01-14,12:45:00,,,,
628,2013-01-14,13:00:00,,,,
629,2013-01-14,13:15:00,,,,
630,2013-01-14,13:30:00,,,,
631,2013-01-14,13:45:00,,,,
632,2013-01-14,14:00:00,,,,
633,2013-01-14,14:15:00,,,,
634,2013-01-14,14:30:00,,,,
635,2013-01-14,14:45:00,,,,
636,2013-01-14,15:00:00,,,,
637,2013-01-14,15:15:00,,,,
638,2013-01-14,15:30:00,,,,
639,2013-01-14,15:45:00,,,,
640,2013-01-14,16:00:00,,,,
641,2013-01-14,16:15:00,,,,
642,2013-01-14,16:30:00,,,,
643,2013-01-14,16:45:00,,,,
644,2013-01-14,17:00:00,,,,
645,2013-01-14,17:15:00,,,,
646,2013-01-14,17:30:00,,,,
647,2013-01-14,17:45:00,,,,
648,2013-01-14,18:00:00,,,,
649,2013-01-14,18:15:00,,,,
650,2013-01-14,18:30:00,,,,
651,2013-01-14,18:45:00,,,,
652,2013-01-14,19:00:00,,,,
653,2013-01-14,19:15:00,,,,
654,2013-01-14,19:30:00,,,,
655,2013-01-14,19:45:00,,,,
656,2013-01-14,20:00:00,,,,
657,2013-01-14,20:15:00,,,,
658,2013-01-14,20:30:00,,,,
659,2013-01-14,20:45:00,,,,
660,2013-01-14,21:00:00,,,,
661,2013-01-14,21:15:00,,,,
662,2013-01-14,21:30:00,,,,
663,2013-01-14,21:45:00,,,,
664,2013-01-14,22:00:00,,,,
665,2013-01-14,22:15:00,,,,
666,2013-01-14,22:30:00,,,,
667,2013-01-14,22:45:00,,,,
668,2013-01-14,23:00:00,,,,
669,2013-01-14,23:15:00,,,,
670,2013-01-14,23:30:00,,,,
671,2013-01-14,23:45:00,,,,
