Day,Time,Count
 Tuesday -  May 14 -  2019 - Total=1608,21:45,11.0
 Tuesday -  May 14 -  2019 - Total=1608,22:0,6.0
 Tuesday -  May 14 -  2019 - Total=1608,22:15,5.0
 Tuesday -  May 14 -  2019 - Total=1608,22:30,8.0
 Tuesday -  May 14 -  2019 - Total=1608,22:45,3.0
 Tuesday -  May 14 -  2019 - Total=1608,23:0,1.0
 Tuesday -  May 14 -  2019 - Total=1608,23:15,5.0
 Tuesday -  May 14 -  2019 - Total=1608,23:30,1.0
 Tuesday -  May 14 -  2019 - Total=1608,23:45,4.0
 Wednesday -  May 15 -  2019 - Total=1574,0:0,3.0
 Wednesday -  May 15 -  2019 - Total=1574,0:15,0.0
 Wednesday -  May 15 -  2019 - Total=1574,0:30,1.0
 Wednesday -  May 15 -  2019 - Total=1574,0:45,0.0
 Wednesday -  May 15 -  2019 - Total=1574,1:0,0.0
 Wednesday -  May 15 -  2019 - Total=1574,1:15,0.0
 Wednesday -  May 15 -  2019 - Total=1574,1:30,0.0
 Wednesday -  May 15 -  2019 - Total=1574,1:45,0.0
 Wednesday -  May 15 -  2019 - Total=1574,2:0,0.0
 Wednesday -  May 15 -  2019 - Total=1574,2:15,0.0
 Wednesday -  May 15 -  2019 - Total=1574,2:30,0.0
 Wednesday -  May 15 -  2019 - Total=1574,2:45,0.0
 Wednesday -  May 15 -  2019 - Total=1574,3:0,0.0
 Wednesday -  May 15 -  2019 - Total=1574,3:15,0.0
 Wednesday -  May 15 -  2019 - Total=1574,3:30,0.0
 Wednesday -  May 15 -  2019 - Total=1574,3:45,0.0
 Wednesday -  May 15 -  2019 - Total=1574,4:0,0.0
 Wednesday -  May 15 -  2019 - Total=1574,4:15,0.0
 Wednesday -  May 15 -  2019 - Total=1574,4:30,0.0
 Wednesday -  May 15 -  2019 - Total=1574,4:45,0.0
 Wednesday -  May 15 -  2019 - Total=1574,5:0,1.0
 Wednesday -  May 15 -  2019 - Total=1574,5:15,1.0
 Wednesday -  May 15 -  2019 - Total=1574,5:30,0.0
 Wednesday -  May 15 -  2019 - Total=1574,5:45,2.0
 Wednesday -  May 15 -  2019 - Total=1574,6:0,2.0
 Wednesday -  May 15 -  2019 - Total=1574,6:15,4.0
 Wednesday -  May 15 -  2019 - Total=1574,6:30,7.0
 Wednesday -  May 15 -  2019 - Total=1574,6:45,3.0
 Wednesday -  May 15 -  2019 - Total=1574,7:0,10.0
 Wednesday -  May 15 -  2019 - Total=1574,7:15,12.0
 Wednesday -  May 15 -  2019 - Total=1574,7:30,10.0
 Wednesday -  May 15 -  2019 - Total=1574,7:45,20.0
 Wednesday -  May 15 -  2019 - Total=1574,8:0,84.0
 Wednesday -  May 15 -  2019 - Total=1574,8:15,121.0
 Wednesday -  May 15 -  2019 - Total=1574,8:30,40.0
 Wednesday -  May 15 -  2019 - Total=1574,8:45,11.0
 Wednesday -  May 15 -  2019 - Total=1574,9:0,11.0
 Wednesday -  May 15 -  2019 - Total=1574,9:15,11.0
 Wednesday -  May 15 -  2019 - Total=1574,9:30,11.0
 Wednesday -  May 15 -  2019 - Total=1574,9:45,15.0
 Wednesday -  May 15 -  2019 - Total=1574,10:0,8.0
 Wednesday -  May 15 -  2019 - Total=1574,10:15,4.0
 Wednesday -  May 15 -  2019 - Total=1574,10:30,15.0
 Wednesday -  May 15 -  2019 - Total=1574,10:45,11.0
 Wednesday -  May 15 -  2019 - Total=1574,11:0,14.0
 Wednesday -  May 15 -  2019 - Total=1574,11:15,20.0
 Wednesday -  May 15 -  2019 - Total=1574,11:30,35.0
 Wednesday -  May 15 -  2019 - Total=1574,11:45,19.0
 Wednesday -  May 15 -  2019 - Total=1574,12:0,23.0
 Wednesday -  May 15 -  2019 - Total=1574,12:15,22.0
 Wednesday -  May 15 -  2019 - Total=1574,12:30,18.0
 Wednesday -  May 15 -  2019 - Total=1574,12:45,27.0
 Wednesday -  May 15 -  2019 - Total=1574,13:0,48.0
 Wednesday -  May 15 -  2019 - Total=1574,13:15,49.0
 Wednesday -  May 15 -  2019 - Total=1574,13:30,30.0
 Wednesday -  May 15 -  2019 - Total=1574,13:45,23.0
 Wednesday -  May 15 -  2019 - Total=1574,14:0,16.0
 Wednesday -  May 15 -  2019 - Total=1574,14:15,20.0
 Wednesday -  May 15 -  2019 - Total=1574,14:30,25.0
 Wednesday -  May 15 -  2019 - Total=1574,14:45,28.0
 Wednesday -  May 15 -  2019 - Total=1574,15:0,29.0
 Wednesday -  May 15 -  2019 - Total=1574,15:15,29.0
 Wednesday -  May 15 -  2019 - Total=1574,15:30,24.0
 Wednesday -  May 15 -  2019 - Total=1574,15:45,31.0
 Wednesday -  May 15 -  2019 - Total=1574,16:0,23.0
 Wednesday -  May 15 -  2019 - Total=1574,16:15,23.0
 Wednesday -  May 15 -  2019 - Total=1574,16:30,20.0
 Wednesday -  May 15 -  2019 - Total=1574,16:45,28.0
 Wednesday -  May 15 -  2019 - Total=1574,17:0,32.0
 Wednesday -  May 15 -  2019 - Total=1574,17:15,32.0
 Wednesday -  May 15 -  2019 - Total=1574,17:30,47.0
 Wednesday -  May 15 -  2019 - Total=1574,17:45,38.0
 Wednesday -  May 15 -  2019 - Total=1574,18:0,42.0
 Wednesday -  May 15 -  2019 - Total=1574,18:15,53.0
 Wednesday -  May 15 -  2019 - Total=1574,18:30,23.0
 Wednesday -  May 15 -  2019 - Total=1574,18:45,27.0
 Wednesday -  May 15 -  2019 - Total=1574,19:0,21.0
 Wednesday -  May 15 -  2019 - Total=1574,19:15,22.0
 Wednesday -  May 15 -  2019 - Total=1574,19:30,21.0
 Wednesday -  May 15 -  2019 - Total=1574,19:45,13.0
 Wednesday -  May 15 -  2019 - Total=1574,20:0,29.0
 Wednesday -  May 15 -  2019 - Total=1574,20:15,16.0
 Wednesday -  May 15 -  2019 - Total=1574,20:30,15.0
 Wednesday -  May 15 -  2019 - Total=1574,20:45,15.0
 Wednesday -  May 15 -  2019 - Total=1574,21:0,14.0
 Wednesday -  May 15 -  2019 - Total=1574,21:15,14.0
 Wednesday -  May 15 -  2019 - Total=1574,21:30,13.0
 Wednesday -  May 15 -  2019 - Total=1574,21:45,9.0
 Wednesday -  May 15 -  2019 - Total=1574,22:0,9.0
 Wednesday -  May 15 -  2019 - Total=1574,22:15,4.0
 Wednesday -  May 15 -  2019 - Total=1574,22:30,9.0
 Wednesday -  May 15 -  2019 - Total=1574,22:45,1.0
 Wednesday -  May 15 -  2019 - Total=1574,23:0,5.0
 Wednesday -  May 15 -  2019 - Total=1574,23:15,2.0
 Wednesday -  May 15 -  2019 - Total=1574,23:30,5.0
 Wednesday -  May 15 -  2019 - Total=1574,23:45,1.0
 Thursday -  May     16 -  2019 - Total=1607,0:0,1.0
 Thursday -  May     16 -  2019 - Total=1607,0:15,1.0
 Thursday -  May     16 -  2019 - Total=1607,0:30,1.0
 Thursday -  May     16 -  2019 - Total=1607,0:45,1.0
 Thursday -  May     16 -  2019 - Total=1607,1:0,0.0
 Thursday -  May     16 -  2019 - Total=1607,1:15,0.0
 Thursday -  May     16 -  2019 - Total=1607,1:30,0.0
 Thursday -  May     16 -  2019 - Total=1607,1:45,1.0
 Thursday -  May     16 -  2019 - Total=1607,2:0,0.0
 Thursday -  May     16 -  2019 - Total=1607,2:15,0.0
 Thursday -  May     16 -  2019 - Total=1607,2:30,0.0
 Thursday -  May     16 -  2019 - Total=1607,2:45,0.0
 Thursday -  May     16 -  2019 - Total=1607,3:0,0.0
 Thursday -  May     16 -  2019 - Total=1607,3:15,0.0
 Thursday -  May     16 -  2019 - Total=1607,3:30,0.0
 Thursday -  May     16 -  2019 - Total=1607,3:45,0.0
 Thursday -  May     16 -  2019 - Total=1607,4:0,0.0
 Thursday -  May     16 -  2019 - Total=1607,4:15,0.0
 Thursday -  May     16 -  2019 - Total=1607,4:30,0.0
 Thursday -  May     16 -  2019 - Total=1607,4:45,0.0
 Thursday -  May     16 -  2019 - Total=1607,5:0,2.0
 Thursday -  May     16 -  2019 - Total=1607,5:15,0.0
 Thursday -  May     16 -  2019 - Total=1607,5:30,3.0
 Thursday -  May     16 -  2019 - Total=1607,5:45,3.0
 Thursday -  May     16 -  2019 - Total=1607,6:0,2.0
 Thursday -  May     16 -  2019 - Total=1607,6:15,2.0
 Thursday -  May     16 -  2019 - Total=1607,6:30,5.0
 Thursday -  May     16 -  2019 - Total=1607,6:45,2.0
 Thursday -  May     16 -  2019 - Total=1607,7:0,7.0
 Thursday -  May     16 -  2019 - Total=1607,7:15,12.0
 Thursday -  May     16 -  2019 - Total=1607,7:30,10.0
 Thursday -  May     16 -  2019 - Total=1607,7:45,27.0
 Thursday -  May     16 -  2019 - Total=1607,8:0,103.0
 Thursday -  May     16 -  2019 - Total=1607,8:15,122.0
 Thursday -  May     16 -  2019 - Total=1607,8:30,17.0
 Thursday -  May     16 -  2019 - Total=1607,8:45,21.0
 Thursday -  May     16 -  2019 - Total=1607,9:0,14.0
 Thursday -  May     16 -  2019 - Total=1607,9:15,9.0
 Thursday -  May     16 -  2019 - Total=1607,9:30,13.0
 Thursday -  May     16 -  2019 - Total=1607,9:45,9.0
 Thursday -  May     16 -  2019 - Total=1607,10:0,14.0
 Thursday -  May     16 -  2019 - Total=1607,10:15,9.0
 Thursday -  May     16 -  2019 - Total=1607,10:30,11.0
 Thursday -  May     16 -  2019 - Total=1607,10:45,4.0
 Thursday -  May     16 -  2019 - Total=1607,11:0,15.0
 Thursday -  May     16 -  2019 - Total=1607,11:15,19.0
 Thursday -  May     16 -  2019 - Total=1607,11:30,24.0
 Thursday -  May     16 -  2019 - Total=1607,11:45,12.0
 Thursday -  May     16 -  2019 - Total=1607,12:0,21.0
 Thursday -  May     16 -  2019 - Total=1607,12:15,19.0
 Thursday -  May     16 -  2019 - Total=1607,12:30,9.0
 Thursday -  May     16 -  2019 - Total=1607,12:45,14.0
 Thursday -  May     16 -  2019 - Total=1607,13:0,12.0
 Thursday -  May     16 -  2019 - Total=1607,13:15,15.0
 Thursday -  May     16 -  2019 - Total=1607,13:30,20.0
 Thursday -  May     16 -  2019 - Total=1607,13:45,19.0
 Thursday -  May     16 -  2019 - Total=1607,14:0,23.0
 Thursday -  May     16 -  2019 - Total=1607,14:15,23.0
 Thursday -  May     16 -  2019 - Total=1607,14:30,29.0
 Thursday -  May     16 -  2019 - Total=1607,14:45,104.0
 Thursday -  May     16 -  2019 - Total=1607,15:0,42.0
 Thursday -  May     16 -  2019 - Total=1607,15:15,32.0
 Thursday -  May     16 -  2019 - Total=1607,15:30,33.0
 Thursday -  May     16 -  2019 - Total=1607,15:45,30.0
 Thursday -  May     16 -  2019 - Total=1607,16:0,25.0
 Thursday -  May     16 -  2019 - Total=1607,16:15,26.0
 Thursday -  May     16 -  2019 - Total=1607,16:30,25.0
 Thursday -  May     16 -  2019 - Total=1607,16:45,23.0
 Thursday -  May     16 -  2019 - Total=1607,17:0,42.0
 Thursday -  May     16 -  2019 - Total=1607,17:15,38.0
 Thursday -  May     16 -  2019 - Total=1607,17:30,43.0
