Day,Time,Count
 Tuesday -  May 7 -  2019 - Total=1557,21:45,12.0
 Tuesday -  May 7 -  2019 - Total=1557,22:0,6.0
 Tuesday -  May 7 -  2019 - Total=1557,22:15,2.0
 Tuesday -  May 7 -  2019 - Total=1557,22:30,8.0
 Tuesday -  May 7 -  2019 - Total=1557,22:45,6.0
 Tuesday -  May 7 -  2019 - Total=1557,23:0,2.0
 Tuesday -  May 7 -  2019 - Total=1557,23:15,1.0
 Tuesday -  May 7 -  2019 - Total=1557,23:30,1.0
 Tuesday -  May 7 -  2019 - Total=1557,23:45,2.0
 Wednesday -  May 8 -  2019 - Total=1602,0:0,2.0
 Wednesday -  May 8 -  2019 - Total=1602,0:15,0.0
 Wednesday -  May 8 -  2019 - Total=1602,0:30,0.0
 Wednesday -  May 8 -  2019 - Total=1602,0:45,1.0
 Wednesday -  May 8 -  2019 - Total=1602,1:0,0.0
 Wednesday -  May 8 -  2019 - Total=1602,1:15,0.0
 Wednesday -  May 8 -  2019 - Total=1602,1:30,0.0
 Wednesday -  May 8 -  2019 - Total=1602,1:45,0.0
 Wednesday -  May 8 -  2019 - Total=1602,2:0,1.0
 Wednesday -  May 8 -  2019 - Total=1602,2:15,0.0
 Wednesday -  May 8 -  2019 - Total=1602,2:30,0.0
 Wednesday -  May 8 -  2019 - Total=1602,2:45,1.0
 Wednesday -  May 8 -  2019 - Total=1602,3:0,0.0
 Wednesday -  May 8 -  2019 - Total=1602,3:15,0.0
 Wednesday -  May 8 -  2019 - Total=1602,3:30,0.0
 Wednesday -  May 8 -  2019 - Total=1602,3:45,0.0
 Wednesday -  May 8 -  2019 - Total=1602,4:0,0.0
 Wednesday -  May 8 -  2019 - Total=1602,4:15,0.0
 Wednesday -  May 8 -  2019 - Total=1602,4:30,1.0
 Wednesday -  May 8 -  2019 - Total=1602,4:45,0.0
 Wednesday -  May 8 -  2019 - Total=1602,5:0,1.0
 Wednesday -  May 8 -  2019 - Total=1602,5:15,1.0
 Wednesday -  May 8 -  2019 - Total=1602,5:30,1.0
 Wednesday -  May 8 -  2019 - Total=1602,5:45,5.0
 Wednesday -  May 8 -  2019 - Total=1602,6:0,1.0
 Wednesday -  May 8 -  2019 - Total=1602,6:15,4.0
 Wednesday -  May 8 -  2019 - Total=1602,6:30,2.0
 Wednesday -  May 8 -  2019 - Total=1602,6:45,4.0
 Wednesday -  May 8 -  2019 - Total=1602,7:0,13.0
 Wednesday -  May 8 -  2019 - Total=1602,7:15,9.0
 Wednesday -  May 8 -  2019 - Total=1602,7:30,9.0
 Wednesday -  May 8 -  2019 - Total=1602,7:45,24.0
 Wednesday -  May 8 -  2019 - Total=1602,8:0,31.0
 Wednesday -  May 8 -  2019 - Total=1602,8:15,67.0
 Wednesday -  May 8 -  2019 - Total=1602,8:30,46.0
 Wednesday -  May 8 -  2019 - Total=1602,8:45,17.0
 Wednesday -  May 8 -  2019 - Total=1602,9:0,37.0
 Wednesday -  May 8 -  2019 - Total=1602,9:15,17.0
 Wednesday -  May 8 -  2019 - Total=1602,9:30,17.0
 Wednesday -  May 8 -  2019 - Total=1602,9:45,15.0
 Wednesday -  May 8 -  2019 - Total=1602,10:0,18.0
 Wednesday -  May 8 -  2019 - Total=1602,10:15,21.0
 Wednesday -  May 8 -  2019 - Total=1602,10:30,17.0
 Wednesday -  May 8 -  2019 - Total=1602,10:45,19.0
 Wednesday -  May 8 -  2019 - Total=1602,11:0,19.0
 Wednesday -  May 8 -  2019 - Total=1602,11:15,16.0
 Wednesday -  May 8 -  2019 - Total=1602,11:30,9.0
 Wednesday -  May 8 -  2019 - Total=1602,11:45,16.0
 Wednesday -  May 8 -  2019 - Total=1602,12:0,26.0
 Wednesday -  May 8 -  2019 - Total=1602,12:15,15.0
 Wednesday -  May 8 -  2019 - Total=1602,12:30,13.0
 Wednesday -  May 8 -  2019 - Total=1602,12:45,20.0
 Wednesday -  May 8 -  2019 - Total=1602,13:0,17.0
 Wednesday -  May 8 -  2019 - Total=1602,13:15,25.0
 Wednesday -  May 8 -  2019 - Total=1602,13:30,21.0
 Wednesday -  May 8 -  2019 - Total=1602,13:45,33.0
 Wednesday -  May 8 -  2019 - Total=1602,14:0,19.0
 Wednesday -  May 8 -  2019 - Total=1602,14:15,13.0
 Wednesday -  May 8 -  2019 - Total=1602,14:30,29.0
 Wednesday -  May 8 -  2019 - Total=1602,14:45,62.0
 Wednesday -  May 8 -  2019 - Total=1602,15:0,31.0
 Wednesday -  May 8 -  2019 - Total=1602,15:15,46.0
 Wednesday -  May 8 -  2019 - Total=1602,15:30,26.0
 Wednesday -  May 8 -  2019 - Total=1602,15:45,31.0
 Wednesday -  May 8 -  2019 - Total=1602,16:0,30.0
 Wednesday -  May 8 -  2019 - Total=1602,16:15,41.0
 Wednesday -  May 8 -  2019 - Total=1602,16:30,29.0
 Wednesday -  May 8 -  2019 - Total=1602,16:45,42.0
 Wednesday -  May 8 -  2019 - Total=1602,17:0,58.0
 Wednesday -  May 8 -  2019 - Total=1602,17:15,47.0
 Wednesday -  May 8 -  2019 - Total=1602,17:30,39.0
 Wednesday -  May 8 -  2019 - Total=1602,17:45,38.0
 Wednesday -  May 8 -  2019 - Total=1602,18:0,49.0
 Wednesday -  May 8 -  2019 - Total=1602,18:15,42.0
 Wednesday -  May 8 -  2019 - Total=1602,18:30,40.0
 Wednesday -  May 8 -  2019 - Total=1602,18:45,26.0
 Wednesday -  May 8 -  2019 - Total=1602,19:0,30.0
 Wednesday -  May 8 -  2019 - Total=1602,19:15,32.0
 Wednesday -  May 8 -  2019 - Total=1602,19:30,25.0
 Wednesday -  May 8 -  2019 - Total=1602,19:45,25.0
 Wednesday -  May 8 -  2019 - Total=1602,20:0,21.0
 Wednesday -  May 8 -  2019 - Total=1602,20:15,22.0
