Day,Time,Count
 Wednesday -  May    15 -  2019=21331,0:45,20.0
 Wednesday -  May    15 -  2019=21331,1:0,17.0
 Wednesday -  May    15 -  2019=21331,1:15,23.0
 Wednesday -  May    15 -  2019=21331,1:30,22.0
 Wednesday -  May    15 -  2019=21331,1:45,21.0
 Wednesday -  May    15 -  2019=21331,2:0,17.0
 Wednesday -  May    15 -  2019=21331,2:15,31.0
 Wednesday -  May    15 -  2019=21331,2:30,38.0
 Wednesday -  May    15 -  2019=21331,2:45,23.0
 Wednesday -  May    15 -  2019=21331,3:0,31.0
 Wednesday -  May    15 -  2019=21331,3:15,47.0
 Wednesday -  May    15 -  2019=21331,3:30,80.0
 Wednesday -  May    15 -  2019=21331,3:45,105.0
 Wednesday -  May    15 -  2019=21331,4:0,109.0
 Wednesday -  May    15 -  2019=21331,4:15,160.0
 Wednesday -  May    15 -  2019=21331,4:30,190.0
 Wednesday -  May    15 -  2019=21331,4:45,255.0
 Wednesday -  May    15 -  2019=21331,5:0,232.0
 Wednesday -  May    15 -  2019=21331,5:15,278.0
 Wednesday -  May    15 -  2019=21331,5:30,279.0
 Wednesday -  May    15 -  2019=21331,5:45,341.0
 Wednesday -  May    15 -  2019=21331,6:0,268.0
 Wednesday -  May    15 -  2019=21331,6:15,296.0
 Wednesday -  May    15 -  2019=21331,6:30,325.0
 Wednesday -  May    15 -  2019=21331,6:45,375.0
 Wednesday -  May    15 -  2019=21331,7:0,382.0
 Wednesday -  May    15 -  2019=21331,7:15,397.0
 Wednesday -  May    15 -  2019=21331,7:30,487.0
 Wednesday -  May    15 -  2019=21331,7:45,444.0
 Wednesday -  May    15 -  2019=21331,8:0,400.0
 Wednesday -  May    15 -  2019=21331,8:15,442.0
 Wednesday -  May    15 -  2019=21331,8:30,409.0
 Wednesday -  May    15 -  2019=21331,8:45,435.0
 Wednesday -  May    15 -  2019=21331,9:0,383.0
 Wednesday -  May    15 -  2019=21331,9:15,407.0
 Wednesday -  May    15 -  2019=21331,9:30,398.0
 Wednesday -  May    15 -  2019=21331,9:45,368.0
