Day,Time,Count
 Tuesday -  May 14 -  2019 - Total=1589,21:45,5.0
 Tuesday -  May 14 -  2019 - Total=1589,22:0,5.0
 Tuesday -  May 14 -  2019 - Total=1589,22:15,1.0
 Tuesday -  May 14 -  2019 - Total=1589,22:30,1.0
 Tuesday -  May 14 -  2019 - Total=1589,22:45,2.0
 Tuesday -  May 14 -  2019 - Total=1589,23:0,4.0
 Tuesday -  May 14 -  2019 - Total=1589,23:15,1.0
 Tuesday -  May 14 -  2019 - Total=1589,23:30,1.0
 Tuesday -  May 14 -  2019 - Total=1589,23:45,0.0
 Wednesday -        May 15 -  2019 - Total=1506,0:0,1.0
 Wednesday -        May 15 -  2019 - Total=1506,0:15,0.0
 Wednesday -        May 15 -  2019 - Total=1506,0:30,0.0
 Wednesday -        May 15 -  2019 - Total=1506,0:45,0.0
 Wednesday -        May 15 -  2019 - Total=1506,1:0,0.0
 Wednesday -        May 15 -  2019 - Total=1506,1:15,0.0
 Wednesday -        May 15 -  2019 - Total=1506,1:30,0.0
 Wednesday -        May 15 -  2019 - Total=1506,1:45,0.0
 Wednesday -        May 15 -  2019 - Total=1506,2:0,0.0
 Wednesday -        May 15 -  2019 - Total=1506,2:15,0.0
 Wednesday -        May 15 -  2019 - Total=1506,2:30,0.0
 Wednesday -        May 15 -  2019 - Total=1506,2:45,0.0
 Wednesday -        May 15 -  2019 - Total=1506,3:0,0.0
 Wednesday -        May 15 -  2019 - Total=1506,3:15,0.0
 Wednesday -        May 15 -  2019 - Total=1506,3:30,1.0
 Wednesday -        May 15 -  2019 - Total=1506,3:45,1.0
 Wednesday -        May 15 -  2019 - Total=1506,4:0,0.0
 Wednesday -        May 15 -  2019 - Total=1506,4:15,0.0
 Wednesday -        May 15 -  2019 - Total=1506,4:30,0.0
 Wednesday -        May 15 -  2019 - Total=1506,4:45,4.0
 Wednesday -        May 15 -  2019 - Total=1506,5:0,3.0
 Wednesday -        May 15 -  2019 - Total=1506,5:15,2.0
 Wednesday -        May 15 -  2019 - Total=1506,5:30,3.0
 Wednesday -        May 15 -  2019 - Total=1506,5:45,9.0
 Wednesday -        May 15 -  2019 - Total=1506,6:0,4.0
 Wednesday -        May 15 -  2019 - Total=1506,6:15,9.0
 Wednesday -        May 15 -  2019 - Total=1506,6:30,11.0
 Wednesday -        May 15 -  2019 - Total=1506,6:45,16.0
 Wednesday -        May 15 -  2019 - Total=1506,7:0,16.0
 Wednesday -        May 15 -  2019 - Total=1506,7:15,34.0
 Wednesday -        May 15 -  2019 - Total=1506,7:30,60.0
 Wednesday -        May 15 -  2019 - Total=1506,7:45,49.0
 Wednesday -        May 15 -  2019 - Total=1506,8:0,74.0
 Wednesday -        May 15 -  2019 - Total=1506,8:15,97.0
 Wednesday -        May 15 -  2019 - Total=1506,8:30,44.0
 Wednesday -        May 15 -  2019 - Total=1506,8:45,41.0
 Wednesday -        May 15 -  2019 - Total=1506,9:0,21.0
 Wednesday -        May 15 -  2019 - Total=1506,9:15,25.0
 Wednesday -        May 15 -  2019 - Total=1506,9:30,22.0
 Wednesday -        May 15 -  2019 - Total=1506,9:45,23.0
 Wednesday -        May 15 -  2019 - Total=1506,10:0,12.0
 Wednesday -        May 15 -  2019 - Total=1506,10:15,17.0
 Wednesday -        May 15 -  2019 - Total=1506,10:30,19.0
 Wednesday -        May 15 -  2019 - Total=1506,10:45,12.0
 Wednesday -        May 15 -  2019 - Total=1506,11:0,15.0
 Wednesday -        May 15 -  2019 - Total=1506,11:15,17.0
 Wednesday -        May 15 -  2019 - Total=1506,11:30,26.0
 Wednesday -        May 15 -  2019 - Total=1506,11:45,22.0
 Wednesday -        May 15 -  2019 - Total=1506,12:0,17.0
 Wednesday -        May 15 -  2019 - Total=1506,12:15,11.0
 Wednesday -        May 15 -  2019 - Total=1506,12:30,18.0
 Wednesday -        May 15 -  2019 - Total=1506,12:45,34.0
 Wednesday -        May 15 -  2019 - Total=1506,13:0,38.0
 Wednesday -        May 15 -  2019 - Total=1506,13:15,30.0
 Wednesday -        May 15 -  2019 - Total=1506,13:30,16.0
 Wednesday -        May 15 -  2019 - Total=1506,13:45,25.0
 Wednesday -        May 15 -  2019 - Total=1506,14:0,16.0
 Wednesday -        May 15 -  2019 - Total=1506,14:15,18.0
 Wednesday -        May 15 -  2019 - Total=1506,14:30,19.0
 Wednesday -        May 15 -  2019 - Total=1506,14:45,13.0
 Wednesday -        May 15 -  2019 - Total=1506,15:0,18.0
 Wednesday -        May 15 -  2019 - Total=1506,15:15,15.0
 Wednesday -        May 15 -  2019 - Total=1506,15:30,21.0
 Wednesday -        May 15 -  2019 - Total=1506,15:45,19.0
 Wednesday -        May 15 -  2019 - Total=1506,16:0,14.0
 Wednesday -        May 15 -  2019 - Total=1506,16:15,23.0
 Wednesday -        May 15 -  2019 - Total=1506,16:30,26.0
 Wednesday -        May 15 -  2019 - Total=1506,16:45,40.0
 Wednesday -        May 15 -  2019 - Total=1506,17:0,31.0
 Wednesday -        May 15 -  2019 - Total=1506,17:15,43.0
