Day,Time,Count
 Wednesday -  May 8 -  2019=6640,0:45,1.0
 Wednesday -  May 8 -  2019=6640,1:0,1.0
 Wednesday -  May 8 -  2019=6640,1:15,4.0
 Wednesday -  May 8 -  2019=6640,1:30,0.0
 Wednesday -  May 8 -  2019=6640,1:45,0.0
 Wednesday -  May 8 -  2019=6640,2:0,3.0
 Wednesday -  May 8 -  2019=6640,2:15,1.0
 Wednesday -  May 8 -  2019=6640,2:30,4.0
 Wednesday -  May 8 -  2019=6640,2:45,4.0
 Wednesday -  May 8 -  2019=6640,3:0,2.0
 Wednesday -  May 8 -  2019=6640,3:15,2.0
 Wednesday -  May 8 -  2019=6640,3:30,4.0
 Wednesday -  May 8 -  2019=6640,3:45,2.0
 Wednesday -  May 8 -  2019=6640,4:0,6.0
 Wednesday -  May 8 -  2019=6640,4:15,3.0
 Wednesday -  May 8 -  2019=6640,4:30,9.0
 Wednesday -  May 8 -  2019=6640,4:45,13.0
 Wednesday -  May 8 -  2019=6640,5:0,21.0
 Wednesday -  May 8 -  2019=6640,5:15,23.0
 Wednesday -  May 8 -  2019=6640,5:30,34.0
 Wednesday -  May 8 -  2019=6640,5:45,33.0
 Wednesday -  May 8 -  2019=6640,6:0,44.0
 Wednesday -  May 8 -  2019=6640,6:15,53.0
 Wednesday -  May 8 -  2019=6640,6:30,89.0
 Wednesday -  May 8 -  2019=6640,6:45,100.0
 Wednesday -  May 8 -  2019=6640,7:0,121.0
 Wednesday -  May 8 -  2019=6640,7:15,145.0
 Wednesday -  May 8 -  2019=6640,7:30,165.0
 Wednesday -  May 8 -  2019=6640,7:45,150.0
 Wednesday -  May 8 -  2019=6640,8:0,171.0
 Wednesday -  May 8 -  2019=6640,8:15,213.0
 Wednesday -  May 8 -  2019=6640,8:30,238.0
 Wednesday -  May 8 -  2019=6640,8:45,195.0
 Wednesday -  May 8 -  2019=6640,9:0,214.0
 Wednesday -  May 8 -  2019=6640,9:15,158.0
 Wednesday -  May 8 -  2019=6640,9:30,165.0
 Wednesday -  May 8 -  2019=6640,9:45,127.0
 Wednesday -  May 8 -  2019=6640,10:0,114.0
 Wednesday -  May 8 -  2019=6640,10:15,101.0
 Wednesday -  May 8 -  2019=6640,10:30,119.0
 Wednesday -  May 8 -  2019=6640,10:45,91.0
 Wednesday -  May 8 -  2019=6640,11:0,94.0
 Wednesday -  May 8 -  2019=6640,11:15,140.0
 Wednesday -  May 8 -  2019=6640,11:30,113.0
 Wednesday -  May 8 -  2019=6640,11:45,96.0
 Wednesday -  May 8 -  2019=6640,12:0,114.0
 Wednesday -  May 8 -  2019=6640,12:15,60.0
 Wednesday -  May 8 -  2019=6640,12:30,90.0
 Wednesday -  May 8 -  2019=6640,12:45,107.0
 Wednesday -  May 8 -  2019=6640,13:0,64.0
 Wednesday -  May 8 -  2019=6640,13:15,113.0
 Wednesday -  May 8 -  2019=6640,13:30,85.0
 Wednesday -  May 8 -  2019=6640,13:45,79.0
 Wednesday -  May 8 -  2019=6640,14:0,87.0
 Wednesday -  May 8 -  2019=6640,14:15,86.0
 Wednesday -  May 8 -  2019=6640,14:30,61.0
 Wednesday -  May 8 -  2019=6640,14:45,73.0
 Wednesday -  May 8 -  2019=6640,15:0,98.0
 Wednesday -  May 8 -  2019=6640,15:15,110.0
 Wednesday -  May 8 -  2019=6640,15:30,95.0
 Wednesday -  May 8 -  2019=6640,15:45,67.0
 Wednesday -  May 8 -  2019=6640,16:0,76.0
 Wednesday -  May 8 -  2019=6640,16:15,69.0
 Wednesday -  May 8 -  2019=6640,16:30,81.0
 Wednesday -  May 8 -  2019=6640,16:45,70.0
 Wednesday -  May 8 -  2019=6640,17:0,96.0
 Wednesday -  May 8 -  2019=6640,17:15,92.0
 Wednesday -  May 8 -  2019=6640,17:30,94.0
 Wednesday -  May 8 -  2019=6640,17:45,83.0
 Wednesday -  May 8 -  2019=6640,18:0,92.0
 Wednesday -  May 8 -  2019=6640,18:15,76.0
 Wednesday -  May 8 -  2019=6640,18:30,63.0
 Wednesday -  May 8 -  2019=6640,18:45,65.0
 Wednesday -  May 8 -  2019=6640,19:0,72.0
 Wednesday -  May 8 -  2019=6640,19:15,62.0
 Wednesday -  May 8 -  2019=6640,19:30,71.0
 Wednesday -  May 8 -  2019=6640,19:45,59.0
 Wednesday -  May 8 -  2019=6640,20:0,70.0
 Wednesday -  May 8 -  2019=6640,20:15,72.0
 Wednesday -  May 8 -  2019=6640,20:30,62.0
 Wednesday -  May 8 -  2019=6640,20:45,68.0
 Wednesday -  May 8 -  2019=6640,21:0,67.0
 Wednesday -  May 8 -  2019=6640,21:15,55.0
