Day,Time,Count
 Wednesday -  May 22 -    2019 - Total=7150,12:30,73.0
 Wednesday -  May 22 -    2019 - Total=7150,12:45,77.0
 Wednesday -  May 22 -    2019 - Total=7150,13:0,78.0
 Wednesday -  May 22 -    2019 - Total=7150,13:15,110.0
 Wednesday -  May 22 -    2019 - Total=7150,13:30,77.0
 Wednesday -  May 22 -    2019 - Total=7150,13:45,129.0
 Wednesday -  May 22 -    2019 - Total=7150,14:0,190.0
 Wednesday -  May 22 -    2019 - Total=7150,14:15,215.0
 Wednesday -  May 22 -    2019 - Total=7150,14:30,221.0
 Wednesday -  May 22 -    2019 - Total=7150,14:45,195.0
 Wednesday -  May 22 -    2019 - Total=7150,15:0,183.0
 Wednesday -  May 22 -    2019 - Total=7150,15:15,109.0
 Wednesday -  May 22 -    2019 - Total=7150,15:30,110.0
 Wednesday -  May 22 -    2019 - Total=7150,15:45,102.0
 Wednesday -  May 22 -    2019 - Total=7150,16:0,97.0
 Wednesday -  May 22 -    2019 - Total=7150,16:15,111.0
 Wednesday -  May 22 -    2019 - Total=7150,16:30,95.0
 Wednesday -  May 22 -    2019 - Total=7150,16:45,141.0
 Wednesday -  May 22 -    2019 - Total=7150,17:0,157.0
 Wednesday -  May 22 -    2019 - Total=7150,17:15,130.0
 Wednesday -  May 22 -    2019 - Total=7150,17:30,130.0
 Wednesday -  May 22 -    2019 - Total=7150,17:45,186.0
 Wednesday -  May 22 -    2019 - Total=7150,18:0,187.0
 Wednesday -  May 22 -    2019 - Total=7150,18:15,195.0
 Wednesday -  May 22 -    2019 - Total=7150,18:30,208.0
 Wednesday -  May 22 -    2019 - Total=7150,18:45,234.0
 Wednesday -  May 22 -    2019 - Total=7150,19:0,239.0
 Wednesday -  May 22 -    2019 - Total=7150,19:15,178.0
 Wednesday -  May 22 -    2019 - Total=7150,19:30,205.0
 Wednesday -  May 22 -    2019 - Total=7150,19:45,149.0
 Wednesday -  May 22 -    2019 - Total=7150,20:0,93.0
 Wednesday -  May 22 -    2019 - Total=7150,20:15,83.0
 Wednesday -  May 22 -    2019 - Total=7150,20:30,78.0
 Wednesday -  May 22 -    2019 - Total=7150,20:45,70.0
 Wednesday -  May 22 -    2019 - Total=7150,21:0,52.0
 Wednesday -  May 22 -    2019 - Total=7150,21:15,52.0
 Wednesday -  May 22 -    2019 - Total=7150,21:30,54.0
 Wednesday -  May 22 -    2019 - Total=7150,21:45,45.0
 Wednesday -  May 22 -    2019 - Total=7150,22:0,53.0
 Wednesday -  May 22 -    2019 - Total=7150,22:15,38.0
 Wednesday -  May 22 -    2019 - Total=7150,22:30,35.0
 Wednesday -  May 22 -    2019 - Total=7150,22:45,24.0
 Wednesday -  May 22 -    2019 - Total=7150,23:0,22.0
 Wednesday -  May 22 -    2019 - Total=7150,23:15,21.0
 Wednesday -  May 22 -    2019 - Total=7150,23:30,14.0
 Wednesday -  May 22 -    2019 - Total=7150,23:45,13.0
 Thursday -  May 23 -  2019 - Total=8070,0:0,12.0
 Thursday -  May 23 -  2019 - Total=8070,0:15,13.0
 Thursday -  May 23 -  2019 - Total=8070,0:30,3.0
 Thursday -  May 23 -  2019 - Total=8070,0:45,11.0
 Thursday -  May 23 -  2019 - Total=8070,1:0,4.0
 Thursday -  May 23 -  2019 - Total=8070,1:15,6.0
 Thursday -  May 23 -  2019 - Total=8070,1:30,3.0
 Thursday -  May 23 -  2019 - Total=8070,1:45,5.0
 Thursday -  May 23 -  2019 - Total=8070,2:0,1.0
 Thursday -  May 23 -  2019 - Total=8070,2:15,3.0
 Thursday -  May 23 -  2019 - Total=8070,2:30,2.0
 Thursday -  May 23 -  2019 - Total=8070,2:45,3.0
 Thursday -  May 23 -  2019 - Total=8070,3:0,3.0
 Thursday -  May 23 -  2019 - Total=8070,3:15,2.0
 Thursday -  May 23 -  2019 - Total=8070,3:30,3.0
 Thursday -  May 23 -  2019 - Total=8070,3:45,2.0
 Thursday -  May 23 -  2019 - Total=8070,4:0,1.0
 Thursday -  May 23 -  2019 - Total=8070,4:15,2.0
 Thursday -  May 23 -  2019 - Total=8070,4:30,1.0
 Thursday -  May 23 -  2019 - Total=8070,4:45,8.0
 Thursday -  May 23 -  2019 - Total=8070,5:0,4.0
 Thursday -  May 23 -  2019 - Total=8070,5:15,16.0
 Thursday -  May 23 -  2019 - Total=8070,5:30,6.0
 Thursday -  May 23 -  2019 - Total=8070,5:45,15.0
 Thursday -  May 23 -  2019 - Total=8070,6:0,23.0
 Thursday -  May 23 -  2019 - Total=8070,6:15,18.0
 Thursday -  May 23 -  2019 - Total=8070,6:30,36.0
 Thursday -  May 23 -  2019 - Total=8070,6:45,46.0
 Thursday -  May 23 -  2019 - Total=8070,7:0,49.0
 Thursday -  May 23 -  2019 - Total=8070,7:15,60.0
 Thursday -  May 23 -  2019 - Total=8070,7:30,114.0
 Thursday -  May 23 -  2019 - Total=8070,7:45,175.0
 Thursday -  May 23 -  2019 - Total=8070,8:0,66.0
 Thursday -  May 23 -  2019 - Total=8070,8:15,104.0
 Thursday -  May 23 -  2019 - Total=8070,8:30,103.0
 Thursday -  May 23 -  2019 - Total=8070,8:45,83.0
 Thursday -  May 23 -  2019 - Total=8070,9:0,59.0
 Thursday -  May 23 -  2019 - Total=8070,9:15,68.0
 Thursday -  May 23 -  2019 - Total=8070,9:30,68.0
 Thursday -  May 23 -  2019 - Total=8070,9:45,51.0
 Thursday -  May 23 -  2019 - Total=8070,10:0,48.0
 Thursday -  May 23 -  2019 - Total=8070,10:15,45.0
 Thursday -  May 23 -  2019 - Total=8070,10:30,62.0
 Thursday -  May 23 -  2019 - Total=8070,10:45,66.0
 Thursday -  May 23 -  2019 - Total=8070,11:0,61.0
 Thursday -  May 23 -  2019 - Total=8070,11:15,59.0
 Thursday -  May 23 -  2019 - Total=8070,11:30,83.0
 Thursday -  May 23 -  2019 - Total=8070,11:45,81.0
 Thursday -  May 23 -  2019 - Total=8070,12:0,73.0
 Thursday -  May 23 -  2019 - Total=8070,12:15,65.0
 Thursday -  May 23 -  2019 - Total=8070,12:30,77.0
 Thursday -  May 23 -  2019 - Total=8070,12:45,106.0
 Thursday -  May 23 -  2019 - Total=8070,13:0,98.0
 Thursday -  May 23 -  2019 - Total=8070,13:15,138.0
 Thursday -  May 23 -  2019 - Total=8070,13:30,172.0
 Thursday -  May 23 -  2019 - Total=8070,13:45,183.0
 Thursday -  May 23 -  2019 - Total=8070,14:0,217.0
 Thursday -  May 23 -  2019 - Total=8070,14:15,246.0
 Thursday -  May 23 -  2019 - Total=8070,14:30,162.0
 Thursday -  May 23 -  2019 - Total=8070,14:45,106.0
 Thursday -  May 23 -  2019 - Total=8070,15:0,121.0
 Thursday -  May 23 -  2019 - Total=8070,15:15,100.0
 Thursday -  May 23 -  2019 - Total=8070,15:30,87.0
 Thursday -  May 23 -  2019 - Total=8070,15:45,90.0
 Thursday -  May 23 -  2019 - Total=8070,16:0,104.0
 Thursday -  May 23 -  2019 - Total=8070,16:15,106.0
 Thursday -  May 23 -  2019 - Total=8070,16:30,90.0
 Thursday -  May 23 -  2019 - Total=8070,16:45,85.0
 Thursday -  May 23 -  2019 - Total=8070,17:0,114.0
 Thursday -  May 23 -  2019 - Total=8070,17:15,118.0
 Thursday -  May 23 -  2019 - Total=8070,17:30,125.0
 Thursday -  May 23 -  2019 - Total=8070,17:45,177.0
 Thursday -  May 23 -  2019 - Total=8070,18:0,182.0
 Thursday -  May 23 -  2019 - Total=8070,18:15,203.0
 Thursday -  May 23 -  2019 - Total=8070,18:30,209.0
 Thursday -  May 23 -  2019 - Total=8070,18:45,218.0
 Thursday -  May 23 -  2019 - Total=8070,19:0,269.0
 Thursday -  May 23 -  2019 - Total=8070,19:15,274.0
 Thursday -  May 23 -  2019 - Total=8070,19:30,253.0
 Thursday -  May 23 -  2019 - Total=8070,19:45,205.0
 Thursday -  May 23 -  2019 - Total=8070,20:0,187.0
 Thursday -  May 23 -  2019 - Total=8070,20:15,142.0
 Thursday -  May 23 -  2019 - Total=8070,20:30,77.0
 Thursday -  May 23 -  2019 - Total=8070,20:45,58.0
 Thursday -  May 23 -  2019 - Total=8070,21:0,52.0
 Thursday -  May 23 -  2019 - Total=8070,21:15,134.0
 Thursday -  May 23 -  2019 - Total=8070,21:30,121.0
 Thursday -  May 23 -  2019 - Total=8070,21:45,154.0
 Thursday -  May 23 -  2019 - Total=8070,22:0,175.0
 Thursday -  May 23 -  2019 - Total=8070,22:15,133.0
 Thursday -  May 23 -  2019 - Total=8070,22:30,132.0
 Thursday -  May 23 -  2019 - Total=8070,22:45,81.0
 Thursday -  May 23 -  2019 - Total=8070,23:0,37.0
 Thursday -  May 23 -  2019 - Total=8070,23:15,20.0
 Thursday -  May 23 -  2019 - Total=8070,23:30,20.0
 Thursday -  May 23 -  2019 - Total=8070,23:45,17.0
