,Time,NB,SB,EB,WB,Date
120,06:00:00,12,46,0,0,2019-06-05
121,06:15:00,17,61,0,0,2019-06-05
122,06:30:00,19,57,0,0,2019-06-05
123,06:45:00,37,92,0,0,2019-06-05
124,07:00:00,71,103,0,0,2019-06-05
125,07:15:00,96,140,0,0,2019-06-05
126,07:30:00,64,121,0,0,2019-06-05
127,07:45:00,142,177,0,0,2019-06-05
128,08:00:00,216,288,0,0,2019-06-05
129,08:15:00,146,211,0,0,2019-06-05
130,08:30:00,132,185,0,0,2019-06-05
131,08:45:00,157,202,0,0,2019-06-05
132,09:00:00,70,181,0,0,2019-06-05
133,09:15:00,53,125,0,0,2019-06-05
134,09:30:00,53,106,0,0,2019-06-05
135,09:45:00,63,95,0,0,2019-06-05
136,10:00:00,56,104,0,0,2019-06-05
137,10:15:00,57,79,0,0,2019-06-05
138,10:30:00,45,74,0,0,2019-06-05
139,10:45:00,68,78,0,0,2019-06-05
140,11:00:00,62,63,0,0,2019-06-05
141,11:15:00,66,73,0,0,2019-06-05
142,11:30:00,67,69,0,0,2019-06-05
143,11:45:00,63,71,0,0,2019-06-05
144,12:00:00,73,63,0,0,2019-06-05
145,12:15:00,74,72,0,0,2019-06-05
146,12:30:00,86,77,0,0,2019-06-05
147,12:45:00,97,56,0,0,2019-06-05
148,13:00:00,98,81,0,0,2019-06-05
149,13:15:00,159,65,0,0,2019-06-05
150,13:30:00,166,174,0,0,2019-06-05
151,13:45:00,125,91,0,0,2019-06-05
152,14:00:00,135,82,0,0,2019-06-05
153,14:15:00,149,52,0,0,2019-06-05
154,14:30:00,187,55,0,0,2019-06-05
155,14:45:00,233,63,0,0,2019-06-05
156,15:00:00,289,89,0,0,2019-06-05
157,15:15:00,252,102,0,0,2019-06-05
158,15:30:00,213,92,0,0,2019-06-05
159,15:45:00,221,87,0,0,2019-06-05
160,16:00:00,249,94,0,0,2019-06-05
161,16:15:00,265,80,0,0,2019-06-05
162,16:30:00,287,94,0,0,2019-06-05
163,16:45:00,253,106,0,0,2019-06-05
164,17:00:00,223,78,0,0,2019-06-05
165,17:15:00,259,107,0,0,2019-06-05
166,17:30:00,267,119,0,0,2019-06-05
167,17:45:00,258,102,0,0,2019-06-05
168,18:00:00,252,89,0,0,2019-06-05
169,18:15:00,234,78,0,0,2019-06-05
170,18:30:00,199,70,0,0,2019-06-05
171,18:45:00,177,71,0,0,2019-06-05
172,19:00:00,207,84,0,0,2019-06-05
173,19:15:00,159,71,0,0,2019-06-05
174,19:30:00,101,48,0,0,2019-06-05
175,19:45:00,105,48,0,0,2019-06-05
176,20:00:00,79,57,0,0,2019-06-05
177,20:15:00,58,51,0,0,2019-06-05
178,20:30:00,71,46,0,0,2019-06-05
179,20:45:00,64,52,0,0,2019-06-05
180,21:00:00,95,45,0,0,2019-06-05
181,21:15:00,58,34,0,0,2019-06-05
182,21:30:00,48,36,0,0,2019-06-05
183,21:45:00,51,25,0,0,2019-06-05
184,22:00:00,43,19,0,0,2019-06-05
185,22:15:00,33,13,0,0,2019-06-05
186,22:30:00,27,18,0,0,2019-06-05
187,22:45:00,27,16,0,0,2019-06-05
188,23:00:00,16,11,0,0,2019-06-05
189,23:15:00,12,12,0,0,2019-06-05
190,23:30:00,11,6,0,0,2019-06-05
191,23:45:00,7,5,0,0,2019-06-05
192,00:00:00,16,8,0,0,2019-06-06
193,00:15:00,9,10,0,0,2019-06-06
194,00:30:00,6,5,0,0,2019-06-06
195,00:45:00,3,2,0,0,2019-06-06
196,01:00:00,10,1,0,0,2019-06-06
197,01:15:00,3,1,0,0,2019-06-06
198,01:30:00,0,4,0,0,2019-06-06
199,01:45:00,1,2,0,0,2019-06-06
200,02:00:00,2,1,0,0,2019-06-06
201,02:15:00,2,4,0,0,2019-06-06
202,02:30:00,5,1,0,0,2019-06-06
203,02:45:00,1,3,0,0,2019-06-06
204,03:00:00,1,0,0,0,2019-06-06
205,03:15:00,1,0,0,0,2019-06-06
206,03:30:00,2,1,0,0,2019-06-06
207,03:45:00,3,4,0,0,2019-06-06
