Day,Time,Count
 Wednesday -  May 15 -  2019=15604,0:45,21.0
 Wednesday -  May 15 -  2019=15604,1:0,18.0
 Wednesday -  May 15 -  2019=15604,1:15,12.0
 Wednesday -  May 15 -  2019=15604,1:30,7.0
 Wednesday -  May 15 -  2019=15604,1:45,8.0
 Wednesday -  May 15 -  2019=15604,2:0,8.0
 Wednesday -  May 15 -  2019=15604,2:15,9.0
 Wednesday -  May 15 -  2019=15604,2:30,10.0
 Wednesday -  May 15 -  2019=15604,2:45,4.0
 Wednesday -  May 15 -  2019=15604,3:0,7.0
 Wednesday -  May 15 -  2019=15604,3:15,12.0
 Wednesday -  May 15 -  2019=15604,3:30,15.0
 Wednesday -  May 15 -  2019=15604,3:45,17.0
 Wednesday -  May 15 -  2019=15604,4:0,9.0
 Wednesday -  May 15 -  2019=15604,4:15,32.0
 Wednesday -  May 15 -  2019=15604,4:30,34.0
 Wednesday -  May 15 -  2019=15604,4:45,37.0
 Wednesday -  May 15 -  2019=15604,5:0,31.0
 Wednesday -  May 15 -  2019=15604,5:15,52.0
 Wednesday -  May 15 -  2019=15604,5:30,89.0
 Wednesday -  May 15 -  2019=15604,5:45,91.0
 Wednesday -  May 15 -  2019=15604,6:0,109.0
 Wednesday -  May 15 -  2019=15604,6:15,177.0
 Wednesday -  May 15 -  2019=15604,6:30,231.0
 Wednesday -  May 15 -  2019=15604,6:45,250.0
 Wednesday -  May 15 -  2019=15604,7:0,324.0
 Wednesday -  May 15 -  2019=15604,7:15,337.0
 Wednesday -  May 15 -  2019=15604,7:30,429.0
 Wednesday -  May 15 -  2019=15604,7:45,337.0
 Wednesday -  May 15 -  2019=15604,8:0,377.0
 Wednesday -  May 15 -  2019=15604,8:15,480.0
 Wednesday -  May 15 -  2019=15604,8:30,345.0
 Wednesday -  May 15 -  2019=15604,8:45,461.0
 Wednesday -  May 15 -  2019=15604,9:0,488.0
 Wednesday -  May 15 -  2019=15604,9:15,316.0
 Wednesday -  May 15 -  2019=15604,9:30,311.0
 Wednesday -  May 15 -  2019=15604,9:45,258.0
 Wednesday -  May 15 -  2019=15604,10:0,211.0
 Wednesday -  May 15 -  2019=15604,10:15,225.0
 Wednesday -  May 15 -  2019=15604,10:30,239.0
 Wednesday -  May 15 -  2019=15604,10:45,174.0
 Wednesday -  May 15 -  2019=15604,11:0,190.0
 Wednesday -  May 15 -  2019=15604,11:15,195.0
 Wednesday -  May 15 -  2019=15604,11:30,172.0
 Wednesday -  May 15 -  2019=15604,11:45,178.0
 Wednesday -  May 15 -  2019=15604,12:0,174.0
 Wednesday -  May 15 -  2019=15604,12:15,209.0
 Wednesday -  May 15 -  2019=15604,12:30,193.0
 Wednesday -  May 15 -  2019=15604,12:45,191.0
 Wednesday -  May 15 -  2019=15604,13:0,191.0
 Wednesday -  May 15 -  2019=15604,13:15,211.0
 Wednesday -  May 15 -  2019=15604,13:30,243.0
 Wednesday -  May 15 -  2019=15604,13:45,215.0
 Wednesday -  May 15 -  2019=15604,14:0,236.0
 Wednesday -  May 15 -  2019=15604,14:15,242.0
 Wednesday -  May 15 -  2019=15604,14:30,275.0
 Wednesday -  May 15 -  2019=15604,14:45,316.0
 Wednesday -  May 15 -  2019=15604,15:0,353.0
 Wednesday -  May 15 -  2019=15604,15:15,268.0
 Wednesday -  May 15 -  2019=15604,15:30,318.0
 Wednesday -  May 15 -  2019=15604,15:45,280.0
 Wednesday -  May 15 -  2019=15604,16:0,190.0
 Wednesday -  May 15 -  2019=15604,16:15,193.0
 Wednesday -  May 15 -  2019=15604,16:30,257.0
 Wednesday -  May 15 -  2019=15604,16:45,278.0
 Wednesday -  May 15 -  2019=15604,17:0,209.0
 Wednesday -  May 15 -  2019=15604,17:15,240.0
 Wednesday -  May 15 -  2019=15604,17:30,259.0
 Wednesday -  May 15 -  2019=15604,17:45,208.0
 Wednesday -  May 15 -  2019=15604,18:0,182.0
 Wednesday -  May 15 -  2019=15604,18:15,207.0
 Wednesday -  May 15 -  2019=15604,18:30,165.0
 Wednesday -  May 15 -  2019=15604,18:45,182.0
 Wednesday -  May 15 -  2019=15604,19:0,174.0
 Wednesday -  May 15 -  2019=15604,19:15,169.0
 Wednesday -  May 15 -  2019=15604,19:30,150.0
 Wednesday -  May 15 -  2019=15604,19:45,127.0
 Wednesday -  May 15 -  2019=15604,20:0,152.0
 Wednesday -  May 15 -  2019=15604,20:15,119.0
 Wednesday -  May 15 -  2019=15604,20:30,104.0
 Wednesday -  May 15 -  2019=15604,20:45,85.0
 Wednesday -  May 15 -  2019=15604,21:0,95.0
 Wednesday -  May 15 -  2019=15604,21:15,112.0
 Wednesday -  May 15 -  2019=15604,21:30,83.0
 Wednesday -  May 15 -  2019=15604,21:45,58.0
 Wednesday -  May 15 -  2019=15604,22:0,56.0
 Wednesday -  May 15 -  2019=15604,22:15,51.0
 Wednesday -  May 15 -  2019=15604,22:30,56.0
 Wednesday -  May 15 -  2019=15604,22:45,25.0
 Wednesday -  May 15 -  2019=15604,23:0,29.0
 Wednesday -  May 15 -  2019=15604,23:15,30.0
 Wednesday -  May 15 -  2019=15604,23:30,33.0
 Wednesday -  May 15 -  2019=15604,23:45,27.0
 Thursday -  May 16 -  2019=15557,0:0,21.0
 Thursday -  May 16 -  2019=15557,0:15,25.0
 Thursday -  May 16 -  2019=15557,0:30,20.0
 Thursday -  May 16 -  2019=15557,0:45,12.0
 Thursday -  May 16 -  2019=15557,1:0,12.0
 Thursday -  May 16 -  2019=15557,1:15,5.0
 Thursday -  May 16 -  2019=15557,1:30,10.0
 Thursday -  May 16 -  2019=15557,1:45,8.0
 Thursday -  May 16 -  2019=15557,2:0,10.0
 Thursday -  May 16 -  2019=15557,2:15,5.0
 Thursday -  May 16 -  2019=15557,2:30,3.0
 Thursday -  May 16 -  2019=15557,2:45,8.0
 Thursday -  May 16 -  2019=15557,3:0,5.0
 Thursday -  May 16 -  2019=15557,3:15,11.0
 Thursday -  May 16 -  2019=15557,3:30,13.0
 Thursday -  May 16 -  2019=15557,3:45,12.0
 Thursday -  May 16 -  2019=15557,4:0,22.0
 Thursday -  May 16 -  2019=15557,4:15,26.0
 Thursday -  May 16 -  2019=15557,4:30,29.0
 Thursday -  May 16 -  2019=15557,4:45,37.0
 Thursday -  May 16 -  2019=15557,5:0,27.0
 Thursday -  May 16 -  2019=15557,5:15,46.0
 Thursday -  May 16 -  2019=15557,5:30,98.0
 Thursday -  May 16 -  2019=15557,5:45,97.0
 Thursday -  May 16 -  2019=15557,6:0,118.0
 Thursday -  May 16 -  2019=15557,6:15,181.0
 Thursday -  May 16 -  2019=15557,6:30,257.0
 Thursday -  May 16 -  2019=15557,6:45,299.0
 Thursday -  May 16 -  2019=15557,7:0,338.0
 Thursday -  May 16 -  2019=15557,7:15,394.0
 Thursday -  May 16 -  2019=15557,7:30,431.0
 Thursday -  May 16 -  2019=15557,7:45,449.0
 Thursday -  May 16 -  2019=15557,8:0,519.0
 Thursday -  May 16 -  2019=15557,8:15,381.0
 Thursday -  May 16 -  2019=15557,8:30,423.0
 Thursday -  May 16 -  2019=15557,8:45,401.0
 Thursday -  May 16 -  2019=15557,9:0,335.0
 Thursday -  May 16 -  2019=15557,9:15,317.0
 Thursday -  May 16 -  2019=15557,9:30,272.0
 Thursday -  May 16 -  2019=15557,9:45,215.0
 Thursday -  May 16 -  2019=15557,10:0,211.0
 Thursday -  May 16 -  2019=15557,10:15,206.0
 Thursday -  May 16 -  2019=15557,10:30,216.0
 Thursday -  May 16 -  2019=15557,10:45,194.0
 Thursday -  May 16 -  2019=15557,11:0,168.0
 Thursday -  May 16 -  2019=15557,11:15,178.0
 Thursday -  May 16 -  2019=15557,11:30,186.0
 Thursday -  May 16 -  2019=15557,11:45,181.0
 Thursday -  May 16 -  2019=15557,12:0,157.0
 Thursday -  May 16 -  2019=15557,12:15,139.0
 Thursday -  May 16 -  2019=15557,12:30,185.0
 Thursday -  May 16 -  2019=15557,12:45,201.0
 Thursday -  May 16 -  2019=15557,13:0,156.0
 Thursday -  May 16 -  2019=15557,13:15,183.0
 Thursday -  May 16 -  2019=15557,13:30,171.0
 Thursday -  May 16 -  2019=15557,13:45,213.0
 Thursday -  May 16 -  2019=15557,14:0,215.0
 Thursday -  May 16 -  2019=15557,14:15,296.0
 Thursday -  May 16 -  2019=15557,14:30,354.0
 Thursday -  May 16 -  2019=15557,14:45,424.0
 Thursday -  May 16 -  2019=15557,15:0,312.0
 Thursday -  May 16 -  2019=15557,15:15,255.0
 Thursday -  May 16 -  2019=15557,15:30,296.0
 Thursday -  May 16 -  2019=15557,15:45,310.0
 Thursday -  May 16 -  2019=15557,16:0,352.0
 Thursday -  May 16 -  2019=15557,16:15,252.0
 Thursday -  May 16 -  2019=15557,16:30,188.0
 Thursday -  May 16 -  2019=15557,16:45,192.0
 Thursday -  May 16 -  2019=15557,17:0,214.0
 Thursday -  May 16 -  2019=15557,17:15,242.0
 Thursday -  May 16 -  2019=15557,17:30,244.0
 Thursday -  May 16 -  2019=15557,17:45,187.0
 Thursday -  May 16 -  2019=15557,18:0,172.0
 Thursday -  May 16 -  2019=15557,18:15,224.0
 Thursday -  May 16 -  2019=15557,18:30,185.0
 Thursday -  May 16 -  2019=15557,18:45,168.0
 Thursday -  May 16 -  2019=15557,19:0,167.0
 Thursday -  May 16 -  2019=15557,19:15,166.0
 Thursday -  May 16 -  2019=15557,19:30,130.0
 Thursday -  May 16 -  2019=15557,19:45,113.0
 Thursday -  May 16 -  2019=15557,20:0,91.0
 Thursday -  May 16 -  2019=15557,20:15,104.0
 Thursday -  May 16 -  2019=15557,20:30,86.0
 Thursday -  May 16 -  2019=15557,20:45,98.0
 Thursday -  May 16 -  2019=15557,21:0,100.0
 Thursday -  May 16 -  2019=15557,21:15,89.0
 Thursday -  May 16 -  2019=15557,21:30,93.0
 Thursday -  May 16 -  2019=15557,21:45,59.0
 Thursday -  May 16 -  2019=15557,22:0,62.0
 Thursday -  May 16 -  2019=15557,22:15,68.0
 Thursday -  May 16 -  2019=15557,22:30,57.0
 Thursday -  May 16 -  2019=15557,22:45,44.0
 Thursday -  May 16 -  2019=15557,23:0,33.0
 Thursday -  May 16 -  2019=15557,23:15,44.0
 Thursday -  May 16 -  2019=15557,23:30,33.0
 Thursday -  May 16 -  2019=15557,23:45,25.0
