Day,Time,Count
 Thursday -  May 23 -  2019 - Total=5552,2:45,2.0
 Thursday -  May 23 -  2019 - Total=5552,3:0,2.0
 Thursday -  May 23 -  2019 - Total=5552,3:15,1.0
 Thursday -  May 23 -  2019 - Total=5552,3:30,1.0
 Thursday -  May 23 -  2019 - Total=5552,3:45,4.0
 Thursday -  May 23 -  2019 - Total=5552,4:0,9.0
 Thursday -  May 23 -  2019 - Total=5552,4:15,9.0
 Thursday -  May 23 -  2019 - Total=5552,4:30,12.0
 Thursday -  May 23 -  2019 - Total=5552,4:45,16.0
 Thursday -  May 23 -  2019 - Total=5552,5:0,25.0
 Thursday -  May 23 -  2019 - Total=5552,5:15,30.0
 Thursday -  May 23 -  2019 - Total=5552,5:30,48.0
 Thursday -  May 23 -  2019 - Total=5552,5:45,48.0
 Thursday -  May 23 -  2019 - Total=5552,6:0,67.0
 Thursday -  May 23 -  2019 - Total=5552,6:15,70.0
 Thursday -  May 23 -  2019 - Total=5552,6:30,107.0
 Thursday -  May 23 -  2019 - Total=5552,6:45,124.0
 Thursday -  May 23 -  2019 - Total=5552,7:0,135.0
 Thursday -  May 23 -  2019 - Total=5552,7:15,137.0
 Thursday -  May 23 -  2019 - Total=5552,7:30,146.0
 Thursday -  May 23 -  2019 - Total=5552,7:45,182.0
 Thursday -  May 23 -  2019 - Total=5552,8:0,191.0
 Thursday -  May 23 -  2019 - Total=5552,8:15,163.0
 Thursday -  May 23 -  2019 - Total=5552,8:30,141.0
 Thursday -  May 23 -  2019 - Total=5552,8:45,126.0
 Thursday -  May 23 -  2019 - Total=5552,9:0,133.0
 Thursday -  May 23 -  2019 - Total=5552,9:15,108.0
 Thursday -  May 23 -  2019 - Total=5552,9:30,111.0
 Thursday -  May 23 -  2019 - Total=5552,9:45,109.0
 Thursday -  May 23 -  2019 - Total=5552,10:0,71.0
 Thursday -  May 23 -  2019 - Total=5552,10:15,83.0
 Thursday -  May 23 -  2019 - Total=5552,10:30,62.0
 Thursday -  May 23 -  2019 - Total=5552,10:45,59.0
 Thursday -  May 23 -  2019 - Total=5552,11:0,70.0
 Thursday -  May 23 -  2019 - Total=5552,11:15,71.0
 Thursday -  May 23 -  2019 - Total=5552,11:30,101.0
 Thursday -  May 23 -  2019 - Total=5552,11:45,93.0
 Thursday -  May 23 -  2019 - Total=5552,12:0,93.0
 Thursday -  May 23 -  2019 - Total=5552,12:15,58.0
 Thursday -  May 23 -  2019 - Total=5552,12:30,58.0
 Thursday -  May 23 -  2019 - Total=5552,12:45,70.0
 Thursday -  May 23 -  2019 - Total=5552,13:0,51.0
 Thursday -  May 23 -  2019 - Total=5552,13:15,62.0
 Thursday -  May 23 -  2019 - Total=5552,13:30,64.0
 Thursday -  May 23 -  2019 - Total=5552,13:45,69.0
 Thursday -  May 23 -  2019 - Total=5552,14:0,82.0
 Thursday -  May 23 -  2019 - Total=5552,14:15,63.0
 Thursday -  May 23 -  2019 - Total=5552,14:30,85.0
 Thursday -  May 23 -  2019 - Total=5552,14:45,74.0
 Thursday -  May 23 -  2019 - Total=5552,15:0,89.0
 Thursday -  May 23 -  2019 - Total=5552,15:15,95.0
 Thursday -  May 23 -  2019 - Total=5552,15:30,84.0
 Thursday -  May 23 -  2019 - Total=5552,15:45,86.0
 Thursday -  May 23 -  2019 - Total=5552,16:0,73.0
 Thursday -  May 23 -  2019 - Total=5552,16:15,42.0
 Thursday -  May 23 -  2019 - Total=5552,16:30,47.0
 Thursday -  May 23 -  2019 - Total=5552,16:45,50.0
 Thursday -  May 23 -  2019 - Total=5552,17:0,69.0
 Thursday -  May 23 -  2019 - Total=5552,17:15,62.0
 Thursday -  May 23 -  2019 - Total=5552,17:30,50.0
 Thursday -  May 23 -  2019 - Total=5552,17:45,92.0
 Thursday -  May 23 -  2019 - Total=5552,18:0,74.0
 Thursday -  May 23 -  2019 - Total=5552,18:15,83.0
 Thursday -  May 23 -  2019 - Total=5552,18:30,80.0
 Thursday -  May 23 -  2019 - Total=5552,18:45,65.0
 Thursday -  May 23 -  2019 - Total=5552,19:0,66.0
 Thursday -  May 23 -  2019 - Total=5552,19:15,51.0
 Thursday -  May 23 -  2019 - Total=5552,19:30,55.0
 Thursday -  May 23 -  2019 - Total=5552,19:45,57.0
 Thursday -  May 23 -  2019 - Total=5552,20:0,44.0
 Thursday -  May 23 -  2019 - Total=5552,20:15,81.0
