Day,Time,Count
 Wednesday -  May 15 -  2019=8242,0:45,3.0
 Wednesday -  May 15 -  2019=8242,1:0,4.0
 Wednesday -  May 15 -  2019=8242,1:15,4.0
 Wednesday -  May 15 -  2019=8242,1:30,1.0
 Wednesday -  May 15 -  2019=8242,1:45,0.0
 Wednesday -  May 15 -  2019=8242,2:0,1.0
 Wednesday -  May 15 -  2019=8242,2:15,2.0
 Wednesday -  May 15 -  2019=8242,2:30,4.0
 Wednesday -  May 15 -  2019=8242,2:45,3.0
 Wednesday -  May 15 -  2019=8242,3:0,2.0
 Wednesday -  May 15 -  2019=8242,3:15,1.0
 Wednesday -  May 15 -  2019=8242,3:30,4.0
 Wednesday -  May 15 -  2019=8242,3:45,2.0
 Wednesday -  May 15 -  2019=8242,4:0,7.0
 Wednesday -  May 15 -  2019=8242,4:15,5.0
 Wednesday -  May 15 -  2019=8242,4:30,13.0
 Wednesday -  May 15 -  2019=8242,4:45,20.0
 Wednesday -  May 15 -  2019=8242,5:0,17.0
 Wednesday -  May 15 -  2019=8242,5:15,27.0
 Wednesday -  May 15 -  2019=8242,5:30,38.0
 Wednesday -  May 15 -  2019=8242,5:45,48.0
 Wednesday -  May 15 -  2019=8242,6:0,71.0
 Wednesday -  May 15 -  2019=8242,6:15,77.0
 Wednesday -  May 15 -  2019=8242,6:30,97.0
 Wednesday -  May 15 -  2019=8242,6:45,133.0
 Wednesday -  May 15 -  2019=8242,7:0,178.0
 Wednesday -  May 15 -  2019=8242,7:15,198.0
 Wednesday -  May 15 -  2019=8242,7:30,255.0
 Wednesday -  May 15 -  2019=8242,7:45,240.0
 Wednesday -  May 15 -  2019=8242,8:0,254.0
 Wednesday -  May 15 -  2019=8242,8:15,334.0
 Wednesday -  May 15 -  2019=8242,8:30,315.0
 Wednesday -  May 15 -  2019=8242,8:45,278.0
 Wednesday -  May 15 -  2019=8242,9:0,252.0
 Wednesday -  May 15 -  2019=8242,9:15,273.0
 Wednesday -  May 15 -  2019=8242,9:30,244.0
 Wednesday -  May 15 -  2019=8242,9:45,202.0
 Wednesday -  May 15 -  2019=8242,10:0,193.0
 Wednesday -  May 15 -  2019=8242,10:15,154.0
 Wednesday -  May 15 -  2019=8242,10:30,160.0
 Wednesday -  May 15 -  2019=8242,10:45,154.0
 Wednesday -  May 15 -  2019=8242,11:0,134.0
 Wednesday -  May 15 -  2019=8242,11:15,137.0
 Wednesday -  May 15 -  2019=8242,11:30,125.0
 Wednesday -  May 15 -  2019=8242,11:45,134.0
 Wednesday -  May 15 -  2019=8242,12:0,107.0
 Wednesday -  May 15 -  2019=8242,12:15,85.0
 Wednesday -  May 15 -  2019=8242,12:30,107.0
 Wednesday -  May 15 -  2019=8242,12:45,119.0
 Wednesday -  May 15 -  2019=8242,13:0,98.0
 Wednesday -  May 15 -  2019=8242,13:15,108.0
 Wednesday -  May 15 -  2019=8242,13:30,78.0
 Wednesday -  May 15 -  2019=8242,13:45,112.0
 Wednesday -  May 15 -  2019=8242,14:0,91.0
 Wednesday -  May 15 -  2019=8242,14:15,93.0
 Wednesday -  May 15 -  2019=8242,14:30,114.0
 Wednesday -  May 15 -  2019=8242,14:45,101.0
