Day,Time,Count
 Tuesday -  May 7 -  2019 - Total=714,22:30,1.0
 Tuesday -  May 7 -  2019 - Total=714,22:45,2.0
 Tuesday -  May 7 -  2019 - Total=714,23:0,1.0
 Tuesday -  May 7 -  2019 - Total=714,23:15,3.0
 Tuesday -  May 7 -  2019 - Total=714,23:30,2.0
 Tuesday -  May 7 -  2019 - Total=714,23:45,3.0
 Wednesday -  May 8 -  2019 - Total=661,0:0,0.0
 Wednesday -  May 8 -  2019 - Total=661,0:15,1.0
 Wednesday -  May 8 -  2019 - Total=661,0:30,3.0
 Wednesday -  May 8 -  2019 - Total=661,0:45,1.0
 Wednesday -  May 8 -  2019 - Total=661,1:0,0.0
 Wednesday -  May 8 -  2019 - Total=661,1:15,0.0
 Wednesday -  May 8 -  2019 - Total=661,1:30,1.0
 Wednesday -  May 8 -  2019 - Total=661,1:45,0.0
 Wednesday -  May 8 -  2019 - Total=661,2:0,1.0
 Wednesday -  May 8 -  2019 - Total=661,2:15,0.0
 Wednesday -  May 8 -  2019 - Total=661,2:30,0.0
 Wednesday -  May 8 -  2019 - Total=661,2:45,0.0
 Wednesday -  May 8 -  2019 - Total=661,3:0,0.0
 Wednesday -  May 8 -  2019 - Total=661,3:15,0.0
 Wednesday -  May 8 -  2019 - Total=661,3:30,1.0
 Wednesday -  May 8 -  2019 - Total=661,3:45,0.0
 Wednesday -  May 8 -  2019 - Total=661,4:0,0.0
 Wednesday -  May 8 -  2019 - Total=661,4:15,0.0
 Wednesday -  May 8 -  2019 - Total=661,4:30,0.0
 Wednesday -  May 8 -  2019 - Total=661,4:45,1.0
 Wednesday -  May 8 -  2019 - Total=661,5:0,0.0
 Wednesday -  May 8 -  2019 - Total=661,5:15,0.0
 Wednesday -  May 8 -  2019 - Total=661,5:30,0.0
 Wednesday -  May 8 -  2019 - Total=661,5:45,0.0
 Wednesday -  May 8 -  2019 - Total=661,6:0,0.0
 Wednesday -  May 8 -  2019 - Total=661,6:15,1.0
 Wednesday -  May 8 -  2019 - Total=661,6:30,0.0
 Wednesday -  May 8 -  2019 - Total=661,6:45,1.0
 Wednesday -  May 8 -  2019 - Total=661,7:0,4.0
 Wednesday -  May 8 -  2019 - Total=661,7:15,3.0
 Wednesday -  May 8 -  2019 - Total=661,7:30,5.0
 Wednesday -  May 8 -  2019 - Total=661,7:45,8.0
 Wednesday -  May 8 -  2019 - Total=661,8:0,14.0
 Wednesday -  May 8 -  2019 - Total=661,8:15,8.0
 Wednesday -  May 8 -  2019 - Total=661,8:30,6.0
 Wednesday -  May 8 -  2019 - Total=661,8:45,9.0
 Wednesday -  May 8 -  2019 - Total=661,9:0,3.0
 Wednesday -  May 8 -  2019 - Total=661,9:15,1.0
 Wednesday -  May 8 -  2019 - Total=661,9:30,5.0
 Wednesday -  May 8 -  2019 - Total=661,9:45,4.0
 Wednesday -  May 8 -  2019 - Total=661,10:0,7.0
 Wednesday -  May 8 -  2019 - Total=661,10:15,3.0
 Wednesday -  May 8 -  2019 - Total=661,10:30,5.0
 Wednesday -  May 8 -  2019 - Total=661,10:45,3.0
 Wednesday -  May 8 -  2019 - Total=661,11:0,8.0
 Wednesday -  May 8 -  2019 - Total=661,11:15,9.0
 Wednesday -  May 8 -  2019 - Total=661,11:30,8.0
 Wednesday -  May 8 -  2019 - Total=661,11:45,9.0
 Wednesday -  May 8 -  2019 - Total=661,12:0,6.0
 Wednesday -  May 8 -  2019 - Total=661,12:15,7.0
 Wednesday -  May 8 -  2019 - Total=661,12:30,8.0
 Wednesday -  May 8 -  2019 - Total=661,12:45,10.0
 Wednesday -  May 8 -  2019 - Total=661,13:0,14.0
 Wednesday -  May 8 -  2019 - Total=661,13:15,3.0
 Wednesday -  May 8 -  2019 - Total=661,13:30,5.0
 Wednesday -  May 8 -  2019 - Total=661,13:45,8.0
 Wednesday -  May 8 -  2019 - Total=661,14:0,9.0
 Wednesday -  May 8 -  2019 - Total=661,14:15,11.0
 Wednesday -  May 8 -  2019 - Total=661,14:30,14.0
 Wednesday -  May 8 -  2019 - Total=661,14:45,11.0
 Wednesday -  May 8 -  2019 - Total=661,15:0,8.0
 Wednesday -  May 8 -  2019 - Total=661,15:15,8.0
 Wednesday -  May 8 -  2019 - Total=661,15:30,7.0
 Wednesday -  May 8 -  2019 - Total=661,15:45,10.0
 Wednesday -  May 8 -  2019 - Total=661,16:0,16.0
 Wednesday -  May 8 -  2019 - Total=661,16:15,13.0
 Wednesday -  May 8 -  2019 - Total=661,16:30,13.0
 Wednesday -  May 8 -  2019 - Total=661,16:45,13.0
 Wednesday -  May 8 -  2019 - Total=661,17:0,17.0
 Wednesday -  May 8 -  2019 - Total=661,17:15,15.0
 Wednesday -  May 8 -  2019 - Total=661,17:30,29.0
 Wednesday -  May 8 -  2019 - Total=661,17:45,29.0
 Wednesday -  May 8 -  2019 - Total=661,18:0,29.0
 Wednesday -  May 8 -  2019 - Total=661,18:15,17.0
