Day,Time,Count
 Wednesday -  May 8 -  2019 - Total=2494,6:30,5.0
 Wednesday -  May 8 -  2019 - Total=2494,6:45,7.0
 Wednesday -  May 8 -  2019 - Total=2494,7:0,20.0
 Wednesday -  May 8 -  2019 - Total=2494,7:15,14.0
 Wednesday -  May 8 -  2019 - Total=2494,7:30,32.0
 Wednesday -  May 8 -  2019 - Total=2494,7:45,19.0
 Wednesday -  May 8 -  2019 - Total=2494,8:0,49.0
 Wednesday -  May 8 -  2019 - Total=2494,8:15,72.0
 Wednesday -  May 8 -  2019 - Total=2494,8:30,49.0
 Wednesday -  May 8 -  2019 - Total=2494,8:45,50.0
 Wednesday -  May 8 -  2019 - Total=2494,9:0,34.0
 Wednesday -  May 8 -  2019 - Total=2494,9:15,28.0
 Wednesday -  May 8 -  2019 - Total=2494,9:30,23.0
 Wednesday -  May 8 -  2019 - Total=2494,9:45,18.0
 Wednesday -  May 8 -  2019 - Total=2494,10:0,19.0
 Wednesday -  May 8 -  2019 - Total=2494,10:15,14.0
 Wednesday -  May 8 -  2019 - Total=2494,10:30,20.0
 Wednesday -  May 8 -  2019 - Total=2494,10:45,14.0
 Wednesday -  May 8 -  2019 - Total=2494,11:0,26.0
 Wednesday -  May 8 -  2019 - Total=2494,11:15,20.0
 Wednesday -  May 8 -  2019 - Total=2494,11:30,21.0
 Wednesday -  May 8 -  2019 - Total=2494,11:45,26.0
 Wednesday -  May 8 -  2019 - Total=2494,12:0,17.0
 Wednesday -  May 8 -  2019 - Total=2494,12:15,26.0
 Wednesday -  May 8 -  2019 - Total=2494,12:30,25.0
 Wednesday -  May 8 -  2019 - Total=2494,12:45,30.0
 Wednesday -  May 8 -  2019 - Total=2494,13:0,17.0
 Wednesday -  May 8 -  2019 - Total=2494,13:15,32.0
 Wednesday -  May 8 -  2019 - Total=2494,13:30,19.0
 Wednesday -  May 8 -  2019 - Total=2494,13:45,30.0
 Wednesday -  May 8 -  2019 - Total=2494,14:0,22.0
 Wednesday -  May 8 -  2019 - Total=2494,14:15,48.0
 Wednesday -  May 8 -  2019 - Total=2494,14:30,56.0
 Wednesday -  May 8 -  2019 - Total=2494,14:45,71.0
 Wednesday -  May 8 -  2019 - Total=2494,15:0,60.0
 Wednesday -  May 8 -  2019 - Total=2494,15:15,57.0
 Wednesday -  May 8 -  2019 - Total=2494,15:30,36.0
 Wednesday -  May 8 -  2019 - Total=2494,15:45,44.0
 Wednesday -  May 8 -  2019 - Total=2494,16:0,52.0
 Wednesday -  May 8 -  2019 - Total=2494,16:15,68.0
 Wednesday -  May 8 -  2019 - Total=2494,16:30,62.0
 Wednesday -  May 8 -  2019 - Total=2494,16:45,70.0
 Wednesday -  May 8 -  2019 - Total=2494,17:0,81.0
 Wednesday -  May 8 -  2019 - Total=2494,17:15,78.0
 Wednesday -  May 8 -  2019 - Total=2494,17:30,117.0
 Wednesday -  May 8 -  2019 - Total=2494,17:45,89.0
 Wednesday -  May 8 -  2019 - Total=2494,18:0,110.0
 Wednesday -  May 8 -  2019 - Total=2494,18:15,85.0
 Wednesday -  May 8 -  2019 - Total=2494,18:30,87.0
 Wednesday -  May 8 -  2019 - Total=2494,18:45,67.0
 Wednesday -  May 8 -  2019 - Total=2494,19:0,74.0
 Wednesday -  May 8 -  2019 - Total=2494,19:15,31.0
 Wednesday -  May 8 -  2019 - Total=2494,19:30,32.0
 Wednesday -  May 8 -  2019 - Total=2494,19:45,38.0
 Wednesday -  May 8 -  2019 - Total=2494,20:0,21.0
 Wednesday -  May 8 -  2019 - Total=2494,20:15,25.0
