Day,Time,Count
 Wednesday -  May    15 -  2019=11198,0:45,3.0
 Wednesday -  May    15 -  2019=11198,1:0,8.0
 Wednesday -  May    15 -  2019=11198,1:15,6.0
 Wednesday -  May    15 -  2019=11198,1:30,2.0
 Wednesday -  May    15 -  2019=11198,1:45,6.0
 Wednesday -  May    15 -  2019=11198,2:0,1.0
 Wednesday -  May    15 -  2019=11198,2:15,0.0
 Wednesday -  May    15 -  2019=11198,2:30,6.0
 Wednesday -  May    15 -  2019=11198,2:45,7.0
 Wednesday -  May    15 -  2019=11198,3:0,2.0
 Wednesday -  May    15 -  2019=11198,3:15,1.0
 Wednesday -  May    15 -  2019=11198,3:30,2.0
 Wednesday -  May    15 -  2019=11198,3:45,1.0
 Wednesday -  May    15 -  2019=11198,4:0,3.0
 Wednesday -  May    15 -  2019=11198,4:15,3.0
 Wednesday -  May    15 -  2019=11198,4:30,2.0
 Wednesday -  May    15 -  2019=11198,4:45,8.0
 Wednesday -  May    15 -  2019=11198,5:0,20.0
 Wednesday -  May    15 -  2019=11198,5:15,15.0
 Wednesday -  May    15 -  2019=11198,5:30,22.0
 Wednesday -  May    15 -  2019=11198,5:45,32.0
 Wednesday -  May    15 -  2019=11198,6:0,25.0
 Wednesday -  May    15 -  2019=11198,6:15,39.0
 Wednesday -  May    15 -  2019=11198,6:30,53.0
 Wednesday -  May    15 -  2019=11198,6:45,71.0
 Wednesday -  May    15 -  2019=11198,7:0,58.0
 Wednesday -  May    15 -  2019=11198,7:15,53.0
 Wednesday -  May    15 -  2019=11198,7:30,81.0
 Wednesday -  May    15 -  2019=11198,7:45,103.0
 Wednesday -  May    15 -  2019=11198,8:0,120.0
 Wednesday -  May    15 -  2019=11198,8:15,95.0
 Wednesday -  May    15 -  2019=11198,8:30,117.0
 Wednesday -  May    15 -  2019=11198,8:45,107.0
 Wednesday -  May    15 -  2019=11198,9:0,94.0
 Wednesday -  May    15 -  2019=11198,9:15,87.0
 Wednesday -  May    15 -  2019=11198,9:30,67.0
 Wednesday -  May    15 -  2019=11198,9:45,63.0
 Wednesday -  May    15 -  2019=11198,10:0,62.0
 Wednesday -  May    15 -  2019=11198,10:15,62.0
 Wednesday -  May    15 -  2019=11198,10:30,69.0
 Wednesday -  May    15 -  2019=11198,10:45,77.0
 Wednesday -  May    15 -  2019=11198,11:0,81.0
 Wednesday -  May    15 -  2019=11198,11:15,88.0
 Wednesday -  May    15 -  2019=11198,11:30,102.0
 Wednesday -  May    15 -  2019=11198,11:45,86.0
 Wednesday -  May    15 -  2019=11198,12:0,101.0
 Wednesday -  May    15 -  2019=11198,12:15,83.0
 Wednesday -  May    15 -  2019=11198,12:30,101.0
 Wednesday -  May    15 -  2019=11198,12:45,111.0
 Wednesday -  May    15 -  2019=11198,13:0,96.0
 Wednesday -  May    15 -  2019=11198,13:15,106.0
 Wednesday -  May    15 -  2019=11198,13:30,100.0
 Wednesday -  May    15 -  2019=11198,13:45,176.0
 Wednesday -  May    15 -  2019=11198,14:0,233.0
 Wednesday -  May    15 -  2019=11198,14:15,279.0
 Wednesday -  May    15 -  2019=11198,14:30,246.0
 Wednesday -  May    15 -  2019=11198,14:45,323.0
 Wednesday -  May    15 -  2019=11198,15:0,358.0
 Wednesday -  May    15 -  2019=11198,15:15,283.0
 Wednesday -  May    15 -  2019=11198,15:30,259.0
 Wednesday -  May    15 -  2019=11198,15:45,231.0
 Wednesday -  May    15 -  2019=11198,16:0,309.0
 Wednesday -  May    15 -  2019=11198,16:15,407.0
 Wednesday -  May    15 -  2019=11198,16:30,355.0
 Wednesday -  May    15 -  2019=11198,16:45,327.0
 Wednesday -  May    15 -  2019=11198,17:0,382.0
 Wednesday -  May    15 -  2019=11198,17:15,419.0
 Wednesday -  May    15 -  2019=11198,17:30,384.0
 Wednesday -  May    15 -  2019=11198,17:45,326.0
 Wednesday -  May    15 -  2019=11198,18:0,289.0
 Wednesday -  May    15 -  2019=11198,18:15,256.0
 Wednesday -  May    15 -  2019=11198,18:30,243.0
 Wednesday -  May    15 -  2019=11198,18:45,208.0
 Wednesday -  May    15 -  2019=11198,19:0,215.0
 Wednesday -  May    15 -  2019=11198,19:15,289.0
 Wednesday -  May    15 -  2019=11198,19:30,231.0
 Wednesday -  May    15 -  2019=11198,19:45,202.0
 Wednesday -  May    15 -  2019=11198,20:0,194.0
 Wednesday -  May    15 -  2019=11198,20:15,173.0
 Wednesday -  May    15 -  2019=11198,20:30,116.0
 Wednesday -  May    15 -  2019=11198,20:45,116.0
 Wednesday -  May    15 -  2019=11198,21:0,89.0
