,TIME,NB,SB,EB,WB,date
120,06:00:00,15,13,0,0,2019-06-05
121,06:15:00,11,8,0,0,2019-06-05
122,06:30:00,7,6,0,0,2019-06-05
123,06:45:00,15,25,0,0,2019-06-05
124,07:00:00,19,31,0,0,2019-06-05
125,07:15:00,21,28,0,0,2019-06-05
126,07:30:00,51,51,0,0,2019-06-05
127,07:45:00,89,61,0,0,2019-06-05
128,08:00:00,101,106,0,0,2019-06-05
129,08:15:00,65,111,0,0,2019-06-05
130,08:30:00,94,73,0,0,2019-06-05
131,08:45:00,79,108,0,0,2019-06-05
132,09:00:00,50,98,0,0,2019-06-05
133,09:15:00,41,50,0,0,2019-06-05
134,09:30:00,37,54,0,0,2019-06-05
135,09:45:00,37,53,0,0,2019-06-05
136,10:00:00,37,55,0,0,2019-06-05
137,10:15:00,28,35,0,0,2019-06-05
138,10:30:00,34,42,0,0,2019-06-05
139,10:45:00,31,42,0,0,2019-06-05
140,11:00:00,28,43,0,0,2019-06-05
141,11:15:00,32,32,0,0,2019-06-05
142,11:30:00,37,39,0,0,2019-06-05
143,11:45:00,38,32,0,0,2019-06-05
144,12:00:00,36,34,0,0,2019-06-05
145,12:15:00,31,42,0,0,2019-06-05
146,12:30:00,34,50,0,0,2019-06-05
147,12:45:00,34,46,0,0,2019-06-05
148,13:00:00,65,46,0,0,2019-06-05
149,13:15:00,66,67,0,0,2019-06-05
150,13:30:00,52,50,0,0,2019-06-05
151,13:45:00,82,61,0,0,2019-06-05
152,14:00:00,102,35,0,0,2019-06-05
153,14:15:00,174,24,0,0,2019-06-05
154,14:30:00,158,39,0,0,2019-06-05
155,14:45:00,171,44,0,0,2019-06-05
156,15:00:00,183,66,0,0,2019-06-05
157,15:15:00,201,85,0,0,2019-06-05
158,15:30:00,229,60,0,0,2019-06-05
159,15:45:00,199,60,0,0,2019-06-05
160,16:00:00,207,73,0,0,2019-06-05
161,16:15:00,219,52,0,0,2019-06-05
162,16:30:00,185,42,0,0,2019-06-05
163,16:45:00,192,48,0,0,2019-06-05
164,17:00:00,210,52,0,0,2019-06-05
165,17:15:00,295,72,0,0,2019-06-05
166,17:30:00,314,73,0,0,2019-06-05
167,17:45:00,244,85,0,0,2019-06-05
168,18:00:00,243,63,0,0,2019-06-05
169,18:15:00,156,72,0,0,2019-06-05
170,18:30:00,159,50,0,0,2019-06-05
171,18:45:00,170,52,0,0,2019-06-05
172,19:00:00,152,47,0,0,2019-06-05
173,19:15:00,91,46,0,0,2019-06-05
