,TIME,NB,SB,EB,WB,date
86,21:30:00,0,0,13,18,2019-06-04
87,21:45:00,0,0,31,11,2019-06-04
88,22:00:00,0,0,18,10,2019-06-04
89,22:15:00,0,0,13,13,2019-06-04
90,22:30:00,0,0,16,8,2019-06-04
91,22:45:00,0,0,13,5,2019-06-04
92,23:00:00,0,0,19,6,2019-06-04
93,23:15:00,0,0,6,1,2019-06-04
94,23:30:00,0,0,7,3,2019-06-04
95,23:45:00,0,0,8,0,2019-06-04
96,00:00:00,0,0,5,5,2019-06-05
97,00:15:00,0,0,2,0,2019-06-05
98,00:30:00,0,0,8,2,2019-06-05
99,00:45:00,0,0,2,1,2019-06-05
100,01:00:00,0,0,0,1,2019-06-05
101,01:15:00,0,0,1,1,2019-06-05
102,01:30:00,0,0,2,0,2019-06-05
103,01:45:00,0,0,0,0,2019-06-05
104,02:00:00,0,0,0,0,2019-06-05
105,02:15:00,0,0,2,0,2019-06-05
106,02:30:00,0,0,0,2,2019-06-05
107,02:45:00,0,0,2,2,2019-06-05
108,03:00:00,0,0,2,0,2019-06-05
109,03:15:00,0,0,1,0,2019-06-05
110,03:30:00,0,0,1,2,2019-06-05
111,03:45:00,0,0,0,2,2019-06-05
112,04:00:00,0,0,1,4,2019-06-05
113,04:15:00,0,0,0,3,2019-06-05
114,04:30:00,0,0,1,2,2019-06-05
115,04:45:00,0,0,0,8,2019-06-05
116,05:00:00,0,0,1,6,2019-06-05
117,05:15:00,0,0,0,7,2019-06-05
118,05:30:00,0,0,1,17,2019-06-05
119,05:45:00,0,0,4,18,2019-06-05
120,06:00:00,0,0,8,16,2019-06-05
121,06:15:00,0,0,7,20,2019-06-05
122,06:30:00,0,0,2,24,2019-06-05
123,06:45:00,0,0,7,32,2019-06-05
124,07:00:00,0,0,10,40,2019-06-05
125,07:15:00,0,0,14,60,2019-06-05
126,07:30:00,0,0,17,96,2019-06-05
127,07:45:00,0,0,32,104,2019-06-05
128,08:00:00,0,0,52,198,2019-06-05
129,08:15:00,0,0,61,185,2019-06-05
130,08:30:00,0,0,20,120,2019-06-05
131,08:45:00,0,0,13,114,2019-06-05
132,09:00:00,0,0,31,89,2019-06-05
133,09:15:00,0,0,24,89,2019-06-05
134,09:30:00,0,0,21,68,2019-06-05
135,09:45:00,0,0,20,61,2019-06-05
136,10:00:00,0,0,29,54,2019-06-05
137,10:15:00,0,0,22,36,2019-06-05
138,10:30:00,0,0,23,43,2019-06-05
139,10:45:00,0,0,23,30,2019-06-05
140,11:00:00,0,0,35,29,2019-06-05
141,11:15:00,0,0,37,28,2019-06-05
142,11:30:00,0,0,35,45,2019-06-05
143,11:45:00,0,0,44,46,2019-06-05
144,12:00:00,0,0,36,36,2019-06-05
145,12:15:00,0,0,33,38,2019-06-05
146,12:30:00,0,0,59,41,2019-06-05
147,12:45:00,0,0,44,36,2019-06-05
148,13:00:00,0,0,54,48,2019-06-05
149,13:15:00,0,0,69,97,2019-06-05
150,13:30:00,0,0,61,42,2019-06-05
151,13:45:00,0,0,76,36,2019-06-05
152,14:00:00,0,0,45,38,2019-06-05
153,14:15:00,0,0,81,33,2019-06-05
154,14:30:00,0,0,100,36,2019-06-05
155,14:45:00,0,0,88,34,2019-06-05
156,15:00:00,0,0,74,38,2019-06-05
157,15:15:00,0,0,90,29,2019-06-05
158,15:30:00,0,0,80,28,2019-06-05
159,15:45:00,0,0,102,35,2019-06-05
160,16:00:00,0,0,78,33,2019-06-05
161,16:15:00,0,0,84,30,2019-06-05
162,16:30:00,0,0,101,30,2019-06-05
163,16:45:00,0,0,117,34,2019-06-05
164,17:00:00,0,0,140,39,2019-06-05
165,17:15:00,0,0,205,34,2019-06-05
166,17:30:00,0,0,154,46,2019-06-05
167,17:45:00,0,0,198,34,2019-06-05
168,18:00:00,0,0,205,43,2019-06-05
169,18:15:00,0,0,157,46,2019-06-05
170,18:30:00,0,0,158,34,2019-06-05
171,18:45:00,0,0,146,49,2019-06-05
172,19:00:00,0,0,106,30,2019-06-05
173,19:15:00,0,0,68,25,2019-06-05
174,19:30:00,0,0,79,27,2019-06-05
175,19:45:00,0,0,62,25,2019-06-05
176,20:00:00,0,0,45,14,2019-06-05
177,20:15:00,0,0,45,19,2019-06-05
178,20:30:00,0,0,50,17,2019-06-05
179,20:45:00,0,0,39,18,2019-06-05
180,21:00:00,0,0,32,20,2019-06-05
181,21:15:00,0,0,40,20,2019-06-05
182,21:30:00,0,0,34,20,2019-06-05
183,21:45:00,0,0,17,14,2019-06-05
184,22:00:00,0,0,22,14,2019-06-05
185,22:15:00,0,0,16,6,2019-06-05
186,22:30:00,0,0,16,5,2019-06-05
187,22:45:00,0,0,15,7,2019-06-05
188,23:00:00,0,0,19,7,2019-06-05
189,23:15:00,0,0,11,7,2019-06-05
190,23:30:00,0,0,6,4,2019-06-05
191,23:45:00,0,0,5,1,2019-06-05
192,00:00:00,0,0,4,2,2019-06-06
193,00:15:00,0,0,4,5,2019-06-06
194,00:30:00,0,0,4,3,2019-06-06
195,00:45:00,0,0,2,0,2019-06-06
196,01:00:00,0,0,1,1,2019-06-06
197,01:15:00,0,0,2,2,2019-06-06
198,01:30:00,0,0,1,1,2019-06-06
199,01:45:00,0,0,2,1,2019-06-06
200,02:00:00,0,0,2,2,2019-06-06
201,02:15:00,0,0,0,0,2019-06-06
202,02:30:00,0,0,1,0,2019-06-06
203,02:45:00,0,0,0,2,2019-06-06
204,03:00:00,0,0,1,0,2019-06-06
205,03:15:00,0,0,4,1,2019-06-06
206,03:30:00,0,0,0,3,2019-06-06
207,03:45:00,0,0,2,0,2019-06-06
208,04:00:00,0,0,0,3,2019-06-06
209,04:15:00,0,0,0,1,2019-06-06
210,04:30:00,0,0,2,4,2019-06-06
211,04:45:00,0,0,3,10,2019-06-06
212,05:00:00,0,0,0,6,2019-06-06
213,05:15:00,0,0,2,7,2019-06-06
214,05:30:00,0,0,1,15,2019-06-06
215,05:45:00,0,0,3,19,2019-06-06
216,06:00:00,0,0,2,10,2019-06-06
217,06:15:00,0,0,4,24,2019-06-06
218,06:30:00,0,0,5,35,2019-06-06
219,06:45:00,0,0,9,26,2019-06-06
220,07:00:00,0,0,8,36,2019-06-06
221,07:15:00,0,0,11,56,2019-06-06
222,07:30:00,0,0,19,87,2019-06-06
223,07:45:00,0,0,30,125,2019-06-06
224,08:00:00,0,0,53,193,2019-06-06
225,08:15:00,0,0,71,199,2019-06-06
226,08:30:00,0,0,25,111,2019-06-06
227,08:45:00,0,0,23,127,2019-06-06
228,09:00:00,0,0,24,96,2019-06-06
229,09:15:00,0,0,18,73,2019-06-06
230,09:30:00,0,0,25,64,2019-06-06
231,09:45:00,0,0,19,55,2019-06-06
232,10:00:00,0,0,24,50,2019-06-06
233,10:15:00,0,0,25,38,2019-06-06
234,10:30:00,0,0,33,40,2019-06-06
235,10:45:00,0,0,19,38,2019-06-06
236,11:00:00,0,0,33,44,2019-06-06
237,11:15:00,0,0,25,38,2019-06-06
238,11:30:00,0,0,26,59,2019-06-06
239,11:45:00,0,0,39,35,2019-06-06
240,12:00:00,0,0,30,22,2019-06-06
241,12:15:00,0,0,30,37,2019-06-06
242,12:30:00,0,0,38,36,2019-06-06
243,12:45:00,0,0,37,38,2019-06-06
244,13:00:00,0,0,47,25,2019-06-06
245,13:15:00,0,0,42,22,2019-06-06
246,13:30:00,0,0,45,31,2019-06-06
247,13:45:00,0,0,61,29,2019-06-06
